class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext
GALAXY,0.6639428,0.00020828220000000002,21.65771,0.2354816,0.06847649,19.92545,0.07389446,0.04737172
GALAXY,0.08875664,5.814563000000001e-06,16.90408,0.004854377,0.09463669,16.6164,0.005107035,0.06546922
GALAXY,0.5311388000000001,0.0001166953,22.44451,0.1864277,0.32258590000000004,21.09644,0.08365449,0.2231634
GALAXY,0.6187246999999999,0.0001990889,22.11675,0.1290306,0.05745354,20.758960000000002,0.06539806,0.03974609
GALAXY,0.18603540000000002,2.9065279999999996e-05,17.98648,0.008476236,0.06490071,16.74539,0.0049243379999999995,0.04489801
GALAXY,0.01234626,4.723745e-06,13.42748,0.0016669439999999998,0.10781210000000001,12.51399,0.00154686,0.07458389
QSO,2.526404,0.0006373144000000001,21.56529,0.05385474,0.11489769999999999,21.54215,0.06980351,0.07948571
GALAXY,0.19523529999999997,4.4413469999999995e-05,18.96446,0.01657463,0.1358845,17.61535,0.007900337,0.09400425
GALAXY,0.06529403,1.292383e-05,17.0789,0.005583875,0.14714770000000002,16.535220000000002,0.00559537,0.1017961
GALAXY,0.1008042,6.903212999999999e-06,18.39101,0.00788427,0.1250018,17.75531,0.00674125,0.08647565
GALAXY,0.147822,2.347948e-05,18.391,0.008501373000000001,0.06808199,17.29491,0.005542656,0.0470988
GALAXY,0.10565480000000001,8.492546e-06,18.39237,0.009401109,0.2005376,17.71485,0.007722102,0.138731
GALAXY,0.2919075,6.109136e-05,20.209979999999998,0.03718662,0.2508308,18.619139999999998,0.01457224,0.1735236
GALAXY,0.5241475999999999,0.0001367059,22.41874,0.2517086,0.1261786,20.65878,0.07600981,0.08728976
GALAXY,0.5009817,8.397985000000001e-05,22.12686,0.1255878,0.07761568,20.6157,0.05298176,0.05369417
QSO,2.415762,0.00042139589999999995,20.42592,0.02144286,0.08064023,20.23009,0.02698955,0.05578654
GALAXY,0.5445431,8.292618e-05,21.9247,0.17654660000000003,0.1139748,20.04646,0.04811879,0.07884727
GALAXY,0.629473,0.0001320339,21.67558,0.1617148,0.1332555,20.170189999999998,0.06755628,0.09218551
GALAXY,0.49250730000000004,0.00011480139999999999,21.7746,0.15327639999999998,0.1270021,19.85654,0.04316973,0.08785948
QSO,1.628796,0.0002074096,19.45365,0.01228588,0.04587214,19.40338,0.01502218,0.03173414
GALAXY,0.6626005,0.0001301719,22.45814,0.13868060000000001,0.04261676,20.80313,0.04966252,0.02948208
QSO,2.234731,0.0006633044,21.92354,0.07220186,0.05502765,22.06345,0.1379859,0.03806787
GALAXY,0.6959313,0.0001611398,23.47587,0.3983627,0.1430364,21.48649,0.1090335,0.09895195
QSO,0.6759616,7.188359e-05,21.71444,0.08868622,0.11684000000000001,21.52383,0.09115954,0.08082937
GALAXY,0.2679757,2.538987e-05,21.005879999999998,0.07189514,0.1979592,21.15559,0.10954929999999999,0.13694720000000002
GALAXY,0.1051183,3.303757e-05,18.5621,0.010378700000000001,0.09684398,17.564410000000002,0.007107014,0.06699622
GALAXY,0.15375170000000002,2.569835e-05,18.664939999999998,0.03488716,0.1970174,18.30285,0.0421847,0.13629570000000002
GALAXY,0.4896521,0.0001240123,22.165760000000002,0.1264484,0.084595,20.60042,0.04900115,0.05852243
GALAXY,0.7055439,0.0001668495,23.15246,0.270372,0.04698516,21.10489,0.07019418,0.03250412
GALAXY,0.40160559999999995,7.744093e-05,21.38727,0.06603672,0.0348469,19.53705,0.0211423,0.02410693
QSO,2.232208,0.0006367214,21.24265,0.05292571,0.08622891,21.36068,0.08632114,0.05965276
GALAXY,0.48407749999999994,0.00011661370000000001,21.786720000000003,0.1278515,0.05326803,20.16311,0.044421300000000004,0.03685058
GALAXY,0.5466217,6.253388000000001e-05,21.342270000000003,0.1514336,0.14406770000000002,19.90961,0.06445362,0.09966539
GALAXY,0.2046782,2.837587e-05,19.957539999999998,0.03537812,0.17228179999999998,19.561220000000002,0.03732527,0.1191837
GALAXY,0.5135151,0.00018829549999999998,22.40938,0.15140420000000002,0.09119317,21.04187,0.07538575,0.06308702
GALAXY,0.2193355,2.875791e-05,19.416529999999998,0.01563313,0.05422511,17.9427,0.008185402,0.03751268
GALAXY,0.43622390000000005,9.146885e-05,21.36103,0.08189574,0.12572339999999999,19.5348,0.02702766,0.08697487
GALAXY,0.44549859999999997,0.0001077157,20.94802,0.06670682,0.04272188,19.12558,0.02224265,0.0295548
GALAXY,0.3506017,7.665998e-05,21.34425,0.10081389999999998,0.3226022,19.42459,0.02884369,0.22317470000000003
QSO,2.330546,0.0003503989,21.5543,0.05483643,0.08314371,21.910429999999998,0.1089339,0.05751844
GALAXY,0.3575403,0.00014241280000000002,22.78105,0.1959739,0.11687060000000002,21.06532,0.06844639999999999,0.08085054
GALAXY,0.24716820000000003,6.869606e-05,19.93757,0.02509961,0.3504176,18.3176,0.01079018,0.24241729999999997
GALAXY,0.09821379,2.305075e-05,17.647289999999998,0.006687526,0.06836136,16.61901,0.004563749000000001,0.04729207
GALAXY,0.07385909,2.152314e-05,18.52798,0.01066278,0.15957420000000003,17.56565,0.006910807,0.1103927
GALAXY,0.08103681,2.08605e-05,17.6711,0.008103002,0.1289549,16.74302,0.005359251,0.08921038
GALAXY,0.07187475,1.685761e-05,16.95036,0.005706012,0.1271424,15.99515,0.003948318,0.08795649
GALAXY,0.5842708000000001,0.0001407293,23.11657,0.31778429999999996,0.1518257,21.24229,0.08808284,0.10503230000000001
GALAXY,0.08491454,2.2515429999999997e-05,18.00991,0.008071112,0.1222594,17.073079999999997,0.0056085630000000004,0.08457848
GALAXY,0.04422837,1.691182e-05,15.77779,0.0032008640000000003,0.09778497,15.12246,0.002818872,0.06764719
GALAXY,0.04917706,9.951684e-06,16.50338,0.0038544340000000003,0.07839183,15.818320000000002,0.003374629,0.05423111
GALAXY,0.02984519,9.779592e-06,16.35191,0.003762829,0.12337550000000001,15.378620000000002,0.002960569,0.08535061
GALAXY,0.5749199,0.0001201074,22.37772,0.1410988,0.10921800000000001,21.02393,0.06150861,0.0755565
GALAXY,0.1238375,2.18944e-05,17.81307,0.0077141069999999996,0.1664529,16.74215,0.00519085,0.1151513
GALAXY,0.4500143,9.384655000000001e-05,21.35049,0.08016211,0.19260039999999998,19.50239,0.02472675,0.1332401
GALAXY,0.6380594,0.00016542169999999998,22.68382,0.27261440000000003,0.1587093,20.7087,0.07422676,0.1097943
GALAXY,0.08902166,8.509277e-06,17.92936,0.008890592,0.2516285,17.3752,0.00790534,0.17407550000000002
GALAXY,0.22349410000000003,9.498128e-06,18.203879999999998,0.009946919,0.1151455,17.42343,0.007506456,0.07965715
QSO,1.532183,0.0003576807,19.18143,0.01105556,0.13567220000000002,19.05556,0.01212593,0.09385738
GALAXY,0.12073160000000001,1.5085989999999999e-05,18.433429999999998,0.0101719,0.08835064,17.63714,0.007680602,0.06112057
GALAXY,0.04179076,1.1426110000000001e-05,15.99306,0.003056712,0.06408533,15.12835,0.002516527,0.04433394
GALAXY,0.6658645000000001,0.0001876402,23.26921,0.3416265,0.03137261,21.3668,0.0991988,0.02170342
GALAXY,0.5633823,0.0002148341,22.38371,0.1708044,0.1673136,21.22756,0.08365006,0.11574680000000001
GALAXY,0.07620893,1.6487850000000002e-05,18.2664,0.01589797,0.32331570000000004,17.61259,0.012961700000000001,0.2236683
GALAXY,0.5776770999999999,0.0001211799,22.11061,0.14279820000000001,0.05939205,20.47535,0.0522525,0.04108714
GALAXY,0.4413487,0.0001515282,21.93833,0.1640002,0.12912449999999998,20.24801,0.05765122,0.08932774
QSO,3.087036,0.00036930940000000004,21.52796,0.06046307,0.1203153,21.08809,0.05083023,0.08323357
GALAXY,0.5278151999999999,0.00016339569999999998,21.66984,0.1264173,0.1086759,20.08914,0.04969669,0.07518152
GALAXY,0.20637660000000002,1.2555119999999999e-05,20.47038,0.03221687,0.09620897,19.56034,0.01986661,0.06655692
GALAXY,0.44168909999999995,7.512904000000001e-05,21.30987,0.07889334,0.0411616,19.555239999999998,0.0247421,0.02847541
GALAXY,0.5904238,0.0001030289,22.13374,0.11951700000000001,0.03003194,20.334,0.03422228,0.02077596
GALAXY,0.31496690000000005,9.911610999999999e-05,20.89149,0.07398205,0.08697457,19.24409,0.02405586,0.0601686
QSO,0.1857706,3.630278e-05,19.51632,0.01466666,0.05261779,18.89201,0.01174183,0.03640074
GALAXY,0.6256786999999999,0.0001612815,22.9205,0.22622470000000003,0.16141660000000002,21.11736,0.06778686,0.1116673
GALAXY,0.2251235,3.903390999999999e-05,18.96242,0.01518919,0.09777481,17.49387,0.006761967,0.06764016
GALAXY,0.09815845,4.3320569999999994e-06,18.1684,0.008811785,0.09738082,17.39048,0.006475623000000001,0.0673676
GALAXY,0.3237002,6.014352e-05,20.65405,0.05556468,0.13091689999999997,19.01424,0.01777567,0.09056772
GALAXY,0.5042787000000001,0.000161261,22.45864,0.15785629999999998,0.1583589,20.75093,0.04662807,0.109552
GALAXY,0.6521139,0.0002622732,23.99519,0.6844781,0.1064191,21.44732,0.1153588,0.07362023
QSO,2.327784,0.001007793,21.83135,0.06596652,0.14125179999999998,22.017889999999998,0.10255689999999999,0.09771734
GALAXY,0.6151156999999999,0.00019653270000000002,21.34358,0.11901120000000001,0.1413946,20.36219,0.07215521,0.09781612
GALAXY,0.05350278,1.843154e-05,17.2323,0.0055722919999999995,0.1075765,16.39875,0.00415711,0.07442092
GALAXY,0.1006837,1.4315910000000002e-05,17.030179999999998,0.00429813,0.0737936,16.35616,0.0036073809999999998,0.05105007
GALAXY,0.07810768,8.544601e-06,21.80368,0.06050323,0.1061695,21.80661,0.08912384,0.07344756
GALAXY,0.5643508,0.0001506629,21.84488,0.10925610000000001,0.03367541,20.35206,0.04275843,0.0232965
GALAXY,0.4335920999999999,9.920375e-05,21.37013,0.08202380000000001,0.03805018,19.60602,0.02720048,0.02632294
QSO,1.326224,1.038904,22.30734,0.2122942,0.1384639,20.794970000000003,0.07532480000000001,0.09578867
GALAXY,0.5946397,0.00023710330000000003,23.00244,0.21122359999999998,0.03639826,21.489420000000003,0.08127116,0.02518015
QSO,0.7903892,0.00028067,21.25385,0.04539279,0.03084443,21.02143,0.05175445,0.02133803
GALAXY,0.4091659,8.840168e-05,21.40776,0.07934798,0.0478972,19.60156,0.02587499,0.03313506
GALAXY,0.25736190000000003,1.119995e-05,19.15938,0.01356446,0.04675747,18.38622,0.01070514,0.0323466
QSO,2.343096,0.0003204545,21.34676,0.04139948,0.02331787,21.206120000000002,0.05710423,0.016131200000000002
GALAXY,0.4269837,0.0001514474,22.036579999999997,0.1334945,0.06579735,20.236720000000002,0.04070719,0.045518300000000005
GALAXY,0.7108539,0.000203114,22.41273,0.16959720000000003,0.05088916,20.99408,0.07840622,0.03520488
GALAXY,0.4761015,9.015587e-05,21.260279999999998,0.05516368,0.04911394,20.05411,0.02682527,0.03397679
QSO,2.312437,0.00026314540000000003,20.6615,0.02612529,0.1696898,20.864320000000003,0.04075772,0.1173906
