class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext
QSO,1.745513,0.0009459911999999999,21.12132,0.03894558,0.05924681,20.5692,0.0386009,0.04098667
QSO,2.403731,0.0005238041,21.25386,0.03376165,0.1784154,21.40829,0.05474994,0.1234269
GALAXY,0.10566510000000001,2.2712399999999996e-05,18.27544,0.008056355,0.07826371,17.29576,0.005574756,0.05414247
GALAXY,0.03448598,6.295719e-06,15.318929999999998,0.002862318,0.2011664,14.7543,0.002614747,0.139166
GALAXY,0.02759746,1.1064780000000001e-05,16.15619,0.00415256,0.14714170000000001,15.634720000000002,0.003887587,0.101792
QSO,2.2061319999999998,0.00022685790000000002,20.770770000000002,0.025921299999999998,0.1132213,20.83486,0.03625004,0.07832599
GALAXY,0.6588874,0.0002552591,22.58684,0.5688488,0.07728736,20.62034,0.1568964,0.05346704
GALAXY,0.08648414,1.714451e-05,17.986829999999998,0.00929636,0.06560659,17.27252,0.008284084,0.04538633
GALAXY,0.5982004,0.0001624905,22.37558,0.1356205,0.32205079999999997,20.7566,0.04981174,0.2227933
GALAXY,0.07598288,2.60885e-05,18.40615,0.008376498000000001,0.20741020000000004,17.49418,0.006076298000000001,0.1434854
GALAXY,0.04276881,1.802256e-05,16.55079,0.005079995,0.16306600000000002,15.810189999999999,0.004394581,0.11280830000000001
GALAXY,0.375531,5.844304e-05,20.85266,0.05456885,0.12794629999999999,19.096989999999998,0.01809681,0.08851262
QSO,2.81949,0.00021445060000000002,18.52347,0.00717994,0.1282781,18.16512,0.0070209009999999995,0.08874217
GALAXY,0.5326656999999999,0.000117773,21.29006,0.1067976,0.09198505,20.16872,0.05509256,0.06363484
GALAXY,0.1037328,2.937077e-05,18.902929999999998,0.01107936,0.09124993,17.91413,0.0075877259999999995,0.06312627
GALAXY,0.09940682,6.278243e-06,18.0714,0.008324139,0.09796338,17.31311,0.0064656209999999995,0.06777062
QSO,0.399321,3.977692e-05,19.9701,0.01812349,0.05755743,19.87769,0.02173233,0.03981796
QSO,2.7481150000000003,0.001515291,21.76696,0.06579886,0.12550619999999998,21.39421,0.06587955,0.08682462
GALAXY,0.5577899000000001,0.0001314637,21.74162,0.10397529999999999,0.05281002,20.2758,0.04256014,0.03653373
GALAXY,0.6306074,8.020650999999999e-05,21.56452,0.08920098,0.04281923,20.717010000000002,0.06830078,0.02962214
GALAXY,0.08873934,1.241958e-05,18.13792,0.008169955999999999,0.05879784,17.327070000000003,0.006305899,0.04067607
GALAXY,0.41876179999999996,0.0001046115,21.098760000000002,0.09653477,0.05834822,19.21164,0.02834487,0.04036503
GALAXY,0.1879056,2.7724479999999997e-05,18.810679999999998,0.0131577,0.1454696,17.81144,0.008480379,0.1006352
GALAXY,0.1550135,3.90063e-05,18.91783,0.01602731,0.1778739,17.74352,0.009264787,0.12305239999999999
GALAXY,0.7154915,0.0001760884,23.36402,0.4808582,0.09045221,21.20359,0.1066086,0.06257442
QSO,3.1007830000000003,0.0004134102,21.41403,0.04932902,0.05949312,21.14537,0.06440721,0.04115707
GALAXY,0.5340710999999999,0.00013913370000000002,21.42484,0.08946613,0.05045067,20.109029999999997,0.04691053,0.03490154
GALAXY,0.6319709,0.00010598870000000001,22.020979999999998,0.13115320000000003,0.03491444,20.26245,0.04495963,0.02415365
GALAXY,0.2233417,4.142379e-05,19.432560000000002,0.0184614,0.06912194,17.97039,0.008913764,0.04781824
