class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext
GALAXY,0.4139616,0.000194365,22.210520000000002,0.1296954,0.2968586,20.405170000000002,0.042730199999999996,0.2053654
GALAXY,0.21815720000000002,4.391795e-05,18.95029,0.01997027,0.13659860000000001,17.53181,0.009678725,0.09449831
GALAXY,0.284177,2.539451e-05,18.800639999999998,0.01396905,0.1035638,17.79498,0.008748792,0.07164493
QSO,1.19916,0.0004152118,19.45968,0.01109806,0.3397305,19.11065,0.01113339,0.23502399999999998
GALAXY,0.6228729000000001,0.0002080625,22.24902,0.15384920000000002,0.1565312,20.91258,0.06862342,0.1082876
GALAXY,0.5309059,0.0002032164,22.51595,0.1874035,0.1010221,20.81605,0.05893904,0.06988661
GALAXY,0.04474851,3.4052670000000005e-05,18.17876,0.01665408,0.19199829999999998,17.62489,0.01565636,0.13282349999999998
GALAXY,0.47973119999999997,0.00017587900000000001,22.38685,0.1935541,0.1781844,20.70375,0.06715007,0.12326720000000001
GALAXY,0.3963428,6.781471e-05,20.3839,0.0524822,0.25615,18.86263,0.02118576,0.17720339999999998
GALAXY,0.14560109999999998,4.940582e-05,18.5538,0.01370585,0.114917,17.31841,0.007824746,0.07949904
GALAXY,0.1664288,2.889673e-05,18.28196,0.008410463,0.08485376,17.08706,0.005302259,0.05870144
GALAXY,0.35488590000000003,8.230552e-05,20.99002,0.0650033,0.1898665,19.14694,0.02089502,0.1313487
GALAXY,0.4159648,0.0001475515,21.01866,0.08893307,0.11436089999999999,19.18703,0.02682808,0.07911433
GALAXY,0.07906394,9.236175e-06,17.36147,0.004885762,0.09921011,16.46055,0.003743785,0.06863309
GALAXY,0.13722060000000003,2.8764029999999996e-05,18.36459,0.009059425,0.04271883,17.33948,0.0061766830000000005,0.02955269
GALAXY,0.6285816,0.000305355,22.430989999999998,0.28281690000000004,0.06849164,20.52102,0.08145303,0.04738219999999999
GALAXY,0.5467831999999999,0.0001286732,22.69386,0.16940529999999998,0.07782456,20.96844,0.05941288,0.05383867
QSO,2.152203,0.0007983017,21.68112,0.06355356,0.05375764,21.8815,0.09520692,0.03718929
GALAXY,0.005886235,3.93259e-06,17.73321,0.008336281,0.03404304,17.3226,0.008624169000000001,0.02355082
GALAXY,0.4990227,9.551769000000001e-05,21.94622,0.1502651,0.1771344,20.54125,0.06710469,0.12254069999999999
GALAXY,0.1923986,1.522953e-05,21.07723,0.04482089,0.09294216,20.46061,0.04047142,0.06429696
QSO,2.504516,0.00024084950000000002,20.33289,0.02151607,0.22248600000000002,20.223770000000002,0.02530509,0.1539148
GALAXY,0.5851,0.0001301497,22.792839999999998,0.27131500000000003,0.12038010000000002,21.071170000000002,0.0832296,0.0832784
