#Table1
class,z,zErr,modelMag_g,modelMagErr_g,extinction_g,modelMag_r,modelMagErr_r,extinction_r
GALAXY,0.3149688,5.579508E-05,19.95991,0.03280354,0.1225503,18.34626,0.01300551,0.08477972
GALAXY,0.05468859,1.124648E-05,15.89337,0.003132057,0.1357056,15.02753,0.002581,0.0938805
QSO,0.2488668,4.621084E-05,19.90279,0.02270331,0.1126609,18.8871,0.01467303,0.07793827
GALAXY,0.6326757,0.0001480661,23.03966,0.3375807,0.1446597,20.79617,0.07496329,0.1000749
GALAXY,0.1792897,2.566758E-05,18.08691,0.01038344,0.07459298,16.84403,0.005871858,0.05160308
GALAXY,0.01916193,3.696277E-05,17.56608,0.007894166,0.07115727,16.94969,0.006952239,0.04922627
GALAXY,0.5591639,0.0001583911,21.09628,0.08990271,0.1458221,19.90333,0.04695776,0.100879
GALAXY,0.4558153,0.0001234219,20.81173,0.06907415,0.06445924,18.96315,0.02229258,0.04459261
GALAXY,0.0804848,2.803515E-05,17.66454,0.008117261,0.1060545,16.60741,0.005357116,0.07336798
GALAXY,0.5781273,0.0001633831,22.70567,0.2924435,0.1401606,20.62683,0.06521004,0.09696242
QSO,0.2108419,5.192458E-05,18.99336,0.01120008,0.1680395,18.30369,0.009007799,0.1162489
GALAXY,0.5594787,0.0001479822,20.68691,0.06079351,0.1525999,19.64313,0.03811209,0.1055679
QSO,2.402093,0.0007073568,19.99989,0.01833748,0.1351683,19.77139,0.01968623,0.09350883
QSO,1.263446,0.0005130799,18.71218,0.008870093,0.1715659,18.41619,0.008493901,0.1186885
QSO,1.815425,0.0006416917,20.05051,0.01833729,0.0868742,19.98327,0.0228304,0.06009917
GALAXY,0.3457782,0.0001092684,20.61872,0.08281167,0.3267438,18.86129,0.0283155,0.2260399
GALAXY,0.1359569,2.919329E-05,18.66591,0.01393857,0.3654388,17.74071,0.01022564,0.2528089
GALAXY,0.1500625,8.103559E-06,19.08371,0.01350048,0.1278633,18.52934,0.01251439,0.08845521
GALAXY,0.656472,0.0003019826,23.12675,0.2857277,0.08138194,21.83363,0.1511419,0.05629965
GALAXY,0.18847,1.170191E-05,18.62061,0.01099541,0.1677375,18.11798,0.009800618,0.11604
GALAXY,0.3857838,8.325408E-05,21.16234,0.09219374,0.1269977,19.26727,0.02694063,0.08785643
GALAXY,0.3199528,6.672903E-05,19.74372,0.03501903,0.1291845,18.04664,0.01280216,0.08936925
GALAXY,0.1731944,2.492476E-05,19.08342,0.01400852,0.1480086,17.82723,0.007407892,0.1023917
GALAXY,0.5271775,0.0002782328,22.7918,0.2708178,0.2251763,21.11249,0.08931181,0.1557759
GALAXY,0.3135838,4.074344E-05,21.61554,0.08485745,0.1474403,20.44439,0.0438349,0.1019985
GALAXY,0.499521,8.703407E-05,22.5184,0.1652073,0.2311594,21.08077,0.0691563,0.159915
GALAXY,0.5464976,0.0001262208,21.50509,0.1057044,0.02834413,19.79377,0.03698885,0.01960834
GALAXY,0.5221385,0.0002070051,22.69286,0.1638867,0.1211705,21.1541,0.06364042,0.08382522
GALAXY,0.03274428,6.527195E-06,17.75911,0.006037105,0.2591993,17.3898,0.005901358,0.1793129
GALAXY,0.07462081,1.081592E-05,17.4563,0.005100336,0.152979,16.98529,0.004863323,0.1058302
QSO,0.5982625,3.252289E-05,19.42366,0.01181629,0.1644568,19.09441,0.01114328,0.1137705
GALAXY,0.4652815,0.0001262266,21.12165,0.07833023,0.1796562,19.17087,0.02145385,0.1242853
GALAXY,0.5234069,3.142818E-05,20.94055,0.04785303,0.3122076,19.87516,0.02833137,0.2159838
QSO,1.007854,0.000372484,20.835,0.02906209,0.1503842,20.59191,0.03039466,0.1040351
GALAXY,0.2637612,4.54964E-05,20.19552,0.03598931,0.1145483,18.82265,0.01669841,0.07924401
GALAXY,0.5307845,0.0001783686,22.10868,0.1383776,0.03388631,20.26382,0.04375508,0.02344239
GALAXY,0.5037703,0.0001146781,21.8614,0.1087166,0.07848436,20.17877,0.03529469,0.05429512
GALAXY,0.2500494,3.498668E-05,19.18496,0.01786046,0.133537,17.697,0.008061043,0.0923803
QSO,2.805356,0.0003214589,21.68746,0.05446083,0.0580001,21.58184,0.06719109,0.0401242
GALAXY,0.1956666,3.560032E-05,19.77977,0.01676433,0.09402008,18.57935,0.009158688,0.06504265
GALAXY,0.5754122,0.0001891718,22.74375,0.2632108,0.1258086,20.83701,0.07525158,0.08703379
GALAXY,0.519339,0.0001242253,22.11727,0.1230923,0.15272,20.53527,0.04973402,0.105651
QSO,1.468423,0.0001996089,21.37218,0.05813425,0.03519536,21.35011,0.08683942,0.02434799
GALAXY,0.5505399,0.0001726878,22.85964,0.3098729,0.08001097,20.81718,0.07942884,0.05535122
GALAXY,0.07898659,3.371784E-05,18.0423,0.009298176,0.1594945,17.1021,0.006676722,0.1103376
GALAXY,0.569279,0.0001293586,22.05528,0.1370244,0.178054,21.02908,0.07974046,0.1231769
GALAXY,0.4585059,6.96201E-05,21.53175,0.1200306,0.2037361,19.58503,0.033014,0.1409437
GALAXY,0.03425286,8.855394E-06,17.60211,0.009214958,0.2251921,17.20219,0.009368816,0.1557868
QSO,2.3088,0.0005390782,20.36254,0.019645,0.1357163,20.2927,0.02382781,0.09388794
GALAXY,0.2999827,2.212839E-05,21.19729,0.05375716,0.04721061,20.28662,0.03210007,0.03266008
GALAXY,0.6988477,0.0001599523,22.10299,0.1161336,0.07043581,20.84226,0.05775048,0.04872717
QSO,1.751307,0.0004564987,20.79782,0.03175412,0.04737268,20.23711,0.02744166,0.0327722
GALAXY,0.07514042,1.363897E-05,18.13795,0.009391721,0.1384498,17.3614,0.007290996,0.09577893
GALAXY,0.3614188,0.0001191014,21.36161,0.1098979,0.1536179,19.60043,0.03113622,0.1062721
GALAXY,0.2183529,5.545305E-05,19.04693,0.01479821,0.1006562,17.66364,0.007914774,0.06963349
GALAXY,0.1577664,2.957711E-05,18.80787,0.0124856,0.04280575,17.64886,0.007261835,0.02961282
GALAXY,0.4592554,0.0001523501,21.25032,0.1222304,0.03003584,19.43417,0.03551856,0.02077865
GALAXY,0.3338902,8.637449E-05,20.27617,0.03820998,0.02941301,18.57482,0.01387478,0.02034779
GALAXY,0.157929,3.125145E-05,18.65775,0.01026314,0.04581447,17.64756,0.006629593,0.03169423
QSO,3.116674,0.0008330119,21.19276,0.04410237,0.04726693,20.80191,0.04469442,0.03269904
GALAXY,0.3376877,9.414266E-05,20.45278,0.05795989,0.04544533,18.71156,0.01947484,0.03143887
GALAXY,0.5286636,0.0001528894,21.84948,0.1167995,0.02842925,20.35579,0.04770477,0.01966722
GALAXY,0.08452604,1.023406E-05,18.20586,0.007737115,0.1149428,17.5201,0.006278813,0.07951688
GALAXY,0.4031716,8.50913E-05,20.69842,0.05732616,0.08921888,18.92144,0.01885362,0.06172121
GALAXY,0.6462652,0.0001802906,23.19942,0.3682463,0.1427855,20.86547,0.07000966,0.09877838
GALAXY,0.6399411,0.0001691018,22.46813,0.1836347,0.08382261,20.72406,0.0571784,0.05798809
GALAXY,0.2176933,3.060833E-05,19.36335,0.01702043,0.1966311,17.99469,0.008851509,0.1360285
GALAXY,0.2819686,4.579535E-05,20.35332,0.03763104,0.1426252,18.73808,0.01351868,0.09866747
GALAXY,0.1451567,3.150894E-05,18.858,0.01315579,0.232544,17.68032,0.007188413,0.1608728
QSO,2.581666,0.0003605266,20.36068,0.0194979,0.1202278,20.13244,0.02231696,0.08317301
GALAXY,0.6436278,0.0001437875,22.30146,0.1929187,0.08572342,20.83822,0.07760946,0.05930307
GALAXY,0.1899992,4.471511E-05,18.44556,0.01311352,0.1663257,17.10269,0.006848256,0.1150634
QSO,3.159248,0.0005364529,21.44353,0.04779789,0.2725334,20.7943,0.04131718,0.1885373
GALAXY,0.1207302,6.253561E-06,18.46078,0.00895792,0.2303212,17.86069,0.007988708,0.1593352
GALAXY,0.4877542,0.0001295727,22.14296,0.1305816,0.1226616,20.31272,0.04291843,0.08485674
GALAXY,0.5232029,0.0002049762,21.66986,0.1373399,0.1858763,20.49758,0.07238351,0.1285883
GALAXY,0.3639162,0.0001067495,20.12867,0.0453059,0.06522903,18.48196,0.0182091,0.04512514
GALAXY,0.2016106,3.987651E-05,18.46964,0.01465403,0.07258406,17.17485,0.007542673,0.05021332
GALAXY,0.0748632,1.775161E-05,17.58784,0.007116536,0.08172362,16.89127,0.005906563,0.05653603
QSO,2.233912,0.0003119273,21.12774,0.03763152,0.1902536,21.1648,0.0596845,0.1316166
GALAXY,0.5989967,0.0002096563,21.383,0.1331792,0.1134725,20.18509,0.07099675,0.07849977
QSO,2.327943,0.000409787,20.03634,0.01864102,0.03139961,19.902,0.02180897,0.0217221
GALAXY,0.4821056,0.0001123252,22.14159,0.1924267,0.166262,20.45643,0.06234104,0.1150193
QSO,2.083008,0.001191454,21.52776,0.05630233,0.09172553,21.91668,0.1070808,0.06345529
QSO,1.754802,0.001127129,20.39736,0.02177291,0.03327506,20.30569,0.02853568,0.02301953
GALAXY,0.4742851,0.0001908088,21.74259,0.1272011,0.07429293,20.01347,0.0451584,0.05139551
GALAXY,0.511055,0.0001311526,21.69683,0.1344024,0.1228672,20.00508,0.04520703,0.08499895
QSO,1.61595,0.0003489169,19.9194,0.0154607,0.08550056,19.77803,0.01765679,0.05914889
GALAXY,0.5328438,0.000148659,22.1202,0.1430211,0.04639819,20.25722,0.06920826,0.03209805
QSO,1.288708,0.0004714915,20.97484,0.0335977,0.1240211,20.70627,0.03699358,0.08579721
GALAXY,0.5769331,0.0002026189,22.50923,0.2186368,0.1967201,20.85171,0.07305067,0.13609
GALAXY,0.09648242,9.069649E-06,17.73769,0.00629185,0.2185476,17.10195,0.005409458,0.1511902
GALAXY,0.06768523,9.459792E-06,17.55307,0.01309448,0.02479539,17.12947,0.01422369,0.01715334
GALAXY,0.7304422,0.0001763021,22.60041,0.2099738,0.07607839,21.13199,0.09933316,0.05263067
GALAXY,0.3878628,6.43742E-05,20.55792,0.04320591,0.03950784,18.88511,0.01676233,0.02733134
GALAXY,0.1420167,1.903074E-05,17.31215,0.005672688,0.0520598,16.19522,0.003989396,0.03601473
GALAXY,0.531989,0.0001279493,22.84348,0.2716948,0.205601,21.03417,0.07210374,0.1422338
GALAXY,0.3447465,0.0001173108,20.52281,0.04848664,0.09058965,18.72067,0.01559883,0.0626695
GALAXY,0.1781719,3.758489E-05,18.93588,0.01474719,0.08731168,17.6823,0.008005474,0.06040181
GALAXY,0.08005512,1.402864E-05,18.51573,0.0174576,0.1403594,17.73408,0.01244298,0.09709998
GALAXY,0.1149815,9.781504E-06,17.38706,0.006208307,0.06105251,16.86288,0.005853946,0.04223584
GALAXY,0.3334001,7.552492E-05,20.65642,0.05289001,0.1130865,18.99079,0.01951539,0.0782327
GALAXY,0.4981772,0.0001209662,21.78518,0.113751,0.1449294,20.24519,0.0457008,0.1002615
GALAXY,0.07391654,3.416241E-05,18.5933,0.01005966,0.05801351,17.72365,0.007196284,0.04013348
GALAXY,0.0911722,9.952165E-06,18.24943,0.01137794,0.2766634,17.2863,0.00795512,0.1913944
GALAXY,0.4858044,0.0001521002,21.82467,0.1548377,0.1431764,20.16707,0.05148675,0.09904879
GALAXY,0.3000365,6.27902E-05,19.33904,0.02817108,0.06222412,17.7587,0.01159029,0.04304636
GALAXY,0.03541203,7.096697E-06,17.73888,0.008595085,0.1116364,17.22136,0.008210384,0.07722957
GALAXY,0.2590679,3.912006E-05,20.21198,0.03979447,0.2014809,18.525,0.01443447,0.1393835
GALAXY,0.4500291,9.56329E-05,21.6393,0.1073412,0.1215659,19.81482,0.03341177,0.08409874
QSO,0.831414,0.0003140359,20.32687,0.02455419,0.1604696,20.19582,0.02854391,0.1110121
GALAXY,0.031374,1.002392E-05,16.54048,0.00891589,0.1687592,16.09021,0.007920982,0.1167469
QSO,1.059492,0.0002721836,20.19898,0.02161067,0.2085995,19.86791,0.02056828,0.1443082
GALAXY,0.1079669,5.021161E-06,17.03218,0.005702122,0.1111402,16.40095,0.004966782,0.07688625
GALAXY,0.7024757,0.0001503722,22.78522,0.3749326,0.1055837,20.48582,0.0752115,0.07304235
GALAXY,0.3873639,0.0001451189,20.91117,0.07917145,0.2098203,18.99081,0.02260536,0.1451527
GALAXY,0.4644514,0.0001501132,22.81506,0.1918145,0.2137465,20.93998,0.05609709,0.1478688
GALAXY,0.3312584,8.932879E-05,20.61034,0.04726452,0.1080655,18.76301,0.01584491,0.07475922
GALAXY,0.746921,0.0001591525,22.45543,0.1880601,0.1655805,21.2625,0.0986499,0.1145478
GALAXY,0.5276438,0.0001144198,21.86398,0.1254208,0.08395451,20.3408,0.0431325,0.05807934
GALAXY,0.6865639,0.0001735245,22.97452,0.3340364,0.0255034,20.91846,0.0883963,0.01764314
GALAXY,0.04248372,5.058212E-05,21.92039,0.0862807,0.1449892,21.66318,0.08864102,0.1003028
GALAXY,0.04953224,6.185068E-06,16.84327,0.003968329,0.2259402,16.63643,0.004337092,0.1563044
GALAXY,0.1406968,1.776809E-05,18.52266,0.01156558,0.12235,17.72397,0.009272179,0.08464117
GALAXY,0.1013093,2.300029E-05,17.15377,0.005051275,0.04969748,16.20944,0.0036059,0.03438049
GALAXY,0.2897163,5.301277E-05,20.28287,0.03556705,0.1553751,18.6076,0.01310629,0.1074878
GALAXY,0.4252129,9.40796E-05,21.11606,0.08635717,0.024486,19.3219,0.02903973,0.0169393
GALAXY,0.5557495,0.0001591865,22.5693,0.2210132,0.07031,20.70402,0.06089838,0.04864014
GALAXY,0.09510345,5.706782E-06,16.9517,0.004143552,0.1218626,16.39503,0.003772109,0.08430397
GALAXY,0.1463384,2.508923E-05,16.94769,0.005209491,0.06637181,15.85051,0.003421617,0.04591571
GALAXY,0.392104,0.0001173333,20.87731,0.05878273,0.06389789,19.13473,0.01947371,0.04420427
GALAXY,0.09197225,5.163178E-05,17.99383,0.007271652,0.1227096,17.0064,0.004959909,0.08488992
QSO,2.092114,0.0003301475,19.58382,0.01262457,0.06380352,19.29894,0.01302892,0.04413898
GALAXY,0.2367636,3.492612E-05,19.02905,0.01381151,0.05341436,17.65103,0.007278271,0.03695181
GALAXY,0.451266,0.0001350667,22.23105,0.1174248,0.07671062,20.52604,0.03628731,0.05306805
GALAXY,0.5693187,0.000184128,22.56539,0.1698209,0.1188123,20.97255,0.0646442,0.0821938
GALAXY,0.5749573,0.0001774154,22.65161,0.2763008,0.0512258,20.51833,0.06283586,0.03543777
GALAXY,0.1055631,2.292668E-05,17.9945,0.007162379,0.1528105,17.53906,0.006996429,0.1057136
GALAXY,0.0767229,1.638042E-05,16.88466,0.00424256,0.04699193,15.97279,0.00327375,0.0325088
GALAXY,0.4981536,0.0001184564,22.03249,0.127909,0.04276347,20.39415,0.04429032,0.02958357
GALAXY,0.1142508,2.313972E-05,17.75212,0.007043344,0.1201151,16.75068,0.004675449,0.08309507
GALAXY,0.6058961,0.0001735689,24.12926,0.5830591,0.05436431,21.59528,0.1047039,0.03760898
GALAXY,0.6839615,0.0002283638,23.67675,0.5220702,0.07887741,21.79454,0.1626726,0.05456703
QSO,0.4470854,9.599848E-05,19.16017,0.01058306,0.02132052,19.17425,0.01309351,0.01474944
GALAXY,0.1531539,2.403441E-05,18.41208,0.009357254,0.03940932,17.27003,0.005653227,0.02726318
GALAXY,0.1350282,4.036821E-06,18.07974,0.008719165,0.1602071,17.42307,0.007102636,0.1108305
GALAXY,0.5414792,8.683725E-05,21.56165,0.09224145,0.05605198,19.88614,0.03055769,0.0387765
QSO,2.698617,0.0002756017,20.97699,0.03647742,0.08255395,20.74186,0.03953114,0.05711044
GALAXY,0.5504642,0.0002292064,22.45225,0.2164389,0.06633722,21.23366,0.08417773,0.04589178
QSO,2.7955,0.0002447007,20.42489,0.02568683,0.08659123,20.20615,0.02901122,0.05990341
GALAXY,0.5098006,0.0002202435,22.76915,0.215018,0.04204488,21.40079,0.101185,0.02908645
QSO,0.4857492,5.239109E-05,21.74064,0.1658375,0.07909764,19.77602,0.04318682,0.05471938
GALAXY,0.0836549,1.678728E-05,17.82128,0.005750173,0.04358129,16.89876,0.004357553,0.03014933
GALAXY,0.04431611,1.83594E-05,17.38384,0.00516386,0.04299558,16.60895,0.00404148,0.02974414
GALAXY,0.03663978,1.201842E-05,16.27028,0.003476816,0.04245776,15.33595,0.002805535,0.02937208
GALAXY,0.450113,0.000144696,21.97851,0.09764347,0.04314043,20.47201,0.03920995,0.02984435
GALAXY,0.4846631,0.0001267928,22.24145,0.1409806,0.03480327,20.38121,0.04426745,0.02407674
GALAXY,0.1835783,2.969278E-05,18.418,0.009522217,0.05304445,17.19499,0.005611015,0.0366959
GALAXY,0.5370372,0.0001690417,22.73762,0.2321749,0.1096589,20.86917,0.07134712,0.07586151
GALAXY,0.3354851,5.284404E-05,20.71839,0.04241331,0.1222791,18.9874,0.01528871,0.08459209
GALAXY,0.07423184,9.617229E-06,17.87516,0.00603052,0.100913,16.95297,0.004527155,0.06981116
GALAXY,0.6609761,0.0002482525,23.08392,0.199814,0.1572994,21.99833,0.1150993,0.108819
GALAXY,0.08450816,1.885555E-05,17.13535,0.004850276,0.08504479,16.18315,0.003591891,0.0588336
GALAXY,0.6950302,0.0002148126,23.51497,0.6890845,0.07153469,20.91425,0.1066605,0.04948737
QSO,2.531088,0.0003709829,21.5506,0.05011148,0.1189255,21.55853,0.06524125,0.08227209
GALAXY,0.2356085,3.884081E-05,18.51723,0.01230588,0.2016423,17.13802,0.006451021,0.1394952
QSO,3.303945,0.001392544,21.34727,0.03771011,0.1456101,21.04366,0.04195446,0.1007324
GALAXY,0.6375887,0.000134656,22.60408,0.149495,0.09889825,21.26923,0.07669678,0.06841735
GALAXY,0.5836473,0.0001270678,22.46725,0.1506812,0.07807476,20.72989,0.05140122,0.05401176
GALAXY,0.03886399,9.36946E-06,14.91878,0.002464172,0.1668078,14.08931,0.00215091,0.1153969
GALAXY,0.3268614,8.288748E-05,20.42629,0.0450503,0.2091158,18.66073,0.01597725,0.1446654
GALAXY,0.4222606,0.0001234803,21.02351,0.0895024,0.0688712,19.33622,0.03520062,0.04764478
GALAXY,0.1601534,4.39112E-05,19.41822,0.02306061,0.08208974,18.06516,0.01217824,0.0567893
QSO,0.876089,0.0003423628,20.46425,0.02461072,0.08256646,20.17247,0.02868424,0.05711909
GALAXY,0.6140608,0.0001248274,21.6854,0.09256265,0.09366611,20.74197,0.06019313,0.06479778
GALAXY,0.2804873,4.313198E-05,21.35368,0.10631,0.1741149,20.09668,0.04797506,0.1204519
GALAXY,0.5455379,0.0001448606,21.2402,0.0992735,0.06942694,20.10216,0.05433722,0.04802924
GALAXY,0.4564847,0.0001773508,21.63169,0.11572,0.08722454,19.66151,0.03345012,0.06034153
GALAXY,0.04462859,7.314016E-06,16.06528,0.003877502,0.08385323,15.35711,0.00326816,0.05800928
GALAXY,0.1735321,8.611259E-06,18.28986,0.00772731,0.03965364,17.58924,0.006261433,0.02743221
GALAXY,0.5948231,0.0002470585,22.41057,0.1955729,0.04085692,20.82586,0.07065275,0.02826462
GALAXY,0.1469532,2.403807E-05,18.24728,0.01076322,0.02692181,17.39235,0.00773437,0.01862439
GALAXY,0.3214698,5.096145E-05,20.69149,0.02810271,0.1797062,19.12917,0.0123232,0.1243199
GALAXY,0.6811791,0.000217679,22.66643,0.1817538,0.1404295,21.58831,0.09859095,0.09714846
GALAXY,0.4107378,0.0001205392,22.44241,0.1332154,0.08941618,20.63806,0.0428461,0.0618577
QSO,1.560876,0.0005350104,20.40729,0.02396305,0.1199649,20.3059,0.0328503,0.08299114
GALAXY,0.296486,4.965606E-05,20.18219,0.03433964,0.05970259,18.59753,0.01440172,0.04130198
GALAXY,0.680324,0.0002717614,25.39901,1.17623,0.1493056,21.50284,0.1402342,0.1032889
QSO,0.468449,0.0001303695,20.95937,0.04566056,0.07972357,20.36175,0.03713622,0.0551524
GALAXY,0.1290345,3.503069E-05,18.34392,0.01309545,0.2770638,17.1369,0.007553542,0.1916714
GALAXY,0.7535781,0.0002991887,23.67422,0.6783783,0.1005933,21.19523,0.1205128,0.06958998
GALAXY,0.1656727,2.938054E-05,18.56613,0.01206305,0.05950303,17.47527,0.007340325,0.04116392
GALAXY,0.07255685,1.44764E-05,16.01809,0.003086363,0.07855643,15.1772,0.002585111,0.05434498
GALAXY,0.1704445,3.179872E-05,18.55894,0.01448082,0.1425703,17.64165,0.00998205,0.09862948
QSO,2.03679,0.000370297,20.69693,0.0308735,0.1973893,20.79744,0.04413329,0.136553
GALAXY,0.3912256,9.46556E-05,21.97397,0.1143804,0.1629421,20.18655,0.03307079,0.1127226
QSO,1.637422,0.000903096,21.12428,0.04456145,0.1780653,21.02116,0.06234174,0.1231847
QSO,1.754197,0.0003469308,18.92812,0.0088023,0.04103514,18.94057,0.01042163,0.02838792
GALAXY,0.1255285,1.276194E-05,18.2513,0.009086726,0.06450909,17.40258,0.006949408,0.04462709
GALAXY,0.5504665,0.0001174272,22.21275,0.1727411,0.1263455,20.376,0.05959612,0.08740521
GALAXY,0.4108164,0.0001497209,21.91583,0.1033665,0.07205272,20.41809,0.04247538,0.04984574
GALAXY,0.0468838,1.423849E-05,16.39509,0.003952083,0.1644687,15.67262,0.00348705,0.1137787
GALAXY,0.5955287,0.0002689084,21.59896,0.2248489,0.1657522,20.34713,0.1133141,0.1146666
GALAXY,0.5273739,0.0001783285,22.15055,0.142643,0.0855496,20.63641,0.05510854,0.05918282
GALAXY,0.1900056,2.965765E-05,18.19852,0.01073357,0.06210742,16.83301,0.005718181,0.04296562
QSO,1.379569,0.0002993873,21.97468,0.09228228,0.09463567,21.93173,0.1212016,0.06546852
GALAXY,0.04605772,1.107233E-05,15.16546,0.002797894,0.1511564,14.2423,0.00229795,0.1045693
GALAXY,0.5994729,0.0001626575,22.23631,0.1407394,0.1337014,21.08875,0.07888658,0.09249399
QSO,0.5746391,0.0001821211,19.64968,0.01372447,0.08412813,19.72574,0.01879002,0.05819945
GALAXY,0.3171177,5.647319E-05,19.96943,0.03515815,0.1301652,18.42193,0.01394084,0.09004767
GALAXY,0.3423644,7.035583E-05,20.69411,0.05809916,0.1909518,18.89174,0.01735231,0.1320995
QSO,0.1977288,4.657453E-05,19.54555,0.01650445,0.1166232,18.89843,0.01296877,0.08067941
QSO,1.810273,0.0004709607,21.38553,0.06119342,0.06752744,21.30809,0.08786891,0.04671517
QSO,1.974078,0.0007238637,19.44,0.01269122,0.09084397,19.28319,0.01422271,0.06284544
GALAXY,0.1788976,1.296623E-05,18.30898,0.01035285,0.2147982,17.31484,0.007248432,0.1485964
GALAXY,0.08635402,8.80573E-06,17.86025,0.007866425,0.216548,17.22284,0.006219846,0.1498069
GALAXY,0.3044402,2.176801E-05,18.55908,0.02290389,0.1187528,17.40395,0.01271497,0.08215266
QSO,2.091145,0.001056488,21.36508,0.04873385,0.09507,21.26895,0.06169042,0.06576899
GALAXY,0.453321,0.0001212633,21.71122,0.1382868,0.0687151,19.84296,0.04395141,0.04753679
GALAXY,0.2640409,9.694969E-06,19.5656,0.01819509,0.3291852,18.68342,0.01284397,0.2277288
GALAXY,0.6110811,0.0002016865,23.37343,0.3742067,0.2812177,21.16887,0.08432575,0.1945451
GALAXY,0.1415735,3.923539E-05,18.39931,0.02603627,0.2403036,17.07603,0.0109334,0.1662409
GALAXY,0.1159874,8.138963E-06,18.22347,0.009077731,0.03744878,17.6696,0.007402609,0.02590689
GALAXY,0.1025522,3.173075E-05,17.91026,0.009221411,0.06145369,17.21624,0.007171601,0.04251338
GALAXY,0.1500829,4.256743E-05,18.69365,0.01100773,0.03304342,17.3877,0.006101642,0.02285929
GALAXY,0.09670579,9.581057E-06,17.78591,0.007884975,0.06550682,17.0078,0.006148557,0.04531731
GALAXY,0.09941421,7.800241E-06,18.24824,0.00838518,0.1149333,17.73421,0.007365778,0.07951029
GALAXY,0.2467704,2.246459E-05,21.55248,0.06052996,0.1480414,20.88468,0.04797593,0.1024144
