#Table1
class,z,zErr,modelMag_g,modelMagErr_g,extinction_g,modelMag_r,modelMagErr_r,extinction_r
GALAXY,0.07103056,7.472509E-06,17.84136,0.00835611,0.1274453,17.32778,0.007999479,0.0881661
GALAXY,0.07248936,3.223218E-05,18.3219,0.01105996,0.08729383,17.52349,0.008494718,0.06038947
QSO,1.799796,0.0003559133,18.40021,0.007491435,0.09784118,18.30434,0.007934257,0.06768607
QSO,2.372914,0.0002960103,20.31803,0.02339398,0.07423275,20.32073,0.03256044,0.05135387
GALAXY,0.08480069,3.159317E-05,18.41059,0.01050232,0.0816615,17.43365,0.007274219,0.05649305
QSO,0.9636713,0.0002918349,21.58628,0.06507076,0.1030936,21.50731,0.1111913,0.07131971
GALAXY,0.8503162,0.0001666723,22.11236,0.1451606,0.07800595,21.32885,0.109191,0.05396416
GALAXY,0.1306715,3.441767E-05,17.83977,0.01002437,0.06084212,16.75128,0.006514771,0.0420903
GALAXY,0.7964812,0.000385499,23.6579,0.5962116,0.1072702,21.51807,0.1401683,0.07420902
GALAXY,0.6226566,0.0001450607,22.11044,0.1162984,0.02787762,20.77401,0.05846102,0.01928561
GALAXY,0.07290215,5.593275E-06,16.90114,0.004435307,0.1322756,16.23064,0.003585548,0.09150761
GALAXY,0.5654219,0.000127332,22.39724,0.1504925,0.1359712,20.81959,0.05391714,0.09406423
GALAXY,0.1944859,4.600384E-05,18.83985,0.01490598,0.1983099,17.46914,0.007392145,0.1371899
GALAXY,0.4937377,9.700713E-05,21.48422,0.08871379,0.08860746,19.75264,0.02784154,0.06129823
QSO,2.280291,0.0006916049,21.02583,0.03808604,0.1437909,20.92515,0.04770021,0.09947386
QSO,0.5572402,4.289787E-05,18.70097,0.008075423,0.1021184,18.71119,0.009191278,0.07064502
GALAXY,0.1628458,1.301991E-05,18.21937,0.01171132,0.08686341,17.40764,0.008259847,0.0600917
GALAXY,0.3438042,0.000108378,20.3116,0.04969579,0.1709068,18.6051,0.01742912,0.1182325
GALAXY,0.1208726,1.987875E-05,17.99214,0.007629831,0.07810445,17.05803,0.005474906,0.0540323
QSO,1.70734,0.0005791488,19.76669,0.01540483,0.1428979,19.32956,0.01447031,0.09885608
GALAXY,0.3547056,0.0001245325,20.23763,0.03950763,0.1430126,18.4709,0.01334352,0.09893543
GALAXY,0.09524795,2.117137E-05,17.57593,0.006314944,0.03957732,16.68013,0.004631212,0.02737941
GALAXY,0.1522041,1.797445E-05,18.45668,0.0103024,0.04336191,17.66137,0.007387893,0.02999756
GALAXY,0.09370781,7.731856E-06,18.04402,0.007049261,0.03187991,17.25238,0.005458634,0.02205437
QSO,2.62165,0.0004242771,20.04295,0.01817656,0.06000324,19.89377,0.02145551,0.04150996
GALAXY,0.5999075,0.0001708877,23.20099,0.2856967,0.02852147,21.09239,0.0712056,0.01973102
GALAXY,0.455861,0.0001176968,22.05473,0.1796862,0.4890152,19.91953,0.0383043,0.3382984
GALAXY,0.4704554,9.753612E-05,21.86908,0.08972044,0.1509268,20.00107,0.02545751,0.1044105
GALAXY,0.1012184,2.91928E-05,18.04994,0.008626699,0.05831236,17.19155,0.006111083,0.04034022
GALAXY,0.5010793,0.0001375476,21.79901,0.08889111,0.04881761,20.15363,0.03180705,0.0337718
GALAXY,0.07804472,2.046046E-05,16.81699,0.006401283,0.1897632,15.94772,0.004637451,0.1312773
GALAXY,0.2845422,4.319723E-05,20.28286,0.03208579,0.2802698,18.61761,0.01238993,0.1938893
GALAXY,0.1446775,7.356416E-06,18.48739,0.01495853,0.6366854,17.61065,0.0101849,0.4404561
GALAXY,0.4609897,0.0001161562,21.96604,0.1285329,0.123144,20.36948,0.04038626,0.08519044
QSO,1.655197,0.000643383,20.35439,0.02205399,0.2210936,20.30291,0.02618164,0.1529515
GALAXY,0.1158492,3.234298E-05,17.77865,0.006899211,0.1257702,16.70361,0.004455153,0.08700722
GALAXY,0.04701999,1.434101E-05,16.43295,0.004082218,0.4102221,15.36825,0.00293591,0.2837898
GALAXY,0.3208264,7.560076E-05,20.20081,0.04168035,0.1722843,18.49824,0.01483866,0.1191855
GALAXY,0.1598968,2.399179E-05,18.91919,0.01173134,0.139839,17.80443,0.007120446,0.09673999
GALAXY,0.2165537,4.154799E-05,20.48966,0.03989084,0.4395601,19.02685,0.01721776,0.3040857
GALAXY,0.8910946,0.0002601073,23.91091,0.9677364,0.1107531,21.47005,0.1749409,0.07661846
GALAXY,0.2526577,4.709435E-05,19.70486,0.02458477,0.09394099,18.25008,0.01209572,0.06498794
QSO,0.8051649,0.0001350075,21.93832,0.07222718,0.1055937,21.61435,0.07361813,0.07304921
GALAXY,0.6071498,0.0001775139,22.11609,0.1227526,0.07108154,21.03369,0.07490188,0.04917388
GALAXY,0.3990915,0.0001038052,20.97014,0.06476713,0.05271055,19.16355,0.02317494,0.03646492
GALAXY,0.1164767,2.204099E-05,18.23683,0.006938863,0.03777316,17.31285,0.005342946,0.0261313
GALAXY,0.117533,1.746979E-05,18.33272,0.01079303,0.02027944,17.55458,0.009090747,0.01402922
GALAXY,0.1401026,2.248307E-05,17.90175,0.007712535,0.05266144,16.83274,0.005246834,0.03643094
QSO,2.0925,0.001184387,21.36999,0.04837936,0.03616129,21.271,0.06747685,0.02501621
GALAXY,0.5658957,0.0001394602,22.36098,0.1610566,0.05925616,20.68339,0.05476363,0.04099314
GALAXY,0.7956423,0.0001634109,21.59317,0.1127526,0.1036303,21.13598,0.1065765,0.07169095
QSO,2.814025,0.0003603533,20.98577,0.03273728,0.02980237,20.72542,0.03650552,0.02061714
GALAXY,0.08398885,7.261493E-06,17.59903,0.005763596,0.03885253,17.19437,0.005536697,0.026878
GALAXY,0.2539454,3.783652E-05,19.55562,0.02028443,0.03786314,18.09169,0.009299361,0.02619354
QSO,2.31843,0.001307672,21.75549,0.06107704,0.03254673,21.74159,0.08664523,0.02251568
GALAXY,0.06837736,1.523785E-05,16.28522,0.003344906,0.0378074,15.42767,0.002786651,0.02615498
GALAXY,0.5048496,0.0001760489,21.09572,0.1066777,0.04377846,19.66535,0.04803996,0.03028574
GALAXY,0.6189508,0.0001484611,22.1258,0.1037738,0.1936826,20.57327,0.04030037,0.1339887
GALAXY,0.5091925,0.0001805566,22.44665,0.1854673,0.1739957,20.83643,0.06348699,0.1203694
QSO,1.091219,0.0008438655,20.88275,0.03158301,0.03506182,20.5291,0.03430731,0.02425561
QSO,1.708044,0.0005910266,20.44925,0.02193733,0.04042419,20.31978,0.028429,0.02796526
QSO,1.386424,0.0004479811,21.98066,0.06332982,0.04087207,21.61939,0.06535952,0.02827511
GALAXY,0.5423846,8.177636E-05,22.44151,0.1375449,0.360724,20.76054,0.04783288,0.2495472
GALAXY,0.4996605,0.0001508569,22.12957,0.1221608,0.08182813,20.30838,0.0352893,0.05660832
GALAXY,0.5308103,0.0001413869,23.05813,0.2571277,0.1209895,20.96693,0.06507865,0.08369995
GALAXY,0.1354344,3.323208E-05,17.50765,0.007511465,0.1272534,16.56054,0.005257354,0.08803328
GALAXY,0.554609,0.0001273219,22.06052,0.1018426,0.1179966,20.63347,0.04587679,0.08162948
QSO,0.849586,0.0001349837,20.7621,0.03166441,0.1154738,20.67778,0.03952603,0.07988421
GALAXY,0.3425847,8.286932E-05,20.18467,0.03656486,0.07930035,18.44668,0.01315708,0.05485962
QSO,2.201936,0.000390545,19.37486,0.0112126,0.125553,19.19408,0.01271893,0.08685697
GALAXY,0.06983723,1.758663E-05,18.11517,0.007224422,0.1009879,17.36307,0.005726267,0.06986298
GALAXY,0.3636054,7.899926E-05,20.54562,0.04861379,0.05389251,18.84909,0.0174369,0.03728259
GALAXY,0.3580516,0.0001024119,21.42827,0.1026468,0.07877693,19.4616,0.03029305,0.05449752
GALAXY,0.6495437,0.0001206643,21.03172,0.08620175,0.1248164,19.96689,0.05340865,0.08634738
GALAXY,0.08296157,1.230192E-05,17.1069,0.005296911,0.05373046,16.52174,0.004403146,0.03717048
GALAXY,0.2105156,3.656649E-05,18.88115,0.0146503,0.06256182,17.55611,0.007682657,0.04327998
QSO,1.908435,0.0004244817,20.1232,0.02030068,0.03569362,20.13256,0.02604762,0.02469268
GALAXY,0.4586004,3.252678E-05,21.29359,0.0680308,0.1356284,20.3774,0.0477451,0.09382708
GALAXY,0.5158019,0.0002034768,23.14155,0.3378798,0.1438683,21.30969,0.1005635,0.09952739
GALAXY,0.4636476,0.0001188226,22.26085,0.1183387,0.1265027,20.54265,0.04313179,0.08751397
GALAXY,0.4824262,1.957233E-05,21.94024,0.08215734,0.09839424,21.24112,0.0665078,0.06806868
QSO,2.263954,0.0004227963,20.10452,0.01916456,0.09682749,20.1177,0.02265545,0.06698481
GALAXY,0.3717117,7.686622E-05,21.27292,0.08223329,0.04455411,19.4176,0.02518342,0.03082233
GALAXY,0.4326043,9.124092E-05,21.274,0.08627262,0.07054379,19.51828,0.02825712,0.04880187
GALAXY,0.1201436,3.407051E-05,18.70161,0.01087454,0.05295759,17.68773,0.007063278,0.03663581
QSO,1.26784,0.0008243925,21.20143,0.04140053,0.1254007,20.808,0.03947777,0.08675165
GALAXY,0.02007724,5.822476E-06,17.14902,0.00501051,0.08463652,16.6907,0.004740628,0.05855115
GALAXY,0.123528,3.140699E-05,18.65195,0.01226752,0.1465475,17.62355,0.008263481,0.1013809
GALAXY,0.1695674,3.747084E-05,18.80346,0.01173485,0.06593918,17.61332,0.007219053,0.04561642
GALAXY,0.594592,0.0001891452,22.78445,0.3885105,0.1323451,20.26017,0.06742397,0.09155574
GALAXY,0.399837,0.0001379445,20.52155,0.05064901,0.05226142,18.66739,0.01635826,0.03615421
GALAXY,0.679687,0.0001112321,22.3287,0.173498,0.06645817,20.55864,0.05320915,0.04597545
GALAXY,0.2110714,3.163891E-05,18.97174,0.01829958,0.36305,17.55008,0.009052698,0.2511563
GALAXY,0.4324847,0.000126398,21.45951,0.2789357,0.0650709,18.9784,0.04472356,0.04501575
GALAXY,0.04769012,6.38237E-06,17.59864,0.007439893,0.07868158,17.23606,0.007546776,0.05443155
GALAXY,0.08424787,1.534527E-05,16.93653,0.006402353,0.1427015,16.27653,0.005099765,0.09872023
GALAXY,0.1468104,2.498602E-05,18.21599,0.009362116,0.0972968,17.13748,0.005834235,0.06730948
GALAXY,0.07694242,1.360388E-05,18.10318,0.01277048,0.1195545,17.47277,0.01045068,0.08270727
GALAXY,0.2869501,4.773143E-05,20.17243,0.02668715,0.1694425,18.84128,0.01373859,0.1172195
GALAXY,0.2249878,6.718381E-05,21.08572,0.05582413,0.1929085,19.73146,0.02757238,0.1334532
GALAXY,0.1440523,2.793892E-05,18.48409,0.01050273,0.1216422,17.37841,0.006379605,0.08415154
GALAXY,0.1576732,4.444934E-05,17.56611,0.01121649,0.1399331,16.71736,0.008467907,0.09680509
GALAXY,0.7143772,0.000202773,23.57899,0.8292559,0.1352661,21.17111,0.1435761,0.09357642
GALAXY,0.3119449,1.529901E-05,22.22293,0.1168144,0.1404449,21.77211,0.1059639,0.09715912
GALAXY,0.4175173,9.011781E-05,21.61409,0.08828425,0.1006948,19.70476,0.02632854,0.06966016
GALAXY,0.5851495,0.0001369811,21.8648,0.1956075,0.04489557,19.83614,0.05292822,0.03105855
QSO,2.282071,0.0004259016,21.25937,0.04132508,0.2147391,21.59732,0.07491955,0.1485555
GALAXY,0.09427954,1.327858E-05,17.88815,0.006351962,0.08561649,17.18719,0.005164504,0.05922909
GALAXY,0.5857037,0.0001965785,22.09208,0.1241228,0.05677998,20.86701,0.0609185,0.03928013
GALAXY,0.4686743,0.000140689,21.41766,0.09733727,0.04595446,19.72612,0.02975691,0.03179108
QSO,0.9949612,0.0003413555,20.67216,0.02629374,0.1503425,19.63089,0.01661625,0.1040062
GALAXY,0.6947972,0.0001543554,22.9589,0.2186602,0.165711,21.14432,0.06373108,0.1146381
GALAXY,0.1242919,1.50866E-05,19.95202,0.04335909,0.08179235,19.26243,0.03410468,0.05658358
QSO,2.549934,0.0009283262,21.3383,0.04766094,0.09679763,21.12627,0.05492826,0.06696415
GALAXY,0.1551623,2.224618E-05,18.03581,0.007920312,0.07886961,17.1001,0.005548788,0.05456163
GALAXY,0.5382474,0.0002607108,22.23367,0.255418,0.216255,20.63202,0.09187247,0.1496042
GALAXY,0.1489702,3.918775E-05,19.02656,0.01155598,0.1487604,17.91303,0.006861056,0.1029117
GALAXY,0.310316,8.710958E-05,20.15892,0.03095437,0.07427272,18.49948,0.01190984,0.05138152
QSO,1.92899,0.0004921894,19.66624,0.01353699,0.08137329,19.67511,0.01636797,0.05629366
GALAXY,0.5348949,0.0001676668,22.20581,0.1606901,0.1635471,20.59146,0.05886109,0.1131411
GALAXY,0.07324608,6.232631E-06,18.3105,0.009983251,0.1652272,17.69489,0.009123832,0.1143034
GALAXY,0.1626306,1.819493E-05,18.34417,0.01262434,0.1504292,17.46683,0.009279448,0.1040662
GALAXY,0.4262455,0.000133757,21.37987,0.07971517,0.09211767,19.56959,0.02609574,0.06372658
QSO,3.54869,0.0002755141,21.39725,0.05172141,0.08213237,20.23734,0.026805,0.05681879
QSO,1.333672,0.0006311821,19.31855,0.01125206,0.03926225,19.16737,0.01275596,0.02716144
GALAXY,0.4911777,0.0001080653,21.78645,0.1533602,0.02348209,20.23807,0.05143029,0.0162448
QSO,2.180439,0.0003373278,19.16947,0.01044399,0.04369901,18.93762,0.01150456,0.03023077
GALAXY,0.3185756,6.99563E-05,20.23151,0.03891332,0.05455526,18.67153,0.01540646,0.03774108
GALAXY,0.2958734,8.87257E-05,21.57769,0.08169547,0.1032603,19.91993,0.02996608,0.071435
GALAXY,0.1675894,9.527788E-06,18.49019,0.009419218,0.0894885,17.71981,0.007166384,0.06190773
GALAXY,0.4130324,7.431903E-05,20.73738,0.05975259,0.05049505,19.03689,0.02176238,0.03493224
GALAXY,0.5839649,0.000210109,22.24557,0.1532116,0.05679037,20.7072,0.05781575,0.03928731
GALAXY,0.5644653,0.0001807871,22.00276,0.1700705,0.03687922,20.6658,0.07203651,0.02551287
GALAXY,0.2986587,5.087098E-05,20.09996,0.03312105,0.05765046,18.45523,0.0129841,0.03988232
GALAXY,0.3187081,8.570175E-05,20.13213,0.02854201,0.05164956,18.41036,0.01056429,0.03573092
GALAXY,0.08017954,2.968911E-05,17.76755,0.007104978,0.03729418,16.86841,0.005063831,0.02579994
GALAXY,0.5090626,0.0001179343,22.51014,0.1680393,0.03220689,20.68419,0.05395253,0.02228058
GALAXY,0.4088395,9.320022E-05,22.28703,0.1472541,0.08651521,20.45245,0.04250319,0.05985082
GALAXY,0.6222386,0.0002495462,22.24968,0.2240842,0.07801902,20.63155,0.08487583,0.05397319
GALAXY,0.02027751,1.133881E-05,16.59293,0.00551212,0.06385333,16.12444,0.004951329,0.04417344
GALAXY,0.5334435,0.0002874041,21.03259,0.114228,0.04542544,19.42962,0.03989821,0.03142511
QSO,2.584886,0.0006002735,21.12145,0.03266231,0.0752148,20.85921,0.03661382,0.05203325
GALAXY,0.5452569,0.0001366402,22.90004,0.2103135,0.2094236,21.46061,0.08269451,0.1448783
GALAXY,0.3381658,8.499277E-05,20.16233,0.03038972,0.06882427,18.51908,0.01141871,0.04761231
GALAXY,0.3016883,4.351087E-05,20.17415,0.03008103,0.08289497,18.58459,0.01233041,0.05734636
GALAXY,0.1442185,2.712249E-05,18.57875,0.01080052,0.07769065,17.49745,0.007004758,0.05374603
GALAXY,0.5494798,0.0001474022,21.84284,0.1540848,0.1301011,20.27649,0.05548496,0.09000332
GALAXY,0.1261185,1.125714E-05,17.22479,0.005801008,0.157059,16.37111,0.004310694,0.1086527
GALAXY,0.03864144,7.057016E-06,17.34207,0.00664692,0.1929358,16.98173,0.00680835,0.1334721
GALAXY,0.7773061,0.000262628,23.98034,0.8107203,0.07305487,22.00104,0.2409832,0.05053902
GALAXY,0.5300894,0.00013732,22.39246,0.2140859,0.05004411,20.44281,0.0583882,0.03462028
QSO,1.828038,0.0003201272,20.4451,0.02400319,0.02158968,20.35234,0.0298969,0.01493564
GALAXY,0.3629844,1.665196E-05,21.88513,0.07616568,0.04978891,21.32532,0.06244097,0.03444374
GALAXY,0.1562306,3.615977E-05,18.35105,0.0109298,0.03643771,17.39578,0.007783518,0.02520744
GALAXY,0.8159752,0.0001576404,22.24567,0.1567686,0.0546702,21.25746,0.1051639,0.03782059
QSO,0.4294883,6.455444E-05,20.7237,0.0271695,0.1862763,20.37397,0.03039063,0.1288651
GALAXY,0.06254594,7.033452E-06,17.13806,0.004896168,0.121069,16.61018,0.00440294,0.08375499
GALAXY,0.08930028,9.899531E-06,18.34516,0.01185834,0.1652069,17.79274,0.01033091,0.1142893
GALAXY,0.3334452,2.996737E-05,21.04912,0.05984775,0.08749366,19.40189,0.0200895,0.0605277
GALAXY,0.3793674,0.0003530887,21.52751,0.04902849,0.09822985,20.16235,0.02271473,0.06795496
GALAXY,0.7613004,0.0002002078,23.06773,0.3208292,0.1277326,21.22895,0.09913195,0.08836484
GALAXY,0.429565,9.720026E-05,21.45348,0.08841108,0.091362,19.83448,0.03313826,0.0632038
GALAXY,0.5620224,0.0001555896,22.74225,0.2503501,0.07882215,20.70181,0.06331876,0.0545288
GALAXY,0.5240502,0.0001197461,22.03013,0.0970296,0.07782722,20.49406,0.04153731,0.05384051
GALAXY,0.07183877,2.94529E-05,17.72145,0.00735697,0.1663153,16.83091,0.005298911,0.1150562
GALAXY,0.5154311,6.18978E-05,21.28121,0.06211735,0.2071063,19.90727,0.03000516,0.1432751
GALAXY,0.1637986,2.842222E-05,18.4227,0.01036584,0.1607558,17.14189,0.006131683,0.1112101
GALAXY,0.3142317,4.409893E-05,20.96528,0.05564677,0.3359405,19.84464,0.03379484,0.232402
GALAXY,0.1466598,3.206885E-05,22.20356,0.08337123,0.08378497,21.67516,0.0863795,0.05796206
GALAXY,0.4469186,0.0001263295,21.25017,0.08582477,0.08227698,19.5311,0.03202911,0.05691883
QSO,2.301573,0.0004924075,21.57573,0.04924463,0.1098663,21.48948,0.08317105,0.07600499
QSO,0.4357084,5.92507E-05,19.96198,0.01522275,0.1334602,19.78869,0.01856926,0.09232717
QSO,2.393061,0.0008299046,21.23993,0.04467431,0.03611365,21.09198,0.05282075,0.02498325
GALAXY,0.07766046,8.577979E-06,18.00927,0.006882566,0.06002253,17.54143,0.006234042,0.04152331
QSO,1.117643,0.0006486399,19.50705,0.01218964,0.136474,19.13444,0.01251921,0.09441211
GALAXY,0.4031087,0.0001093403,21.19176,0.08761542,0.09790097,19.23885,0.02410585,0.06772744
GALAXY,0.6337702,0.0001555165,22.02855,0.145569,0.1564028,20.94632,0.08080853,0.1081987
QSO,1.494468,0.0007486357,20.87276,0.03648086,0.04668894,20.83211,0.05220065,0.03229919
GALAXY,0.09284475,2.23139E-05,17.94033,0.008644672,0.1076986,16.96803,0.005857288,0.07450537
GALAXY,0.02303184,6.837727E-06,21.23136,0.04272215,0.03438659,21.3594,0.08668961,0.02378848
QSO,0.5895609,0.0001145704,20.54179,0.03053363,0.1170304,19.96778,0.02731422,0.08096106
GALAXY,0.5647379,0.0002315552,23.3241,0.2254427,0.0451603,21.6785,0.08954456,0.03124169
GALAXY,0.05134249,1.268599E-05,17.09469,0.006415987,0.2112698,16.50466,0.005754383,0.1461555
QSO,2.816369,0.000356597,21.0888,0.04412314,0.07386305,20.85963,0.0533595,0.05109812
GALAXY,0.5513504,0.0003290475,23.85481,0.7161947,0.0897587,21.62623,0.1606536,0.06209465
GALAXY,0.2576362,6.126906E-05,18.97888,0.0224564,0.1018324,17.40035,0.009436503,0.0704472
GALAXY,0.3316969,9.707692E-05,20.21006,0.0353338,0.1343665,18.39204,0.0124389,0.09295413
GALAXY,0.4285534,0.0001339524,20.76154,0.07103402,0.189916,18.97958,0.02216025,0.131383
GALAXY,0.03951317,2.907279E-05,18.10574,0.009298209,0.1348703,17.3348,0.007328206,0.09330265
QSO,0.5385774,6.952792E-05,19.22713,0.0126602,0.1098784,19.27504,0.01534443,0.07601336
GALAXY,0.2721556,3.928874E-05,19.8986,0.02759698,0.1276957,18.33753,0.01132737,0.08833928
GALAXY,0.3406636,8.114304E-05,19.93474,0.03403612,0.1737886,18.11398,0.01095491,0.1202262
GALAXY,0.6116772,0.0001805521,22.55205,0.1912387,0.1267938,20.9487,0.07031836,0.08771536
GALAXY,0.04708713,9.713379E-06,17.15524,0.006283347,0.319697,16.36883,0.004734775,0.2211649
GALAXY,0.07986037,9.408967E-06,17.01179,0.005810326,0.2265983,16.30393,0.00416339,0.1567596
GALAXY,0.5893478,0.0001826172,22.22163,0.1615611,0.05724951,20.46501,0.05376889,0.03960494
QSO,1.894989,0.0008327748,21.11881,0.03613401,0.1475616,21.04633,0.04755496,0.1020824
QSO,1.405725,4.80758,21.74193,0.1036637,0.07597861,21.09453,0.08876758,0.05256165
GALAXY,0.5006583,0.0001309068,22.07298,0.1321402,0.07765324,20.36123,0.04218966,0.05372015
GALAXY,0.07739536,6.449676E-06,17.30571,0.006228762,0.1608916,16.72287,0.005311884,0.1113041
GALAXY,0.2960548,5.621157E-05,19.71013,0.03016681,0.09317598,18.23966,0.0126473,0.06445871
QSO,1.713667,0.0006807886,19.20026,0.01045213,0.1678883,19.16588,0.01209118,0.1161443
QSO,2.204422,0.0003189791,21.38635,0.04197873,0.09035949,21.61484,0.07093702,0.06251027
GALAXY,0.3838024,7.253986E-05,21.16371,0.05934025,0.04365201,19.33082,0.01781821,0.03019826
GALAXY,0.5968931,0.0001938777,22.01263,0.1308154,0.0638489,20.84439,0.07570209,0.04417037
GALAXY,0.1018836,2.435719E-05,16.85315,0.004844454,0.06988014,15.85889,0.003514935,0.04834276
GALAXY,0.6593459,0.0001793319,24.0681,0.6579642,0.1599345,21.35678,0.09106123,0.1106419
GALAXY,0.5724935,0.0002047789,22.24451,0.1539043,0.07371267,20.63109,0.05120328,0.05099408
QSO,2.308614,0.0002200126,18.89214,0.009353013,0.04032961,18.87898,0.01078747,0.02789984
GALAXY,0.1714383,2.993532E-05,18.16117,0.0114514,0.03146479,17.19666,0.00730663,0.02176719
GALAXY,0.1359667,3.468898E-05,18.80651,0.01279523,0.07153963,17.7702,0.008373705,0.04949078
GALAXY,0.0760681,1.853571E-05,17.11389,0.004906676,0.0637922,16.14929,0.003603866,0.04413115
GALAXY,0.6241184,0.0002066045,22.70904,0.1436727,0.1849573,21.28871,0.06581224,0.1279526
GALAXY,0.408388,0.0001325686,21.13766,0.07126409,0.02527985,19.1808,0.02155247,0.01748848
GALAXY,0.6653675,0.0001175206,21.5423,0.1062232,0.1099298,20.65658,0.07375512,0.07604895
GALAXY,0.198917,3.050638E-05,18.54803,0.01207998,0.06122537,17.45409,0.007389003,0.04235543
GALAXY,0.6179142,0.0001009305,22.65194,0.2009183,0.02823331,20.7218,0.06428659,0.01953167
GALAXY,0.09722897,2.795196E-05,18.25138,0.007739737,0.03612665,17.34468,0.005915497,0.02499225
GALAXY,0.6179677,0.0001464957,22.06539,0.1963421,0.0482668,20.12617,0.05412185,0.03339075
QSO,0.6569428,0.000228392,21.05722,0.04251205,0.05015757,20.59961,0.04172103,0.03469877
GALAXY,0.1046765,2.774376E-05,17.87417,0.00758894,0.1085706,16.90423,0.005098758,0.07510864
GALAXY,0.1281234,3.03982E-05,18.42211,0.01501811,0.4356691,17.30076,0.009004011,0.3013939
GALAXY,0.06106874,2.311624E-05,19.44198,0.01398817,0.4245576,18.79701,0.0111801,0.293707
GALAXY,0.3392314,8.599595E-05,20.9789,0.06687391,0.2798515,19.18498,0.02071788,0.1936
GALAXY,0.5596695,0.0001754382,22.80727,0.2478994,0.1485246,20.90357,0.06089563,0.1027486
GALAXY,0.3072483,5.363223E-05,20.19094,0.04220447,0.2410932,18.4738,0.01395864,0.1667872
GALAXY,0.2234783,3.353018E-05,19.62084,0.02200258,0.2151837,18.23804,0.01012477,0.1488631
GALAXY,0.1843596,1.03758E-05,19.66474,0.02644414,0.3024607,18.90916,0.01910504,0.2092409
