#Table1
class,z,zErr,modelMag_g,modelMagErr_g,extinction_g,modelMag_r,modelMagErr_r,extinction_r
GALAXY,0.3115936,8.643103E-05,20.50387,0.04908898,0.07157339,18.75284,0.01678871,0.04951414
GALAXY,0.09176338,6.517585E-06,17.85486,0.005750746,0.1105499,17.72768,0.006428294,0.07647794
GALAXY,0.3679106,0.0001147219,20.67001,0.04701869,0.03782011,18.88648,0.01589906,0.02616378
GALAXY,0.4486101,0.000120317,22.02063,0.1286897,0.03477778,20.30298,0.04263819,0.02405911
GALAXY,0.5465422,0.0002102347,21.91677,0.167507,0.06227878,20.58716,0.07511453,0.04308417
GALAXY,0.5773681,0.0001578146,22.64003,0.2627316,0.03346346,20.6225,0.06676123,0.02314987
GALAXY,0.3718422,8.887103E-05,20.53476,0.04179494,0.05587111,18.72231,0.01439094,0.03865138
GALAXY,0.5214709,0.0001544099,22.32656,0.1780476,0.1422044,20.38199,0.05063175,0.09837636
GALAXY,0.1437248,2.918101E-05,17.98483,0.009290027,0.1038443,17.07126,0.006541604,0.07183902
GALAXY,0.5393779,0.0002528242,23.25542,0.2984787,0.187218,21.40263,0.0887477,0.1295165
GALAXY,0.6328467,0.0003144645,22.17558,0.1425224,0.1476768,20.85175,0.06916527,0.1021621
GALAXY,0.4027728,9.392994E-05,21.50229,0.09259163,0.1316327,19.59234,0.02640267,0.09106288
GALAXY,0.3863516,6.457161E-05,20.22602,0.04583419,0.1310515,18.6041,0.01611756,0.0906608
QSO,2.21741,0.0002456128,19.74652,0.01550444,0.04186606,19.89231,0.02156728,0.02896275
QSO,0.7232748,0.0002338161,19.12415,0.01031705,0.08841971,19.09277,0.01271311,0.06116834
GALAXY,0.1708759,2.323265E-05,17.32717,0.0069402,0.09141953,16.45532,0.00528088,0.06324361
GALAXY,0.23272,6.272036E-05,22.17731,0.1063382,0.3685869,21.68434,0.1005878,0.2549867
GALAXY,0.1023151,7.541782E-06,18.4789,0.01193233,0.04203567,17.79167,0.010447,0.02908008
GALAXY,0.03908586,5.885719E-06,17.17938,0.00583689,0.1144971,16.73869,0.006228609,0.07920855
QSO,1.676065,0.0002183571,18.02588,0.00588259,0.04889018,18.05626,0.006631089,0.033822
GALAXY,0.5801063,0.0001802359,22.40752,0.1604913,0.05385241,20.66026,0.05583199,0.03725485
GALAXY,0.4006198,0.0001357946,20.24246,0.05607825,0.08448391,18.55292,0.01892088,0.05844558
QSO,1.801765,0.000452217,19.15458,0.01113109,0.1078652,19.08274,0.01233966,0.07462066
GALAXY,0.07298999,2.038001E-05,18.05078,0.007385165,0.08167136,17.14793,0.0053387,0.05649986
GALAXY,0.5109904,6.815735E-05,20.78523,0.05139346,0.08339341,19.95056,0.03761284,0.05769118
QSO,1.983516,0.0006085717,21.17244,0.0474814,0.08004559,21.13157,0.0619959,0.05537517
GALAXY,0.3954573,8.255442E-05,20.94307,0.06672771,0.1400411,19.11108,0.02258923,0.09687977
GALAXY,0.1466667,2.351318E-05,18.25289,0.01112432,0.06842457,17.43354,0.008201373,0.0473358
GALAXY,0.5761966,0.0001189397,22.53553,0.2317099,0.06748985,20.63263,0.06130712,0.04668917
GALAXY,0.3344371,9.301273E-05,20.8619,0.06852006,0.1197153,19.05576,0.02116881,0.08281846
GALAXY,0.2820712,6.536228E-05,19.36686,0.030022,0.1037034,17.78192,0.01198993,0.07174152
GALAXY,0.2291328,3.146232E-05,19.30342,0.02071262,0.1170073,17.87308,0.009611016,0.08094513
GALAXY,0.3026931,9.272241E-06,20.26087,0.02256743,0.1153847,19.87589,0.02289993,0.07982258
QSO,2.298718,0.000345138,20.19219,0.02026096,0.1696072,20.01767,0.02482411,0.1173335
GALAXY,0.461166,9.741523E-05,21.36469,0.09162188,0.1351236,19.42967,0.02620718,0.09347785
QSO,0.9954268,0.0001814767,20.50424,0.02552347,0.08654717,19.9789,0.02347587,0.05987293
GALAXY,0.08322631,2.610713E-05,17.89946,0.008589587,0.05446182,16.92729,0.005754949,0.03767643
GALAXY,0.529707,0.0001399915,22.34066,0.2117357,0.1198579,20.72606,0.08100866,0.08291715
GALAXY,0.4550766,0.0001608097,21.31683,0.1109713,0.1399823,19.7927,0.04474973,0.09683914
GALAXY,0.1189194,2.128783E-05,18.1884,0.009340095,0.1447697,17.17656,0.005996452,0.100151
GALAXY,0.05496556,1.336234E-05,16.04198,0.003468376,0.1171413,15.16814,0.002692365,0.08103783
GALAXY,0.5392765,8.937072E-05,21.64948,0.101667,0.1247921,20.41541,0.05029049,0.08633059
GALAXY,0.3709379,4.102761E-05,20.88207,0.05900813,0.2458254,19.77043,0.03522397,0.1700609
GALAXY,0.4655712,0.0001137798,21.58992,0.09812725,0.08071726,19.81623,0.03483427,0.05583983
QSO,0.5270879,6.510616E-05,18.97485,0.01026777,0.08790187,19.14216,0.01329742,0.0608101
QSO,1.504042,0.0003916618,19.47158,0.01277967,0.115614,19.2903,0.01415121,0.07998122
QSO,2.578949,0.0004847147,18.79659,0.008933088,0.1621088,18.65766,0.009683855,0.1121461
GALAXY,0.451867,0.0001456782,22.53795,0.207824,0.6286873,20.75555,0.06136978,0.434923
GALAXY,0.6150749,0.0001595823,22.03835,0.1353697,0.2506261,20.99112,0.08501862,0.173382
GALAXY,0.5075001,0.0001132324,22.16096,0.1507086,0.2814478,20.83401,0.07192864,0.1947043
GALAXY,0.09486245,2.926757E-05,19.08571,0.03223586,0.2380218,17.97188,0.007256873,0.1646624
GALAXY,0.2236655,6.083487E-05,19.90823,0.02687362,0.244822,18.35568,0.01143038,0.1693667
GALAXY,0.5738559,0.0001618942,23.26898,0.3138032,0.08505037,21.32985,0.09502055,0.05883745
GALAXY,0.6206243,0.000142614,22.20174,0.1616064,0.1581821,20.74131,0.06424526,0.1094297
GALAXY,0.5269052,0.0001318378,21.50582,0.1069933,0.06596887,19.94403,0.04576272,0.04563696
GALAXY,0.4695011,0.0001391522,21.40143,0.1167004,0.06084917,19.70339,0.04646287,0.04209518
GALAXY,0.5645152,0.0002073052,21.45093,0.1488771,0.05635969,19.95355,0.06345421,0.03898937
GALAXY,0.07875643,3.419853E-05,18.62093,0.01031892,0.1622444,17.78886,0.00727971,0.1122399
QSO,1.795617,0.0003383249,20.72726,0.02861342,0.1798882,19.92236,0.0212462,0.1244458
QSO,2.228712,0.0006879878,20.78585,0.03066326,0.1888878,20.36783,0.03019131,0.1306717
QSO,2.269942,0.0001989362,19.49846,0.01216544,0.2718944,19.49346,0.01492923,0.1880953
QSO,1.255552,0.0004640342,19.9842,0.01746994,0.09964365,19.40575,0.01491319,0.06893301
GALAXY,0.3208572,5.913421E-05,21.55336,0.07037935,0.1133962,20.46822,0.03697773,0.07844695
GALAXY,0.7815922,0.00025777,23.89126,0.5883571,0.08196908,21.45814,0.1129702,0.05670583
QSO,1.747393,0.0004988374,19.27906,0.01103607,0.03467109,19.13,0.01134429,0.0239853
GALAXY,0.3287428,7.984241E-05,20.7694,0.04930775,0.1073451,19.00463,0.0157064,0.07426084
GALAXY,0.5705054,0.0002830095,21.57119,0.09876423,0.1674192,20.42863,0.05138868,0.1158198
GALAXY,0.130107,2.444878E-05,18.08599,0.00883425,0.1508282,17.06488,0.005857815,0.1043423
GALAXY,0.1640895,1.151602E-05,18.61999,0.01704514,0.434911,17.74254,0.01184212,0.3008694
GALAXY,0.09357114,2.012434E-05,17.89378,0.006263684,0.2202292,16.88271,0.004535113,0.1523535
GALAXY,0.47789,0.0001248746,21.7473,0.09172991,0.0592892,20.28052,0.03708877,0.04101599
GALAXY,0.7951532,0.0001224993,21.3471,0.125928,0.1920299,20.63153,0.09021349,0.1328454
GALAXY,0.02290753,7.624907E-06,15.69857,0.002836563,0.0561868,14.87702,0.002399515,0.03886977
GALAXY,0.02435665,6.260295E-06,16.62234,0.004081119,0.1543335,15.97066,0.003421602,0.1067672
GALAXY,0.319847,5.270976E-05,20.67269,0.04512656,0.1047205,18.98951,0.01603923,0.07244517
QSO,1.322664,0.0003947674,18.76204,0.008103708,0.06744486,18.55865,0.008503756,0.04665804
GALAXY,0.2837276,7.529477E-05,20.09897,0.0290565,0.1602468,18.49086,0.01214025,0.110858
GALAXY,0.516,9.536336E-05,21.97307,0.1331144,0.1535915,20.13943,0.04237837,0.1062539
GALAXY,0.2627155,5.744356E-05,19.87167,0.02546743,0.1014185,18.3617,0.01175228,0.07016084
QSO,0.6793485,0.0001686325,21.49903,0.05336367,0.1402462,21.45143,0.07043982,0.09702164
QSO,2.130244,0.0003228238,19.64042,0.0126638,0.07179185,19.55823,0.01597778,0.04966527
GALAXY,0.1942272,2.596252E-05,19.37964,0.02123712,0.709267,18.25672,0.01189776,0.4906677
GALAXY,0.4846539,0.0001163637,22.24694,0.1449095,0.2424029,20.50649,0.04798138,0.1676932
GALAXY,0.3154846,5.299353E-05,20.65902,0.05473754,0.1571038,18.99402,0.01937368,0.1086837
GALAXY,0.4956994,0.000146498,21.71788,0.1070354,0.1273614,20.31333,0.04601913,0.088108
GALAXY,0.1562801,1.332166E-05,18.49268,0.01110427,0.2551475,17.84572,0.009742747,0.1765098
GALAXY,0.1151187,1.851141E-05,18.29185,0.008962726,0.08366223,17.44089,0.006820427,0.05787714
GALAXY,0.4983922,0.0001257557,22.00337,0.1306316,0.09187199,20.21465,0.0473352,0.06355662
GALAXY,0.5239173,0.00015643,22.12384,0.1614471,0.1985843,20.56555,0.06236127,0.1373797
GALAXY,0.1219887,9.510747E-06,17.48797,0.006108955,0.06984336,16.80677,0.005395652,0.04831731
GALAXY,0.1597954,3.064909E-05,18.44983,0.01270696,0.1009056,17.58768,0.008946118,0.06980602
GALAXY,0.6335912,0.0001902928,21.87509,0.187143,0.1110426,20.46797,0.08103271,0.07681877
GALAXY,0.5629494,0.0001689585,21.98216,0.1043959,0.1390726,20.61796,0.04753616,0.09620979
GALAXY,0.4481987,0.0001489482,21.87258,0.1105741,0.07091697,20.07366,0.03702988,0.04906003
GALAXY,0.4619784,0.0001159285,22.01434,0.1144538,0.1128319,20.35183,0.04190523,0.07805655
GALAXY,0.4443937,1.441596E-05,21.38687,0.04922149,0.07506686,21.0764,0.0626952,0.05193091
GALAXY,0.581183,0.0001982133,23.26668,0.5412948,0.1995997,20.76867,0.09284208,0.1380821
GALAXY,0.212272,2.850201E-05,19.47551,0.02004173,0.0983352,18.02934,0.009085262,0.06802784
GALAXY,0.5663167,0.0001855082,22.06983,0.1588623,0.04628552,20.31547,0.04927639,0.03202011
QSO,1.985229,0.0003118717,20.86512,0.03402102,0.1023324,20.96843,0.0573145,0.07079308
QSO,2.124159,0.0006109581,21.19807,0.0388009,0.2791117,20.90432,0.04322485,0.1930882
GALAXY,0.5615462,5.552958E-05,21.44028,0.09786497,0.1278727,20.26096,0.05209698,0.08846172
GALAXY,0.2448927,5.144319E-05,19.63186,0.02932064,0.1353451,18.05575,0.01221208,0.09363108
QSO,1.698908,0.0008283815,21.41556,0.04937457,0.1276379,21.31839,0.06732011,0.0882993
QSO,3.191766,0.0005382266,20.11005,0.02031323,0.1460826,19.84205,0.02204705,0.1010593
GALAXY,1.035009,0.0001175979,22.34748,0.1105101,0.1690293,22.29871,0.1609022,0.1169337
GALAXY,0.03016812,7.968954E-06,17.17261,0.006930798,0.06720573,16.78835,0.007732094,0.04649261
GALAXY,0.4979566,9.265825E-05,21.63581,0.08198403,0.1663643,20.09323,0.03122403,0.11509
GALAXY,0.4691738,0.0001511953,21.97996,0.1466942,0.09947451,20.32271,0.05471973,0.06881601
GALAXY,0.09752595,1.471997E-05,18.41901,0.01027233,0.1853546,17.53028,0.007302098,0.1282274
QSO,0.6686686,0.0002732283,21.67692,0.06337661,0.1600566,20.8099,0.04780193,0.1107264
GALAXY,0.6568866,0.0002691256,21.93899,0.1789748,0.1688589,21.1697,0.1366517,0.1168158
GALAXY,0.1756111,5.926368E-05,21.41495,0.06721663,0.04727332,20.29997,0.03997658,0.03270346
GALAXY,0.5462705,0.0001496932,23.71547,0.6574427,0.1644394,20.85535,0.07861745,0.1137584
GALAXY,0.4486052,0.0001379317,22.1978,0.1761195,0.1306618,20.48608,0.05526191,0.0903912
GALAXY,0.3653442,0.0001556038,22.2883,0.175176,0.305014,20.81525,0.07489976,0.2110073
GALAXY,0.307564,6.251784E-05,19.9443,0.03702509,0.1778646,18.22093,0.01316603,0.1230459
QSO,1.792249,0.0004061897,19.74068,0.01525976,0.1270489,19.67307,0.0186484,0.08789182
GALAXY,0.5400668,0.0001042368,22.32776,0.1621052,0.1599096,20.66096,0.05438649,0.1106248
GALAXY,0.5017811,0.0001984859,22.45022,0.2343895,0.2057815,20.61775,0.07240614,0.1423587
GALAXY,0.3450451,0.0001510307,20.53981,0.04128106,0.03477697,18.81758,0.01587046,0.02405855
GALAXY,0.2313153,4.761829E-05,19.58683,0.02521996,0.09890499,18.21018,0.01271496,0.06842201
GALAXY,0.4914166,0.0001578491,22.0295,0.1162691,0.04480625,20.40181,0.04699264,0.03099675
QSO,2.591246,0.001475426,21.13965,0.04112566,0.02916714,21.00901,0.0528495,0.02017769
GALAXY,0.4714708,0.0001417609,22.17509,0.09780682,0.03252775,20.38143,0.03352819,0.02250255
GALAXY,0.05817509,1.462228E-05,16.63391,0.004098234,0.04283307,15.83557,0.003419021,0.02963172
GALAXY,0.04972409,9.004649E-06,17.85777,0.008221816,0.0819678,17.25014,0.007153727,0.05670494
GALAXY,0.6972304,0.0002386455,22.13626,0.4060381,0.1050195,20.03509,0.0891474,0.07265203
GALAXY,0.5676919,0.0001742655,22.96436,0.3068712,0.08440641,20.89366,0.07572558,0.05839197
GALAXY,0.6757635,0.0001943747,23.18687,0.3992215,0.05865457,21.18641,0.09987555,0.04057696
GALAXY,0.02235754,2.790949E-05,15.09307,0.002573882,0.07587957,14.53445,0.002374878,0.05249314
GALAXY,0.05448276,1.918042E-05,17.99443,0.007367779,0.1725492,17.15854,0.005461958,0.1193687
GALAXY,0.5464612,0.0001200972,22.40561,0.2080451,0.1997041,20.74372,0.0825318,0.1381543
GALAXY,0.532214,0.0001499849,21.95514,0.1611143,0.1015163,20.31461,0.05415602,0.0702285
GALAXY,0.2197822,4.74439E-05,19.03392,0.01946197,0.116287,17.65268,0.0095418,0.08044679
GALAXY,0.543878,0.0002577978,22.96432,0.3385681,0.1436348,21.16916,0.1092985,0.09936592
GALAXY,0.1472787,1.616944E-05,18.70576,0.01399364,0.1528417,17.88909,0.0098222,0.1057352
GALAXY,0.3847115,7.733035E-05,21.01092,0.06514671,0.1186642,19.28869,0.0210456,0.08209137
GALAXY,0.2632366,4.598221E-05,20.18468,0.03327589,0.122733,18.67982,0.01558988,0.08490612
GALAXY,0.1046828,1.652401E-05,21.79492,0.07965405,0.2024586,20.60238,0.03970479,0.1400599
GALAXY,0.5667339,0.0001891913,23.55771,0.5630479,0.2120176,20.84201,0.07689013,0.1466728
GALAXY,0.4969997,0.0001314112,22.4284,0.1538645,0.2638166,20.51367,0.04358206,0.1825071
GALAXY,0.1484051,3.181076E-05,18.69611,0.01360564,0.1403851,17.67064,0.0085493,0.09711777
GALAXY,0.6429996,4.219216E-05,22.85356,0.2274502,0.1021947,20.81814,0.05820157,0.07069781
GALAXY,0.4440801,0.0001282119,21.8566,0.1139561,0.1237172,20.13777,0.03967125,0.08558698
GALAXY,0.06054131,1.724762E-05,17.46556,0.005973692,0.1300041,16.57895,0.004445646,0.08993623
GALAXY,0.3453836,7.085105E-05,21.29365,0.08635042,0.1695784,19.41344,0.02402334,0.1173135
GALAXY,0.1454553,6.203536E-06,18.62304,0.01099388,0.1854088,17.8632,0.00843608,0.128265
GALAXY,0.1248995,2.108557E-05,17.00599,0.00490344,0.09551862,15.91225,0.003420429,0.06607934
GALAXY,0.5905808,0.0003043854,22.38422,0.2130605,0.1712187,20.78567,0.07427121,0.1184483
GALAXY,0.08424534,2.884906E-05,21.91493,0.07543656,0.1757573,21.67639,0.08448969,0.1215881
QSO,0.3144776,2.165746E-05,19.69482,0.03357576,0.165244,18.13789,0.01467682,0.114315
GALAXY,0.06056208,1.183294E-05,17.69037,0.008186132,0.04611036,17.11913,0.006594346,0.03189893
GALAXY,0.3358411,3.162858E-05,21.47276,0.06320546,0.08050448,20.66021,0.04336663,0.05569263
GALAXY,0.8332947,0.0002973271,25.79643,0.9228538,0.06217493,22.49921,0.2911572,0.04301233
GALAXY,0.0633252,1.307839E-05,17.42432,0.0049133,0.06244136,16.80418,0.004117578,0.04319664
GALAXY,0.1703291,2.884285E-05,18.71629,0.01015258,0.03466867,17.55066,0.006004658,0.02398362
GALAXY,0.7315249,0.0001617418,22.4674,0.217505,0.06135583,21.0273,0.09237027,0.04244567
QSO,1.467462,0.0005390355,20.01676,0.01712598,0.06572893,19.81878,0.01797822,0.04547097
GALAXY,0.3793317,6.088668E-05,20.40958,0.05703325,0.03911457,18.48374,0.01685617,0.02705928
GALAXY,0.4966,0.0001598589,22.5626,0.2436638,0.0864561,20.58101,0.05395932,0.05980993
QSO,2.388833,0.000591949,20.90816,0.03524105,0.119689,21.07479,0.04729471,0.08280031
GALAXY,0.1985466,4.28014E-05,18.51631,0.0154975,0.1229197,17.18847,0.007799844,0.08503531
GALAXY,0.4679161,0.0001068542,21.99946,0.09757681,0.09153018,20.18313,0.03043964,0.06332016
GALAXY,0.09540908,1.528815E-05,21.69257,0.05899195,0.2910534,21.49903,0.06993213,0.2013494
GALAXY,0.105091,1.771442E-05,16.70914,0.004377168,0.06245757,15.79313,0.003338791,0.04320785
GALAXY,0.4263772,0.0001363232,22.11263,0.1200172,0.06700106,20.49541,0.04261938,0.04635102
GALAXY,0.08499054,8.282555E-06,17.64399,0.006191148,0.09587416,16.97668,0.005159341,0.0663253
GALAXY,0.1915738,3.80976E-05,18.90782,0.01438664,0.1688921,17.65475,0.007870791,0.1168387
GALAXY,0.08277161,1.073979E-05,17.87645,0.0064756,0.08449627,17.21182,0.005462584,0.05845413
GALAXY,0.5508277,0.0001076819,22.03707,0.1704538,0.1752311,20.39451,0.06255481,0.121224
GALAXY,0.1646981,2.672335E-05,18.76455,0.011377,0.1487576,17.52533,0.006489474,0.1029098
GALAXY,0.1164934,2.319216E-05,18.51476,0.008738092,0.08879194,17.53027,0.006167339,0.06142586
GALAXY,0.1181738,8.351441E-06,18.00114,0.005909317,0.1616301,17.34263,0.005114271,0.111815
GALAXY,0.08699062,5.151573E-06,17.31427,0.005632062,0.1176464,16.70475,0.004701192,0.08138724
GALAXY,0.5402677,0.0002563938,21.74686,0.1649242,0.0948,20.39487,0.08056048,0.06558219
GALAXY,0.3446768,6.570699E-05,20.57142,0.03988694,0.06947117,18.73981,0.01415584,0.04805983
GALAXY,0.4005763,0.0001181032,22.02282,0.1581623,0.1815461,20.17425,0.04555628,0.1255928
GALAXY,0.2564915,7.352571E-05,21.21464,0.06368848,0.2419327,19.59012,0.02362151,0.1673679
GALAXY,0.1463545,3.741525E-05,18.38943,0.01278257,0.134688,17.2503,0.0079522,0.09317654
GALAXY,0.2578265,1.322364E-05,20.75948,0.03890754,0.4074823,19.82927,0.02854292,0.2818944
GALAXY,0.08276853,1.584326E-05,16.99287,0.004815107,0.08066008,16.18829,0.004001086,0.05580027
GALAXY,0.4582487,8.407688E-05,21.56202,0.1740348,0.3007457,19.69382,0.02877892,0.2080545
GALAXY,0.2587135,5.686289E-05,19.39103,0.02008566,0.1792829,17.84646,0.008765934,0.1240271
GALAXY,0.2832355,6.358512E-05,20.16495,0.03752362,0.07687787,18.59379,0.0163189,0.05318375
GALAXY,0.4737284,0.000217263,21.741,0.1271717,0.09409332,19.65386,0.03456864,0.06509332
QSO,2.872094,0.0004571523,20.68919,0.02593264,0.2940351,20.32555,0.02781654,0.2034121
GALAXY,0.506418,0.0001906071,21.45096,0.1939229,0.1809663,19.4719,0.04895757,0.1251917
QSO,2.325038,0.0003374629,20.71862,0.0347169,0.144864,20.5817,0.04643727,0.1002163
GALAXY,0.6136008,0.0001147159,22.59015,0.1723221,0.01552815,20.79165,0.05472314,0.0107423
QSO,1.027957,0.0003920099,18.53826,0.007575299,0.04071941,18.29921,0.007706911,0.0281695
GALAXY,0.6472535,0.0002582814,23.12087,0.3505546,0.0646873,21.67293,0.1506139,0.04475037
GALAXY,0.6320927,0.0002164771,23.58435,0.4565169,0.1832834,21.47792,0.1130095,0.1267946
GALAXY,0.1269918,1.958006E-05,17.91417,0.008611846,0.1214808,16.86283,0.005510488,0.08403988
QSO,1.316988,0.001380247,20.43956,0.02258264,0.05841833,20.18402,0.0238148,0.04041353
QSO,0.1999687,2.50885E-05,18.40928,0.008730597,0.05994214,17.49797,0.006317424,0.0414677
GALAXY,0.02003509,1.532606E-05,16.59042,0.006050115,0.06755508,16.06331,0.004873067,0.04673429
GALAXY,0.1577552,2.895452E-05,18.13825,0.009610227,0.1195415,16.99668,0.005872747,0.08269828
GALAXY,0.4819009,0.0001417217,22.11773,0.1653596,0.1802634,20.75124,0.07376128,0.1247054
QSO,1.424973,0.0004845969,19.59732,0.01340326,0.05710478,19.52697,0.01569606,0.03950483
GALAXY,0.533465,0.0001655888,22.25553,0.1824515,0.1806732,20.69159,0.06660748,0.1249889
GALAXY,0.5631112,0.0001779405,21.90022,0.1220126,0.1772615,20.66428,0.0588664,0.1226287
GALAXY,0.2489657,4.678449E-05,19.48963,0.02664584,0.08323143,18.10847,0.01259855,0.05757912
GALAXY,0.06705099,2.908974E-05,17.67801,0.01042831,0.06171878,16.701,0.006712276,0.04269676
GALAXY,0.1034754,1.350348E-05,16.4847,0.003774607,0.06891087,15.84728,0.00330268,0.04767223
GALAXY,0.5794957,0.0002945874,23.21841,0.2694364,0.09418883,21.66323,0.1119366,0.0651594
GALAXY,0.6092476,0.0001502596,22.41475,0.3239521,0.1079591,20.49681,0.09097221,0.07468561
GALAXY,0.621165,0.0001658816,21.8084,0.257423,0.07630583,19.679,0.05898073,0.05278802
GALAXY,0.6306118,0.0002297661,21.95641,0.153592,0.1122332,20.89375,0.08626845,0.07764239
GALAXY,0.4741569,2.353508E-05,21.49428,0.07242617,0.1642738,21.02424,0.06927473,0.1136439
GALAXY,0.5423569,0.0002368302,22.04305,0.1597873,0.138875,20.78543,0.08120623,0.09607308
QSO,2.100164,0.0004503326,19.47445,0.01297053,0.1329225,19.3505,0.01443144,0.09195519
GALAXY,0.5320766,4.451467E-05,22.13122,0.1437997,0.1205036,21.62062,0.1314914,0.08336385
GALAXY,0.3469497,0.0001066775,20.3738,0.03087626,0.06602381,18.75915,0.01490544,0.04567496
GALAXY,0.3640132,6.035029E-05,20.84788,0.03722459,0.04959514,19.07079,0.01419053,0.03430969
GALAXY,0.4698378,8.143242E-05,21.73426,0.1330653,0.1522835,20.05804,0.04202285,0.105349
GALAXY,0.5546361,0.0001335235,21.80677,0.167459,0.09450043,20.11967,0.05567846,0.06537496
GALAXY,0.5270084,0.0001466435,21.77261,0.1907598,0.1083702,20.17228,0.06523644,0.07497001
GALAXY,0.1140465,2.523018E-05,17.20722,0.005503987,0.1426611,16.16855,0.003900661,0.09869227
GALAXY,0.5375156,0.0001545139,21.62079,0.1223909,0.09194291,20.22201,0.04984721,0.06360567
GALAXY,0.1029282,3.379586E-05,18.09457,0.009532128,0.1223105,17.13559,0.006474583,0.08461381
GALAXY,0.2858244,5.497188E-05,20.33997,0.03952356,0.08701497,18.82051,0.01630267,0.06019656
QSO,2.434697,0.0003293034,21.75106,0.06854687,0.0930721,21.85463,0.0970728,0.06438685
GALAXY,0.4688984,0.000141229,22.3964,0.1296174,0.08350643,20.75069,0.04528715,0.05776936
GALAXY,0.1349743,1.341287E-05,17.48495,0.005658845,0.07776449,16.52236,0.004133696,0.05379711
QSO,1.751636,0.0006862213,19.73607,0.01591508,0.1175591,19.3501,0.01509216,0.08132681
GALAXY,0.07543636,2.625039E-05,18.64564,0.009475679,0.06140846,17.76667,0.006951652,0.04248209
GALAXY,0.412499,0.0001422214,22.87156,0.2566096,0.1181273,21.06948,0.08069554,0.08171992
GALAXY,0.3813441,0.0001225766,20.99255,0.08690359,0.1141188,19.24948,0.03032652,0.07894683
GALAXY,0.4781694,0.0001040275,21.45692,0.1022833,0.1757874,19.48318,0.02592091,0.1216089
GALAXY,0.083303,8.717122E-06,17.22292,0.005701086,0.106231,16.44456,0.004444533,0.0734901
GALAXY,0.1407406,4.673463E-05,18.71103,0.01185085,0.08795372,17.6753,0.007553664,0.06084598
