#Table1
class,z,zErr,modelMag_g,modelMagErr_g,extinction_g,modelMag_r,modelMagErr_r,extinction_r
GALAXY,0.06254314,7.802452E-06,17.67453,0.007907043,0.1516979,17.30687,0.008084503,0.1049439
GALAXY,0.5394127,0.000117057,22.02168,0.1641298,0.1055361,20.5428,0.06586157,0.07300939
QSO,2.565366,0.0005054713,20.12912,0.01838723,0.1066865,20.07317,0.02221752,0.07380522
GALAXY,0.7697856,0.0002583278,22.65335,0.3790155,0.1075223,20.38538,0.06946824,0.07438346
GALAXY,0.5397631,0.0001791163,22.36169,0.1789217,0.1309946,20.7486,0.05949668,0.09062148
GALAXY,0.08650381,9.817347E-06,17.98825,0.007701845,0.1399044,17.24693,0.006211368,0.09678521
GALAXY,0.02532843,1.190866E-05,17.86362,0.009066704,0.1285999,17.38418,0.00915041,0.08896482
GALAXY,0.5004518,0.0001497858,21.51665,0.09363739,0.1055546,20.07586,0.03801939,0.07302217
GALAXY,0.2691837,5.190457E-05,20.02835,0.03189079,0.05898463,18.58285,0.01416831,0.04080529
GALAXY,0.09980626,8.739211E-06,17.87987,0.007919373,0.05676808,17.40058,0.007514764,0.03927189
GALAXY,0.4824084,9.772908E-05,21.86023,0.1152614,0.2407276,20.49782,0.05237849,0.1665342
GALAXY,0.514975,9.474582E-05,22.86566,0.2452207,0.08364074,20.8558,0.06081415,0.05786228
GALAXY,0.6887884,0.0002100422,22.61034,0.3205393,0.09505799,20.68883,0.07936285,0.06576068
GALAXY,0.1331808,3.303836E-05,18.72303,0.01058916,0.06554332,17.67257,0.00658095,0.04534256
GALAXY,0.2983401,5.414506E-05,20.164,0.03430903,0.03633322,18.57084,0.01365942,0.02513515
GALAXY,0.1141434,1.158055E-05,17.50223,0.006100423,0.04532051,16.88545,0.005104815,0.03135252
GALAXY,0.61032,0.0001918232,23.55182,0.4435819,0.03975969,21.30632,0.09090944,0.02750557
GALAXY,0.302367,7.208354E-05,20.14783,0.02624321,0.06737577,18.53803,0.01091918,0.04661024
GALAXY,0.2599268,6.120179E-05,20.52216,0.03372941,0.07056049,18.90283,0.01346069,0.04881342
GALAXY,0.2340064,6.29444E-05,19.63136,0.02325517,0.4290012,18.03163,0.009594535,0.2967811
GALAXY,0.1000847,1.944731E-05,17.69236,0.00650233,0.06745221,16.69839,0.004515198,0.04666313
GALAXY,0.5829887,0.0002602551,22.78026,0.1968235,0.1534025,21.12918,0.06423085,0.1061231
QSO,1.808839,0.0008063681,20.77944,0.02699272,0.1584545,20.37539,0.02629268,0.1096181
GALAXY,0.5176824,0.0001563016,22.69928,0.1953217,0.07607222,21.1099,0.07469555,0.05262641
QSO,1.493317,0.0004662646,19.34817,0.01083643,0.08126479,19.19943,0.01186799,0.05621861
GALAXY,0.09721545,2.542652E-05,18.45644,0.008434167,0.1917607,17.47096,0.005822836,0.1326592
QSO,1.392776,0.0004032458,19.13689,0.009384708,0.1975688,18.82525,0.009445225,0.1366772
QSO,2.514705,0.001300252,22.21677,0.08804129,0.1945401,22.22415,0.1262009,0.134582
GALAXY,0.5240973,0.0001456058,22.37551,0.140327,0.1040017,20.89689,0.05275065,0.07194789
GALAXY,0.5932342,0.000172776,21.7474,0.1205231,0.0648695,20.5243,0.06413195,0.04487642
GALAXY,0.5418696,0.0001166338,22.24304,0.1518169,0.1392426,20.31376,0.04370749,0.09632742
GALAXY,0.4415925,0.0001955283,22.37642,0.1226827,0.09165443,20.90912,0.05081237,0.0634061
GALAXY,0.5544657,0.0001465291,23.06556,0.2817916,0.1246746,21.07823,0.07535867,0.0862493
GALAXY,0.08462054,1.086058E-05,18.33645,0.009635008,0.1077761,17.6887,0.008403924,0.074559
GALAXY,0.5696215,0.0001667644,23.06115,0.3516376,0.2909361,21.11936,0.09177051,0.2012682
GALAXY,0.2358066,2.941212E-05,19.39978,0.01799905,0.1952522,17.92632,0.008488296,0.1350745
GALAXY,0.4484362,0.0001191341,21.93003,0.1338494,0.2333097,20.36115,0.0512342,0.1614026
GALAXY,0.06340034,8.32296E-06,16.54963,0.003791296,0.179258,16.07182,0.003539556,0.1240098
GALAXY,0.1236372,3.887203E-05,18.58679,0.01318628,0.1822613,17.6086,0.008606722,0.1260875
GALAXY,0.1256129,2.245891E-05,18.69258,0.01063801,0.2802748,17.618,0.006823016,0.1938928
QSO,2.226511,0.0005049386,20.14249,0.01823227,0.1989453,20.00682,0.02081286,0.1376295
GALAXY,0.0883221,6.096537E-06,18.13424,0.009590534,0.2177735,17.27692,0.007359134,0.1506547
GALAXY,0.5401918,9.922908E-05,21.52808,0.1152543,0.2221966,20.04992,0.04684854,0.1537146
GALAXY,0.6745206,0.0002089023,22.84693,0.3983839,0.08037651,21.06702,0.1313943,0.0556041
GALAXY,0.09030007,1.785731E-05,17.24546,0.005115799,0.08683023,16.38427,0.004055622,0.06006875
GALAXY,0.6899476,0.0001137126,21.9505,0.1371606,0.09302653,20.76062,0.07275415,0.06435532
GALAXY,0.4907533,0.0001704593,22.71648,0.1751458,0.1509476,21.18159,0.05901652,0.1044249
GALAXY,0.4305508,9.366651E-05,21.53533,0.09505874,0.06292463,19.77927,0.03396646,0.04353097
GALAXY,0.1323708,3.181554E-05,17.33064,0.006718744,0.07244337,16.25318,0.004331886,0.05011598
GALAXY,0.441052,0.0001033132,21.60792,0.1084841,0.4624941,19.75093,0.03204681,0.3199513
GALAXY,0.4624792,0.0001058037,22.26065,0.2317332,0.1670222,20.40762,0.07050075,0.1155452
QSO,0.9765356,0.0002028153,21.38717,0.07187303,0.1234265,21.09138,0.08090629,0.08538591
GALAXY,0.06773683,1.005592E-05,17.23466,0.005699663,0.1143745,16.51742,0.004777547,0.07912376
GALAXY,0.04622828,1.913857E-05,18.13413,0.009244784,0.101842,17.27638,0.0067938,0.07045379
GALAXY,0.02682439,1.352418E-05,15.76619,0.00313534,0.1312387,15.17204,0.00288455,0.09079035
GALAXY,0.06875363,6.794534E-06,16.91482,0.004226583,0.08935989,16.23529,0.003592012,0.06181876
GALAXY,0.3872547,0.0001566492,22.02055,0.2043028,0.1738352,20.40967,0.07631996,0.1202584
GALAXY,0.05715768,1.471586E-05,16.05251,0.003187142,0.031521,15.20095,0.002689827,0.02180609
GALAXY,0.639362,0.0001634699,22.54411,0.1785287,0.1342504,21.08796,0.07449986,0.0928738
GALAXY,0.8438544,0.0001917487,22.87669,0.1933188,0.08395758,21.92519,0.1077649,0.05808147
GALAXY,0.4697701,7.483472E-05,21.73653,0.1110094,0.1345783,20.44405,0.05564563,0.09310065
GALAXY,0.002208026,1.538995E-05,13.08055,0.006988789,0.03910887,12.49245,0.001773684,0.02705533
QSO,0.5715354,8.017425E-05,20.00391,0.01826709,0.1481628,19.99662,0.02369861,0.1024983
GALAXY,0.5234,0.0001643725,23.13283,0.2536448,0.141614,21.22299,0.07526707,0.09796788
GALAXY,0.1234549,2.570333E-05,18.09128,0.009148526,0.1437564,17.11728,0.006270343,0.09945003
GALAXY,0.1628691,1.267872E-05,17.78553,0.009709667,0.1367597,16.93273,0.00733215,0.09460974
GALAXY,0.1718241,2.174412E-05,18.20932,0.01386145,0.0803659,17.40103,0.009793753,0.05559676
GALAXY,0.6882893,0.0001085572,22.07493,0.1687787,0.1115622,20.57819,0.06376106,0.0771782
GALAXY,0.5117934,0.0001628971,22.42112,0.1613438,0.09395792,20.84477,0.0588636,0.06499965
GALAXY,0.1224685,2.895256E-05,18.26394,0.009454366,0.03450354,17.30983,0.006933595,0.02386939
GALAXY,0.4355932,7.357132E-05,21.54927,0.07851138,0.05659154,19.88586,0.03062951,0.03914977
GALAXY,0.0803551,6.96618E-06,17.50888,0.006297236,0.05854024,17.1489,0.006935592,0.04049787
GALAXY,0.5128134,6.059779E-05,20.64946,0.0420005,0.07154707,19.39482,0.02337014,0.04949593
GALAXY,0.7498892,9.760763E-05,21.41328,0.09919874,0.1130566,20.71182,0.0731208,0.07821207
GALAXY,0.1662195,3.224058E-05,18.71759,0.01424014,0.160974,17.50856,0.008242919,0.111361
GALAXY,0.4710518,0.0001403346,22.15558,0.2717414,0.12784,20.13704,0.06336494,0.08843914
GALAXY,0.006120098,5.12784E-06,15.15679,0.002575329,0.05622908,14.65711,0.002503854,0.03889902
GALAXY,0.08957521,1.070923E-05,17.8937,0.01066601,0.1622123,17.41347,0.01060701,0.1122177
GALAXY,0.1159703,2.887108E-05,17.94847,0.007953477,0.1566887,16.92959,0.005328608,0.1083965
GALAXY,0.2941305,4.408006E-05,20.29974,0.0327831,0.1358741,18.69703,0.01276416,0.09399709
GALAXY,0.5144855,0.0002000512,20.98257,0.147209,0.07143519,19.5871,0.07144138,0.04941854
GALAXY,0.5790347,0.0002631124,22.73118,0.2282286,0.08515475,21.22577,0.09692864,0.05890966
GALAXY,0.03467486,6.541683E-06,17.62211,0.006133063,0.09204201,17.23781,0.006062769,0.06367423
GALAXY,0.5018148,0.0001200631,22.27905,0.1848578,0.09476673,20.70393,0.0657614,0.06555919
GALAXY,0.4484842,0.0001498155,22.26579,0.1652382,0.1124844,20.53444,0.05533426,0.07781616
GALAXY,0.3182916,0.0001047816,19.49999,0.02656404,0.1411303,17.79024,0.009499538,0.09763327
GALAXY,0.6862134,0.0002071369,22.59616,0.2148468,0.07310668,21.34497,0.1191868,0.05057486
GALAXY,0.07722925,6.841128E-06,18.10593,0.00801514,0.2224449,17.54486,0.007444623,0.1538863
GALAXY,0.060728,7.551768E-06,17.52579,0.006400611,0.5240157,17.02135,0.006097394,0.3625116
GALAXY,0.04152038,1.093981E-05,16.21047,0.003507834,0.1615758,15.36833,0.002915609,0.1117774
GALAXY,0.12194,2.265086E-05,18.11134,0.008847416,0.254922,17.03379,0.005694651,0.1763539
GALAXY,0.5041727,0.0001090244,22.1856,0.1676932,0.2013293,20.22395,0.04380815,0.1392787
GALAXY,0.1817603,2.691156E-05,18.60984,0.01100852,0.2744766,17.42656,0.006762743,0.1898817
GALAXY,0.5506968,0.0002594139,23.26307,0.3752085,0.2507978,21.37877,0.1062023,0.1735007
GALAXY,0.0848446,1.160191E-05,16.65805,0.004407584,0.10752,15.78424,0.003341539,0.07438184
GALAXY,0.5478367,9.605022E-05,22.33077,0.1430414,0.312194,21.06441,0.07144629,0.2159744
GALAXY,0.08950906,2.291725E-05,18.0751,0.007153478,0.0237795,17.09238,0.005025317,0.01645055
GALAXY,0.2596028,8.896764E-05,20.31013,0.03907089,0.2013604,18.68919,0.01489066,0.1393002
QSO,3.714028,0.0007357033,21.89894,0.07638151,0.2358041,20.92994,0.05023627,0.1631282
GALAXY,0.3474612,8.460246E-05,21.7069,0.1114809,0.1654076,19.60569,0.02712601,0.1144282
GALAXY,0.3421276,6.341459E-05,20.96567,0.08508388,0.1985187,18.9882,0.02361233,0.1373343
GALAXY,0.04581014,6.811441E-06,17.63093,0.006504803,0.1225688,17.18495,0.006399348,0.08479252
GALAXY,0.3316146,7.658341E-05,20.42097,0.03676054,0.061977,18.7885,0.01438116,0.0428754
GALAXY,0.5068509,0.0001547539,21.88621,0.1093594,0.08513564,20.50293,0.04732345,0.05889644
GALAXY,0.4636521,0.0001127238,21.72537,0.08806732,0.04594607,20.10388,0.03133671,0.03178528
GALAXY,0.5003266,0.0001148702,21.64304,0.1070404,0.03401715,19.95571,0.0327919,0.0235329
GALAXY,0.1835756,2.302604E-05,18.54697,0.01225153,0.06794984,17.5716,0.008127795,0.04700739
GALAXY,0.2694671,1.446168E-05,18.08608,0.01082524,0.09820525,17.24431,0.007721046,0.06793793
GALAXY,0.5039722,0.0001241538,21.80632,0.1017541,0.03098788,20.43798,0.04609144,0.02143728
GALAXY,0.03991589,6.544126E-06,17.73639,0.006908439,0.1752112,17.3872,0.007283808,0.1212103
GALAXY,0.4709068,9.729507E-05,23.02825,0.2516504,0.1026986,21.28728,0.08360939,0.0710464
QSO,1.540248,0.001616266,21.23864,0.03996949,0.1448613,21.09376,0.04564544,0.1002144
GALAXY,0.1191444,5.164722E-06,17.88321,0.006293881,0.139649,17.52536,0.00612342,0.09660855
GALAXY,0.444977,0.0001306738,22.1873,0.1196727,0.03397074,20.62683,0.04696863,0.0235008
GALAXY,0.4645465,0.0001547432,22.07123,0.1096242,0.03737417,20.41652,0.03991173,0.02585528
GALAXY,0.05036274,1.461427E-05,16.22277,0.003064858,0.03739936,15.33264,0.002582986,0.0258727
GALAXY,0.0809674,1.053512E-05,18.09737,0.008700763,0.0859675,17.24295,0.00684798,0.05947191
GALAXY,0.2093996,3.583892E-05,19.82109,0.02614198,0.0931714,18.41849,0.01229407,0.06445555
GALAXY,0.07397862,1.414484E-05,17.77007,0.008978017,0.07603303,17.27012,0.008618723,0.0525993
GALAXY,0.2746258,6.308252E-05,20.02534,0.03558705,0.1107013,18.63553,0.01767717,0.07658262
GALAXY,0.433157,0.0001332179,22.10388,0.1303934,0.2533849,20.40897,0.04536464,0.1752905
GALAXY,0.4810827,0.0001654014,22.03735,0.1490062,0.2157176,20.51084,0.0543832,0.1492325
GALAXY,0.0893518,1.379104E-05,17.54116,0.00618858,0.1507412,16.80317,0.005037752,0.1042821
GALAXY,0.4878636,0.0001097572,21.54112,0.1095662,0.2253117,20.19426,0.05615761,0.1558696
QSO,2.257202,0.0001772542,20.86786,0.02827263,0.08003914,20.98096,0.04071691,0.05537071
GALAXY,0.6022646,0.0002277388,22.42241,0.2971809,0.1640531,20.26474,0.06015594,0.1134912
GALAXY,0.1478106,2.164884E-05,17.4622,0.006100228,0.1544661,16.28289,0.003943124,0.1068589
GALAXY,0.5751553,0.0001818869,22.36608,0.1335946,0.112221,20.96667,0.0618411,0.07763396
GALAXY,0.04445644,1.044309E-05,17.66879,0.005831557,0.1521886,17.02978,0.004987208,0.1052833
GALAXY,0.06255924,1.988359E-05,18.17412,0.007496647,0.2105678,17.35439,0.005928945,0.1456698
GALAXY,0.5546616,0.0001389675,22.81903,0.2378916,0.2285789,20.84031,0.06719729,0.1581298
GALAXY,0.4539933,0.0001328329,21.57591,0.09193657,0.07693812,19.95125,0.03380841,0.05322543
GALAXY,0.5588441,0.0001185321,22.46879,0.2028357,0.1571191,20.80221,0.07042532,0.1086942
QSO,2.160939,0.0005932531,21.15517,0.04914241,0.152939,20.98337,0.07139168,0.1058025
GALAXY,0.2959662,5.757923E-05,18.83929,0.01585083,0.1042421,17.28646,0.00757139,0.07211421
GALAXY,0.605212,0.0001979242,23.38895,0.462576,0.1021535,21.15841,0.08920848,0.07066934
GALAXY,0.4915695,0.0001131107,22.18598,0.1693241,0.1123685,20.48975,0.0652459,0.077736
GALAXY,0.2381783,3.789539E-05,21.37867,0.1024356,0.1877104,20.43731,0.06655407,0.1298572
GALAXY,0.3849857,7.107331E-05,21.246,0.08287948,0.06563612,19.43663,0.02589735,0.04540677
GALAXY,0.535169,0.0001866674,21.99384,0.1407682,0.04245077,20.66408,0.06756685,0.02936725
GALAXY,0.55217,0.0001146802,22.58436,0.1839555,0.1095364,20.79793,0.06231263,0.07577676
GALAXY,0.5129137,8.198492E-05,20.92504,0.06233859,0.05132399,19.42954,0.02708407,0.0355057
QSO,2.76158,0.001020143,21.51526,0.06239653,0.1528505,21.289,0.06986869,0.1057412
QSO,2.240742,0.0005516177,20.59694,0.02793447,0.03596913,20.3834,0.03201175,0.02488328
GALAXY,0.1549979,1.800578E-05,18.1828,0.008687526,0.04566822,17.30174,0.006574033,0.03159306
GALAXY,0.5196123,0.0001545946,22.59185,0.2540648,0.1628719,20.71222,0.06927776,0.112674
QSO,1.777144,0.001676293,21.98247,0.08534512,0.0818215,21.84379,0.09707573,0.05660374
GALAXY,0.4661455,0.0001197989,21.86436,0.09958276,0.0268756,20.33982,0.04001405,0.01859242
GALAXY,0.5373986,1.331353E-05,21.41829,0.05550458,0.1587958,20.84674,0.05520375,0.1098542
GALAXY,0.1045837,1.11448E-05,17.24,0.004986997,0.05415298,16.30837,0.003758505,0.03746278
GALAXY,0.4875056,0.0001310537,22.11131,0.1240363,0.1787619,20.37188,0.03978136,0.1236666
GALAXY,0.6841675,0.000166723,23.44833,0.4820103,0.1813399,21.0593,0.09044506,0.1254501
QSO,0.5161811,1.731653E-05,22.9039,0.3198306,0.138314,21.49771,0.1396032,0.09568499
GALAXY,0.5315108,1.854515E-05,21.91875,0.1680237,0.1882264,20.71267,0.09229926,0.1302142
GALAXY,0.210571,3.651534E-05,18.51931,0.0156301,0.1327319,17.13541,0.007688866,0.09182334
GALAXY,0.3905014,4.588104E-05,21.71567,0.1077563,0.1487263,20.34556,0.04599622,0.1028882
GALAXY,0.5048855,0.000124735,22.49961,0.2454244,0.163861,20.69312,0.07060299,0.1133583
GALAXY,0.5689284,0.0002253999,23.86922,0.7350813,0.1277706,21.13044,0.1061884,0.08839113
GALAXY,0.3178045,5.235304E-05,20.06922,0.0330524,0.09655757,18.43021,0.01337618,0.06679808
GALAXY,0.8132375,0.0002886183,24.00225,0.6856487,0.1567983,21.68574,0.157453,0.1084724
GALAXY,0.4775071,0.0001079625,21.99766,0.1042729,0.09313416,20.30818,0.04170139,0.06442978
GALAXY,0.5449818,0.0001260203,22.19727,0.1866996,0.1292593,20.11954,0.04403018,0.08942095
GALAXY,0.159513,2.773579E-05,17.93081,0.008519325,0.1645479,16.74552,0.005264037,0.1138335
GALAXY,0.6411247,0.0003246804,22.25804,0.1873097,0.1955473,20.60749,0.06995352,0.1352787
GALAXY,0.4949087,0.0001850266,22.20838,0.1789535,0.08799198,20.35043,0.05389461,0.06087245
GALAXY,0.2218317,2.869397E-05,19.85121,0.02434232,0.3936681,18.41079,0.01188191,0.2723377
GALAXY,0.5051321,0.0001802591,21.53247,0.15236,0.1087352,20.22221,0.07749113,0.07522253
GALAXY,0.5541066,0.0001963923,21.89133,0.1297304,0.06059518,20.81001,0.07172076,0.04191947
GALAXY,0.3506161,5.147152E-05,20.06425,0.04172202,0.09524024,18.25095,0.0135283,0.06588675
GALAXY,0.6140717,0.0002175766,22.82469,0.2568397,0.1419165,20.98298,0.08345389,0.09817716
GALAXY,0.004424223,1.810082E-05,15.48479,0.006472228,0.05562747,15.11888,0.007314847,0.03848282
QSO,2.35009,0.000571819,20.74671,0.03058839,0.08279563,20.58904,0.03643259,0.05727763
GALAXY,0.102385,1.246763E-05,17.75561,0.006940216,0.1241698,16.98193,0.005331269,0.08590006
GALAXY,0.09706235,2.640496E-05,18.22229,0.007976921,0.1148087,17.20282,0.005486966,0.0794241
GALAXY,0.005783565,1.459387E-05,13.22026,0.001952569,0.1000063,12.45142,0.001919188,0.06918386
GALAXY,0.05083592,6.580609E-06,17.73449,0.006749065,0.4389047,17.07175,0.005381261,0.3036323
GALAXY,0.206721,4.105059E-05,19.91059,0.02567551,0.2806195,18.46757,0.01174201,0.1941313
GALAXY,0.01800595,4.018403E-06,17.42179,0.006983314,0.1166002,17.05458,0.007446745,0.08066348
GALAXY,0.416193,0.0001432883,20.45719,0.09125838,0.6048598,18.48039,0.02462435,0.4184392
GALAXY,0.08718193,1.986699E-05,18.09383,0.007467217,0.135038,17.14022,0.005382156,0.09341864
QSO,0.7587504,8.980685E-05,20.75236,0.02796482,0.23686,20.57181,0.03316135,0.1638587
GALAXY,0.1634225,2.504253E-05,18.78251,0.01306204,0.09860995,17.74204,0.008188256,0.0682179
GALAXY,0.1045379,8.036177E-06,17.54273,0.00504239,0.08632093,17.30731,0.004999948,0.05971642
GALAXY,0.7879211,0.0001961423,24.11403,0.4398509,0.190107,22.07434,0.1195293,0.1315151
