#Table1
class,z,zErr,modelMag_g,modelMagErr_g,extinction_g,modelMag_r,modelMagErr_r,extinction_r
GALAXY,0.1328056,4.008188E-05,19.08918,0.01264851,0.156126,18.04074,0.008330584,0.1080073
GALAXY,0.1664472,3.478651E-05,18.19965,0.009345053,0.4053465,16.84772,0.005071704,0.2804168
GALAXY,0.0543939,1.31797E-05,16.66778,0.00394095,0.2701553,15.71451,0.003095968,0.1868922
GALAXY,0.3358935,3.909671E-05,20.59864,0.05550868,0.2226816,18.76997,0.0171527,0.1540501
QSO,2.110394,0.0003895428,19.88117,0.01610641,0.06516137,19.66344,0.01710277,0.04507834
QSO,2.145303,0.000426657,20.82057,0.0281243,0.07263337,20.88981,0.03922196,0.05024743
QSO,2.346332,0.0004685728,22.0268,0.06914366,0.1156894,22.07184,0.1002235,0.08003339
GALAXY,0.6203286,0.0002287033,23.97298,0.4972659,0.118401,21.59326,0.1017679,0.08190924
GALAXY,0.3055296,0.0001211012,22.17994,0.1424972,0.1650475,20.6784,0.06086385,0.1141791
GALAXY,0.8500966,0.0001319249,23.25036,0.2686239,0.1420657,22.35363,0.1969503,0.09828039
GALAXY,0.08185087,2.375777E-05,18.29733,0.01106856,0.06968655,17.56591,0.009258316,0.04820884
GALAXY,0.08212079,1.939935E-05,18.48467,0.007842821,0.1532942,17.54475,0.00568871,0.1060482
GALAXY,0.08146487,2.162434E-05,16.69256,0.004258241,0.3199756,15.66392,0.00313981,0.2213576
GALAXY,0.3420969,7.271244E-05,20.63506,0.05253049,0.08940605,18.90828,0.01887852,0.06185069
GALAXY,0.4762199,0.0001587096,20.90257,0.09475505,0.1427851,18.8958,0.02456682,0.0987781
GALAXY,0.5704383,0.0002589669,22.54819,0.2356469,0.2044663,21.02109,0.09623142,0.1414488
GALAXY,0.235756,3.810772E-05,18.52204,0.01217894,0.1091117,17.06018,0.006176832,0.07548299
GALAXY,0.6434944,0.0002218676,23.01299,0.3128822,0.1898711,21.26096,0.1085702,0.131352
GALAXY,0.4511144,8.626996E-05,21.23467,0.06879539,0.1203135,19.45852,0.02304783,0.08323229
GALAXY,0.5044256,0.0001299439,22.0097,0.1508721,0.1332336,20.53433,0.05739586,0.09217038
GALAXY,0.1348347,2.764324E-05,18.69478,0.00972658,0.1711661,17.63977,0.006361097,0.1184119
GALAXY,0.245376,4.898397E-05,19.9858,0.02701922,0.3729559,18.40441,0.01111416,0.2580092
GALAXY,0.3174555,8.522277E-05,22.393,0.1327131,0.3220701,20.34176,0.03304334,0.2228066
QSO,1.357381,0.0008087032,20.45065,0.02410532,0.16109,19.88687,0.01991842,0.1114413
GALAXY,0.270214,4.426274E-05,20.25359,0.03846788,0.06840972,18.75092,0.01735354,0.04732553
GALAXY,0.4728279,0.0002369825,21.98776,0.1140774,0.1006142,20.1679,0.0351526,0.06960443
GALAXY,0.1465472,2.811878E-05,18.21076,0.011081,0.1821772,16.98925,0.006357555,0.1260294
QSO,1.515357,0.0003284444,20.63253,0.02665994,0.07202925,20.52445,0.03466365,0.0498295
GALAXY,0.1133994,2.199347E-05,18.21198,0.009353352,0.05543739,17.21776,0.006247549,0.03835133
QSO,1.957311,0.001522307,21.81625,0.0706199,0.1557873,21.89976,0.124998,0.107773
GALAXY,0.7218549,0.0001949047,23.34641,0.3515212,0.1068885,21.69858,0.1137076,0.07394497
GALAXY,0.6144177,0.0001721488,22.33888,0.1930278,0.1089128,20.81096,0.07292322,0.0753454
GALAXY,0.4819194,8.504042E-05,20.9844,0.05559469,0.06475633,19.30078,0.01991896,0.04479813
GALAXY,0.4447709,0.0001439325,21.6222,0.1092965,0.07535642,21.02542,0.0844465,0.05213122
GALAXY,0.5685765,0.0001224728,22.5677,0.201654,0.1011586,20.89269,0.06870774,0.06998108
GALAXY,0.4597181,0.000136307,22.10015,0.1558627,0.1026195,20.36415,0.05170018,0.07099168
GALAXY,0.4718983,1.920989E-05,21.32122,0.06026582,0.1980273,20.03841,0.03059569,0.1369944
GALAXY,0.5479552,0.0001291959,22.27871,0.1735186,0.1091057,20.88944,0.08022454,0.07547878
GALAXY,0.546602,9.447286E-05,21.64923,0.1183532,0.1511657,20.49745,0.06474034,0.1045757
GALAXY,0.5395317,0.0001205586,21.73173,0.1432299,0.145602,20.14514,0.05005452,0.1007268
GALAXY,0.6851329,0.0003534706,23.21723,0.4508515,0.1111899,21.689,0.1950878,0.07692068
GALAXY,0.5422821,0.0001118791,23.12909,0.3160649,0.1442776,20.76106,0.05801564,0.09981061
GALAXY,0.08031405,6.012716E-06,18.2282,0.006893259,0.1351447,17.86478,0.007024368,0.09349249
GALAXY,0.3072877,0.0001354545,21.9061,0.1532161,0.198622,20.38951,0.0611264,0.1374058
GALAXY,0.0690074,2.171232E-05,17.68471,0.007600657,0.08464654,16.84177,0.005612297,0.05855808
GALAXY,0.1016364,1.821564E-05,17.27845,0.00699514,0.1279288,16.33788,0.004960972,0.08850057
GALAXY,0.1364322,1.546504E-05,18.75069,0.01768922,0.1821323,17.87838,0.01039521,0.1259983
GALAXY,0.05654315,1.034332E-05,16.53041,0.003904809,0.1578763,15.89021,0.003369523,0.1092181
GALAXY,0.2130582,6.507873E-05,20.56041,0.0690493,0.1050119,19.65744,0.04755167,0.07264676
GALAXY,0.1126953,2.984982E-05,18.42186,0.009552174,0.2407414,17.40179,0.006352974,0.1665438
GALAXY,0.1313,8.825601E-06,17.41526,0.005957062,0.1122244,16.60879,0.004702894,0.07763633
GALAXY,0.1278364,2.467469E-05,18.4541,0.0107249,0.1082434,17.57968,0.00816198,0.07488227
GALAXY,0.07489239,2.500131E-05,18.26935,0.008706699,0.07346877,17.42251,0.006621035,0.05082535
GALAXY,0.1003779,2.490074E-05,17.45783,0.006207833,0.1828224,16.45358,0.004369895,0.1264757
GALAXY,0.1155176,2.753972E-05,18.43549,0.009573647,0.3816475,17.33505,0.005890277,0.2640219
GALAXY,0.02928121,1.230942E-05,16.72572,0.006592993,0.1451403,15.99659,0.005337087,0.1004074
GALAXY,0.1328978,2.446247E-05,18.49432,0.008781305,0.1306466,17.70605,0.006579046,0.09038074
GALAXY,0.2596833,3.557883E-05,20.13993,0.02654189,0.2752154,18.51537,0.01101265,0.1903927
GALAXY,0.02551346,7.588422E-06,14.33785,0.001995584,0.1431699,13.54619,0.001817135,0.09904429
GALAXY,0.4969479,0.0001328882,22.841,0.1795787,0.1353194,21.05502,0.05688107,0.09361336
GALAXY,0.2891805,2.648127E-05,21.4501,0.0739801,0.1972573,20.44132,0.04049982,0.1364617
GALAXY,0.3503166,6.30815E-05,20.37692,0.05082577,0.1820282,18.58456,0.01619867,0.1259263
GALAXY,0.1830183,3.266432E-05,18.10367,0.009948009,0.06209334,16.805,0.005347743,0.04295589
GALAXY,0.4574673,7.772809E-05,21.37787,0.06686275,0.05357429,19.98127,0.03055155,0.03706245
GALAXY,0.5508127,9.985918E-05,22.19181,0.1284165,0.1511229,20.57788,0.0468496,0.1045462
GALAXY,0.09889291,1.501861E-05,16.66556,0.004459543,0.04487757,15.70176,0.003251216,0.03104609
QSO,2.004864,0.0003672003,19.26564,0.01042386,0.08066203,19.27791,0.01254269,0.05580162
GALAXY,0.61211,0.000157805,23.40894,0.304724,0.07597536,21.28854,0.07007726,0.0525594
GALAXY,0.1359277,3.459386E-05,18.66402,0.01062383,0.09020969,17.58162,0.006625861,0.06240665
GALAXY,0.4467463,0.0001036161,21.7443,0.1007303,0.1923282,20.09745,0.03472777,0.1330518
GALAXY,0.583206,0.0001584616,22.39852,0.2222804,0.2147433,20.8007,0.07381864,0.1485584
QSO,2.469687,0.001044146,21.86532,0.07432612,0.05467599,21.75669,0.09921604,0.03782459
GALAXY,0.1680079,1.718621E-05,18.5895,0.01185079,0.07623169,17.78307,0.008439747,0.05273673
QSO,1.547468,0.0002073271,19.93593,0.01697585,0.0182718,19.84619,0.0201029,0.01264035
QSO,3.617751,0.0003883284,21.41227,0.04886305,0.01939667,20.32158,0.02954176,0.01341853
GALAXY,0.07264142,7.596883E-06,18.04725,0.007382455,0.03426008,17.54474,0.006615398,0.02370096
GALAXY,0.5870341,0.0001833924,22.07082,0.2187389,0.09455615,20.80177,0.09226851,0.0654135
GALAXY,0.4572706,0.0001530175,22.0883,0.1497546,0.06522273,20.71969,0.05917223,0.04512079
GALAXY,0.4298075,0.0001505868,20.85271,0.06874628,0.05614591,19.10184,0.02266728,0.03884148
GALAXY,0.4083779,7.90812E-05,21.45741,0.07958097,0.0928281,19.55405,0.0236814,0.06421805
GALAXY,0.1571055,9.432453E-06,18.22806,0.00816226,0.03859647,17.54783,0.006665701,0.02670086
GALAXY,0.1388625,3.701348E-05,17.33559,0.008091978,0.02560882,16.31072,0.005509891,0.01771606
GALAXY,0.1222935,9.798459E-06,18.29187,0.00930068,0.04875121,17.33315,0.006627201,0.03372586
GALAXY,0.3055632,0.0001068102,20.40924,0.04002165,0.1450915,18.67572,0.01281553,0.1003736
QSO,3.409553,0.0003149403,21.20297,0.03443616,0.1275118,20.65777,0.02818023,0.08821205
GALAXY,0.1704507,7.080011E-05,19.24305,0.02505781,0.508604,18.03566,0.01293166,0.3518499
GALAXY,0.4933553,0.0001876275,21.74794,0.1235644,0.1695466,20.02776,0.03828075,0.1172916
QSO,2.878167,0.0006083046,20.2002,0.0197376,0.2089278,19.93095,0.02033007,0.1445353
GALAXY,0.0407113,1.778727E-05,17.62229,0.007618728,0.1836603,16.86532,0.005966989,0.1270553
QSO,2.428785,0.0005303139,20.33571,0.01810801,0.3013443,20.20041,0.02003591,0.2084686
GALAXY,0.463935,0.0001251307,22.45094,0.1389299,0.1614523,20.51649,0.03794768,0.1116919
GALAXY,0.5857153,0.0002068846,23.25394,0.4415392,0.2106099,21.08593,0.1005592,0.1456989
QSO,1.773146,0.0004145302,19.27126,0.01099662,0.138707,19.15309,0.01348117,0.09595685
GALAXY,0.1889027,5.111516E-05,18.55431,0.01826927,0.2469716,17.21088,0.008140889,0.1708538
GALAXY,0.1087306,3.505864E-05,18.41991,0.01371381,0.3196308,17.33311,0.00793092,0.2211191
GALAXY,0.1773384,5.150233E-05,20.45794,0.02917816,0.1965963,19.25268,0.01501455,0.1360044
QSO,2.838135,0.001102901,22.64189,0.1336513,0.4327246,21.88101,0.09608096,0.2993569
GALAXY,0.4767268,9.273872E-05,22.30314,0.136233,0.1336471,20.39282,0.03788634,0.09245645
GALAXY,0.1968665,1.932245E-05,20.5133,0.02756759,0.09129737,19.89552,0.02386734,0.06315909
GALAXY,0.3121268,1.676213E-05,19.59194,0.0382447,0.2253145,18.6628,0.02014682,0.1558715
GALAXY,0.1639105,2.986388E-05,19.56175,0.01712677,0.09817117,18.46671,0.01071181,0.06791436
GALAXY,0.1437024,3.20706E-05,18.45404,0.01178094,0.1771765,17.21238,0.006557676,0.1225699
GALAXY,0.08742938,1.341676E-05,17.29863,0.005321013,0.03070519,16.44705,0.004126259,0.02124171
GALAXY,0.6766244,0.0002425589,22.73377,0.2512345,0.139351,21.089,0.0915156,0.09640238
QSO,2.500701,0.0003468193,19.76242,0.0155334,0.1314728,19.7213,0.02127795,0.09095225
QSO,2.2822,0.0002757429,18.81868,0.009411275,0.05856005,18.80557,0.009977235,0.04051157
GALAXY,0.4197753,0.0001449988,22.10296,0.1202098,0.08455271,20.6288,0.04914619,0.05849317
GALAXY,0.7708912,0.000328926,23.58709,0.6512752,0.03597694,21.39892,0.155151,0.02488868
GALAXY,0.1618723,2.958366E-05,18.77939,0.01131019,0.08132973,17.63481,0.006790499,0.05626353
GALAXY,0.5269592,0.0001479685,22.20126,0.1297665,0.1267843,20.86643,0.0588209,0.08770879
GALAXY,0.5267585,0.0001763521,22.79774,0.1686035,0.1387974,21.28832,0.06398588,0.09601943
GALAXY,0.2664396,5.188753E-05,19.37052,0.01802991,0.2404077,17.77344,0.007702119,0.1663129
QSO,2.229246,0.0006802241,21.61078,0.07785422,0.1273083,21.58871,0.08191654,0.08807132
GALAXY,0.4579161,0.0001822148,22.16075,0.1327123,0.07956223,20.45163,0.04524462,0.05504078
QSO,1.891315,0.0004080907,19.6481,0.01379465,0.2059854,19.48976,0.01512122,0.1424997
GALAXY,0.5553485,0.0001173133,21.81502,0.08040993,0.08639956,20.43016,0.03660765,0.05977082
GALAXY,0.37634,9.674399E-05,21.12409,0.07330415,0.3173678,18.82775,0.0156389,0.2195536
QSO,2.215483,0.0005315458,20.97754,0.03045608,0.07238598,21.11306,0.04658103,0.05007629
QSO,2.676309,0.0008137143,21.0484,0.03236622,0.125018,20.96446,0.04392318,0.08648688
GALAXY,0.5141628,0.000128205,21.51538,0.1191538,0.07237682,19.81898,0.04246236,0.05006995
QSO,2.531772,0.0002555158,19.83554,0.01621062,0.1045498,19.74432,0.02438834,0.07232709
GALAXY,0.67734,0.0003173508,23.32589,0.5994898,0.08903616,21.15316,0.1413757,0.0615948
GALAXY,0.1757859,2.004354E-05,18.14987,0.01034008,0.1101842,17.42333,0.008989918,0.07622493
GALAXY,0.5300558,0.00015371,21.88479,0.1540231,0.2066283,20.39002,0.06293002,0.1429445
QSO,1.881419,0.0005024599,21.19111,0.04082629,0.08245446,21.46566,0.07787724,0.05704161
QSO,2.290653,0.0008693558,21.48615,0.0484856,0.07569993,22.36304,0.1593677,0.05236886
GALAXY,0.0620658,1.199713E-05,16.86047,0.004782374,0.09150204,16.28343,0.004459082,0.06330068
QSO,1.499899,0.0004950794,20.30342,0.02206217,0.1501539,19.8902,0.01975831,0.1038758
GALAXY,0.5428398,0.0002939706,22.89578,0.2658619,0.1675987,21.33228,0.1063981,0.115944
GALAXY,0.732257,0.0002160781,23.03147,0.3494991,0.2071865,21.09615,0.1028975,0.1433307
QSO,1.493669,0.0007016505,20.44013,0.02446916,0.1623439,20.19836,0.03044945,0.1123088
GALAXY,0.07892187,1.004567E-05,18.18157,0.01035832,0.05465643,17.64758,0.009785973,0.03781106
GALAXY,0.5497856,0.0002943341,22.17426,0.2915972,0.03621526,20.21126,0.08040152,0.02505355
GALAXY,0.1184653,1.498204E-05,18.43752,0.01046783,0.07901748,17.81012,0.009388071,0.05466393
GALAXY,0.5454465,0.0001636335,22.37592,0.1494762,0.04351888,20.58732,0.05183811,0.03010616
GALAXY,0.4566347,0.0001825847,21.72832,0.1684094,0.231345,19.95455,0.05172997,0.1600434
GALAXY,0.1008201,1.254688E-05,16.67636,0.004538639,0.06141433,15.67844,0.003277941,0.04248615
GALAXY,0.4413733,8.303262E-05,21.2277,0.08866812,0.1373667,19.46701,0.02930164,0.09502961
GALAXY,0.5077651,0.0001098523,22.34642,0.1712871,0.08688495,20.78308,0.06910643,0.06010661
QSO,1.581186,0.0005011656,19.6037,0.01360305,0.07933899,19.23636,0.01369606,0.05488635
GALAXY,0.06419233,2.461236E-05,18.85279,0.01026426,0.1291007,17.95331,0.006967545,0.08931129
GALAXY,0.1250047,2.213608E-05,18.18092,0.01007224,0.1214097,17.29206,0.006601254,0.08399066
GALAXY,0.07790224,1.900576E-05,17.53897,0.00871981,0.09961752,16.92239,0.008656844,0.06891494
GALAXY,0.6679057,0.0001288566,21.90979,0.1091909,0.0803816,21.0825,0.08434602,0.05560762
GALAXY,0.4525826,0.0001360503,22.87242,0.2212311,0.5869786,21.03631,0.06656997,0.4060691
GALAXY,0.08126344,1.50048E-05,16.58414,0.004151754,0.1853324,15.61358,0.003158387,0.1282121
QSO,2.203502,0.0003327336,19.64324,0.01378627,0.2807557,19.54931,0.01548867,0.1942255
GALAXY,0.4837997,0.0001485612,21.47027,0.1670717,0.1089561,19.73226,0.05464691,0.07537533
GALAXY,0.5191671,7.331996E-05,21.49564,0.1131503,0.0815488,20.09592,0.0469653,0.05641508
QSO,2.49452,0.0007649769,20.94223,0.03949526,0.2258551,20.69584,0.03565394,0.1562455
GALAXY,0.5876049,0.0002432206,22.85458,0.2403699,0.2637627,21.27359,0.08927839,0.1824698
GALAXY,0.1003208,2.595132E-05,18.55339,0.009604068,0.1024045,17.63243,0.006721738,0.07084297
GALAXY,0.2844488,4.545484E-05,20.03046,0.02958996,0.09979764,18.52301,0.01341008,0.06903955
GALAXY,0.4619239,0.0001282816,21.97596,0.1086231,0.07783464,20.18413,0.03232588,0.05384565
QSO,1.482582,0.0006129667,21.33028,0.04398455,0.02745132,21.08477,0.04410401,0.0189907
QSO,2.263407,0.001449961,22.31656,0.1060749,0.3485273,22.32097,0.1424825,0.2411096
GALAXY,0.5640048,0.0001296032,22.1059,0.1419014,0.1889908,20.6054,0.0548098,0.130743
GALAXY,0.434949,9.431031E-05,21.37447,0.07427061,0.06620509,19.64531,0.02486454,0.04580038
QSO,2.574335,0.0006291659,20.55727,0.02608674,0.08892537,20.4779,0.02877074,0.06151816
GALAXY,0.03178727,1.387989E-05,17.13287,0.006328839,0.073185,16.61483,0.005916161,0.05062905
GALAXY,0.07504366,7.054517E-06,18.01795,0.006423112,0.08447555,17.53392,0.005682827,0.05843979
GALAXY,0.4757497,0.0001329793,22.09912,0.1168367,0.05339619,20.22956,0.03635188,0.03693924
GALAXY,0.5153157,9.282702E-05,22.22457,0.1888738,0.1503714,20.32902,0.05450867,0.1040263
GALAXY,0.4713541,9.972812E-05,22.08841,0.1492928,0.2033464,20.35964,0.049036,0.1406741
QSO,0.8153182,8.736281E-05,18.10809,0.006199011,0.1052183,18.02085,0.006709698,0.07278953
QSO,0.2068263,4.586922E-05,19.78358,0.01691674,0.1741944,19.42547,0.01641528,0.1205069
GALAXY,0.04623918,1.481871E-05,18.16259,0.008151215,0.02878428,17.4861,0.006612708,0.01991283
GALAXY,0.09396184,7.406258E-06,18.14492,0.006728124,0.09641497,17.73915,0.006691607,0.06669943
GALAXY,0.1711267,2.709947E-05,18.55237,0.01031968,0.02156343,17.37459,0.006023365,0.01491748
GALAXY,0.4482991,0.0001096864,21.5315,0.1105189,0.04027677,19.74404,0.03349546,0.02786328
QSO,0.3711159,3.522653E-05,19.78448,0.01516844,0.05814589,19.59078,0.01768533,0.04022506
GALAXY,0.3658549,7.323054E-05,20.68858,0.04924996,0.184631,19.04819,0.0190448,0.1277268
GALAXY,0.01334123,1.207107E-05,17.16958,0.006130777,0.04267213,16.78148,0.006326001,0.02952038
QSO,0.642387,0.000164393,20.08172,0.0184822,0.04364991,20.0267,0.02311082,0.03019681
GALAXY,0.4168389,7.128891E-05,21.20321,0.06927413,0.07445633,19.49663,0.02532392,0.05150854
GALAXY,0.4541065,0.0001862711,22.25172,0.1427358,0.06379305,20.77092,0.05730649,0.04413173
GALAXY,0.05481405,1.328345E-05,16.42193,0.003739018,0.02438807,15.57548,0.003041366,0.01687155
