#Table1
class,z,zErr,modelMag_g,modelMagErr_g,extinction_g,modelMag_r,modelMagErr_r,extinction_r
GALAXY,0.4703246,0.0001979924,22.29822,0.1968066,0.1068099,20.3732,0.05656125,0.07389057
GALAXY,0.5606919,0.0001364352,21.94683,0.1374798,0.05473014,20.67747,0.06894773,0.03786206
GALAXY,0.06795242,1.002086E-05,17.96338,0.007453423,0.1396062,17.33142,0.006287619,0.09657892
GALAXY,0.5700765,0.0002249371,22.00006,0.2134399,0.1010341,20.52107,0.08636898,0.06989494
GALAXY,0.210571,3.651534E-05,18.51931,0.0156301,0.1327319,17.13541,0.007688866,0.09182334
QSO,2.578409,0.0001504127,20.32968,0.02644253,0.1329701,20.28577,0.03294937,0.09198809
GALAXY,0.4200737,0.0001122945,21.50388,0.09706268,0.08561721,19.67348,0.02925753,0.05922959
QSO,1.551567,0.0008458988,22.23278,0.08660522,0.03969727,21.99262,0.09494061,0.02746239
GALAXY,0.4840725,0.0001462195,22.40482,0.1253272,0.04742001,20.44314,0.04066889,0.03280494
GALAXY,0.1346865,3.000166E-05,17.47948,0.008430992,0.09411188,16.50149,0.005633303,0.06510616
GALAXY,0.004475516,4.42377E-05,17.51016,0.01277262,0.1877947,16.89284,0.0209925,0.1299155
GALAXY,0.289632,7.316942E-05,19.73829,0.0350622,0.06439683,18.25288,0.01487543,0.04454943
GALAXY,0.1189685,2.217736E-05,18.44174,0.0101318,0.109616,17.40786,0.006582945,0.07583186
GALAXY,0.6143804,0.0001987985,21.43367,0.09537265,0.05738988,20.45984,0.06274039,0.03970205
GALAXY,0.1415715,2.823551E-05,18.50316,0.01088299,0.07359782,17.37453,0.00660288,0.05091463
GALAXY,0.6499937,0.0002290319,22.64746,0.2308574,0.08498942,21.00924,0.08653153,0.05879529
GALAXY,0.4079314,8.840756E-05,21.14931,0.06938876,0.3464713,19.41747,0.02480493,0.2396872
GALAXY,0.6390063,0.0002145038,23.19272,0.3515644,0.0861464,21.39471,0.1040014,0.05959568
GALAXY,0.04251196,1.511712E-05,17.44689,0.006120228,0.1252347,16.98282,0.005543069,0.0866368
GALAXY,0.4409133,8.093791E-05,20.72127,0.07057704,0.1156098,19.1611,0.02645033,0.07997832
GALAXY,0.4066058,0.0001237218,20.38118,0.05293632,0.089764,18.68586,0.01922066,0.06209832
GALAXY,0.1039032,1.323719E-05,18.2584,0.01113422,0.1009892,17.66717,0.01056884,0.06986385
GALAXY,0.5124492,0.0001278015,22.22906,0.1214267,0.1122465,20.69686,0.04909375,0.07765158
GALAXY,0.4502901,8.708383E-05,22.01926,0.1815267,0.4688219,19.908,0.04128786,0.3243288
GALAXY,0.448158,0.0001328735,22.79776,0.2478691,0.968994,20.81631,0.0651787,0.6703456
GALAXY,0.6928387,0.0001403265,22.31197,0.2514133,0.138333,20.63955,0.084822,0.09569811
GALAXY,0.4432322,0.0001026584,21.80661,0.1005223,0.1570575,19.78933,0.02577466,0.1086517
QSO,2.147521,0.0012918,20.46564,0.02388879,0.1413367,20.30464,0.02618905,0.0977761
GALAXY,0.1293565,1.095821E-05,17.49568,0.0051351,0.05771469,16.90441,0.004422135,0.03992675
QSO,0.8900847,0.0003154988,21.48746,0.0591301,0.05971247,20.98172,0.04840266,0.04130881
GALAXY,0.08281562,1.420717E-05,18.18598,0.009855584,0.1538112,17.26971,0.006619045,0.1064059
GALAXY,0.4734543,0.0001113852,22.12942,0.1278616,0.09836541,20.32548,0.04081887,0.06804874
GALAXY,0.1150509,3.97818E-05,18.58879,0.0114009,0.1308765,17.56128,0.007461088,0.09053978
GALAXY,0.3028023,5.770844E-05,20.05425,0.03341924,0.1313545,18.47782,0.01374371,0.09087045
GALAXY,0.05023522,3.003765E-05,19.42635,0.01269104,0.1574955,18.55232,0.009364824,0.1089547
GALAXY,0.3674523,8.062222E-05,20.85619,0.05039574,0.1465897,19.08333,0.01735062,0.1014101
QSO,1.204223,0.0003529114,19.79749,0.01536498,0.08494109,19.54025,0.01733978,0.05876185
QSO,2.006268,0.0004625871,20.77789,0.02763805,0.02948542,20.7161,0.03317118,0.02039787
GALAXY,0.1401397,2.907884E-05,18.57191,0.01137498,0.03800691,17.56388,0.007400789,0.026293
GALAXY,0.7007979,0.0002919443,22.62792,0.1815914,0.08607589,21.52032,0.1052278,0.0595469
QSO,2.743173,0.0003383316,21.5558,0.04990938,0.120352,21.18589,0.04978436,0.08325899
GALAXY,0.5246366,0.0001402007,22.35531,0.133246,0.02806653,20.55514,0.04107324,0.0194163
GALAXY,0.5286182,9.912784E-05,21.99998,0.1231938,0.103833,20.52231,0.05201864,0.07183119
GALAXY,0.6277941,0.0002071013,22.15163,0.2672589,0.1424957,20.2218,0.06497266,0.09857788
GALAXY,0.5346434,0.000167267,22.65616,0.3801475,0.06910433,20.20096,0.06342144,0.04780605
QSO,0.43054,-1,18.81679,0.009128326,0.1782705,18.67291,0.01005886,0.1233267
QSO,1.257072,0.0007097705,20.68298,0.02473581,0.116065,20.27627,0.02358474,0.08029325
GALAXY,0.1470081,2.217102E-05,17.61825,0.006768438,0.07374942,16.56528,0.004362375,0.05101951
GALAXY,0.2419464,0.0001065478,21.4758,0.05143244,0.1205854,20.51939,0.03235121,0.08342041
GALAXY,0.4795523,0.0001323516,21.70979,0.1662673,0.05933817,20.08592,0.05335861,0.04104988
GALAXY,0.1086542,2.898822E-05,18.47784,0.00922019,0.06762878,17.49785,0.006306557,0.04678528
GALAXY,0.2884919,4.483206E-05,20.05885,0.02893956,0.05681217,18.5177,0.01253143,0.03930239
GALAXY,0.6552598,0.000140676,22.43436,0.2509299,0.1096285,20.56619,0.07085419,0.07584047
GALAXY,0.05176878,1.513695E-05,15.1556,0.003007099,0.07434805,14.3637,0.002505241,0.05143363
QSO,2.000201,0.0004452051,20.86843,0.02841393,0.08340649,20.98148,0.04067369,0.05770022
QSO,2.941408,0.0003181736,20.25428,0.0206682,0.04515212,20.08261,0.02202797,0.03123603
GALAXY,0.5674105,8.485048E-05,21.62715,0.1259392,0.1653662,19.80892,0.03774789,0.1143996
GALAXY,0.6482583,0.0001724679,22.34097,0.2366314,0.07054378,20.69258,0.07774822,0.04880186
QSO,0.4068915,5.081656E-05,20.9375,0.05233056,0.1046218,19.55395,0.02254496,0.07237689
GALAXY,0.5373379,0.000130724,21.81551,0.1092365,0.1419902,20.54498,0.05051972,0.09822819
GALAXY,0.4037143,9.898065E-05,20.84555,0.08553214,0.267491,19.10732,0.02608446,0.1850491
GALAXY,0.4309304,8.782798E-05,21.12256,0.07564632,0.1020315,19.39449,0.02266272,0.07058489
GALAXY,0.527892,0.0001706315,21.95889,0.1348928,0.09744513,20.52782,0.05256506,0.06741209
GALAXY,0.569622,0.000196014,21.98331,0.1740534,0.04215975,20.31041,0.06107691,0.02916592
GALAXY,0.4227132,0.0001265173,21.85737,0.1071665,0.04878145,20.08239,0.03286099,0.03374679
GALAXY,0.6609839,0.0002850029,24.28168,0.9545003,0.04149302,21.82744,0.1895424,0.02870468
GALAXY,0.620418,0.000146234,22.66612,0.2228236,0.01465953,20.93259,0.06794012,0.0101414
QSO,2.236469,0.001430782,21.88423,0.07656002,0.09558968,22.05379,0.1419632,0.06612849
GALAXY,0.07092917,5.442652E-06,17.69498,0.0060407,0.03139018,17.34759,0.005929041,0.02171558
GALAXY,0.3832009,0.0001275936,21.21991,0.0717959,0.04502591,19.46708,0.02344304,0.03114872
GALAXY,0.4624438,0.0001305088,21.72077,0.09245351,0.0673031,20.04469,0.03402497,0.04655997
GALAXY,0.1144197,1.61979E-05,18.53657,0.01085014,0.1122191,17.81204,0.009349686,0.07763266
GALAXY,0.4389643,0.0001670586,22.41033,0.1394072,0.1734417,20.56062,0.04339356,0.1199862
QSO,0.5831133,4.794971E-05,17.60303,0.005051996,0.04392663,17.61625,0.005475106,0.03038824
GALAXY,0.5290406,0.0001126658,22.51564,0.1615143,0.04214337,20.7324,0.05032573,0.02915459
GALAXY,0.7120056,0.0001451129,21.4755,0.08329141,0.08159398,20.53465,0.05733737,0.05644634
GALAXY,0.07804382,4.903379E-05,20.60848,0.02254511,0.3180986,20.24408,0.0252679,0.2200591
GALAXY,0.5486225,0.0002074902,21.39717,0.09346649,0.1629925,19.76832,0.03352141,0.1127574
GALAXY,0.1266993,1.380978E-05,18.7572,0.01263448,0.1892015,17.86284,0.008758587,0.1308887
GALAXY,0.9214582,9.994287E-05,22.36168,0.2409162,0.1220285,20.76504,0.0890966,0.08441875
GALAXY,0.5930232,9.805086E-05,22.29502,0.1282723,0.129988,20.75698,0.04900353,0.08992508
GALAXY,0.6690041,0.0001050865,22.21191,0.126028,0.134743,21.13021,0.06970853,0.09321461
GALAXY,0.5344483,0.0001822974,22.42238,0.1729528,0.2084057,20.79365,0.06354095,0.1441741
QSO,5.721716,0.0006658005,17.81207,0.006537344,0.4041278,17.14933,0.00541545,0.2795737
GALAXY,0.5217955,5.262898E-05,20.84858,0.04296636,0.3292277,19.37947,0.01922449,0.2277582
GALAXY,0.7069118,0.0001014781,22.5349,0.1507953,0.1007969,20.86814,0.05194459,0.06973083
QSO,3.26372,0.0003713745,20.68974,0.03104512,0.132546,20.01009,0.02573883,0.09169471
GALAXY,0.1225497,1.325777E-05,21.70776,0.071192,0.03221654,21.55686,0.08538828,0.02228726
GALAXY,0.1342065,3.892964E-05,18.63235,0.0116001,0.06877291,17.50928,0.007180673,0.04757678
GALAXY,0.04844511,1.89023E-05,17.95566,0.006232576,0.1097895,17.13101,0.004840482,0.07595186
GALAXY,0.502009,0.0001723038,22.0516,0.1184822,0.11479,20.45642,0.04543497,0.07941121
QSO,1.76678,0.0002553186,19.9582,0.01583161,0.0665793,20.24417,0.02520057,0.04605925
GALAXY,0.0320431,2.009087E-05,17.17557,0.008463083,0.1696806,16.48242,0.00715507,0.1173843
GALAXY,0.5969639,0.0002720504,22.06809,0.1940905,0.1800962,21.0603,0.106943,0.1245897
GALAXY,0.3368716,8.597972E-05,20.9985,0.07777227,0.08838993,19.14884,0.02302294,0.06114775
GALAXY,0.1019728,2.75349E-05,18.49502,0.00902613,0.0797138,17.47686,0.006108536,0.05514564
GALAXY,0.02235525,1.879403E-05,15.18447,0.00360992,0.08577687,14.63156,0.003036821,0.05934004
GALAXY,0.0871093,2.18026E-05,18.31318,0.007978549,0.1568522,17.33946,0.005688936,0.1085097
GALAXY,0.6326402,0.0001755414,22.48137,0.1820631,0.3478982,21.10214,0.09165318,0.2406744
GALAXY,0.2408215,4.839192E-05,18.94998,0.0206339,0.07764967,17.47764,0.009305292,0.05371768
GALAXY,0.4658311,0.0001814494,21.17097,0.09779628,0.07634766,19.52818,0.03489245,0.05281695
GALAXY,0.4111853,9.657132E-05,20.98827,0.06767539,0.07353655,19.25985,0.02295736,0.05087224
GALAXY,0.5684379,0.0003139296,22.42281,0.2958148,0.09171064,20.71901,0.100673,0.063445
GALAXY,0.4787764,0.000292862,22.17185,0.1689899,0.08187604,20.69591,0.07094695,0.05664147
GALAXY,0.1299318,2.21612E-05,18.01212,0.008278549,0.06646384,16.93052,0.005358158,0.04597938
GALAXY,0.1570766,3.402285E-05,18.48504,0.01353127,0.1844285,17.19024,0.007116002,0.1275868
GALAXY,0.1342823,1.14076E-05,19.05101,0.01597376,0.08941395,17.94957,0.009683072,0.06185615
GALAXY,0.2239077,5.869147E-05,20.82475,0.04503314,0.2803946,19.35116,0.01965427,0.1939757
GALAXY,0.07800388,1.218918E-05,18.26563,0.00987443,0.1323517,17.63531,0.008784405,0.0915603
GALAXY,0.1315375,8.418399E-06,17.89373,0.008410926,0.1205645,17.24412,0.007357687,0.08340594
GALAXY,0.1037034,2.3315E-05,18.51031,0.009420972,0.1532947,17.50211,0.006378941,0.1060486
GALAXY,0.07012933,1.38606E-05,17.39776,0.005206672,0.1216674,16.53095,0.004276107,0.08416895
GALAXY,0.7253243,0.0002601574,22.96754,0.3069645,0.1048615,21.33453,0.1007089,0.07254268
GALAXY,0.6540805,0.0002539088,23.81962,0.4247384,0.2419189,21.61489,0.1011998,0.1673584
GALAXY,0.5121685,0.0002057841,23.40529,0.3563126,0.1297429,21.40694,0.09295292,0.08975556
GALAXY,1.319099,0.000134344,22.04008,0.09035957,0.08281266,21.87524,0.1141627,0.05728941
QSO,0.6219746,8.881444E-05,21.23437,0.03941241,0.1605159,20.64119,0.03485658,0.1110441
QSO,1.831932,0.0003837564,20.8981,0.03449133,0.0390975,20.92916,0.0465342,0.02704747
GALAXY,0.09566014,8.824071E-06,17.37491,0.005529421,0.04878039,16.61275,0.004334098,0.03374605
QSO,1.429839,0.0003851617,20.60949,0.02662548,0.02913638,20.30336,0.02733849,0.02015641
GALAXY,0.4182585,7.099515E-05,21.14676,0.05422531,0.1251,19.3026,0.0173815,0.08654358
QSO,4.513171,0.001178185,22.11406,0.0991606,0.1729506,20.38513,0.02975901,0.1196464
GALAXY,0.5182259,0.0002279947,22.4017,0.1769678,0.07604425,20.96236,0.07930959,0.05260706
QSO,2.570865,0.0003027725,21.34964,0.04776475,0.07202987,21.20357,0.06118188,0.04982993
GALAXY,0.2011064,4.447634E-05,18.48255,0.01351546,0.1367398,17.1405,0.006932026,0.09459597
GALAXY,0.5011532,0.0001582039,21.99886,0.1313014,0.1303789,20.39203,0.04770204,0.09019551
GALAXY,0.4949111,0.0001442546,21.97843,0.1364523,0.1131973,20.09617,0.03529226,0.07830939
GALAXY,0.4341386,0.0001106814,21.71776,0.1102972,0.1499997,19.70246,0.02652008,0.1037691
GALAXY,0.6085885,0.0002228027,22.8254,0.2737324,0.1524903,20.80852,0.06411971,0.1054921
GALAXY,0.6389517,0.0001224349,21.53465,0.134051,0.0578184,20.36697,0.07223342,0.0399985
GALAXY,0.5071148,0.0001345643,21.95441,0.1371673,0.2393437,20.25533,0.04314166,0.1655769
GALAXY,0.3915905,0.0001256178,20.35527,0.04019655,0.1603625,18.59747,0.01443828,0.110938
GALAXY,0.508945,0.0001567597,22.52261,0.1616674,0.2362946,20.65715,0.04850426,0.1634675
GALAXY,0.6146216,0.0001301067,21.43819,0.07854615,0.07106141,20.69432,0.06754714,0.04915995
GALAXY,0.5467708,0.0001309886,21.79355,0.09181633,0.09304313,20.38025,0.03992084,0.06436681
GALAXY,0.07611337,1.464729E-05,17.52912,0.008257171,0.03515061,16.549,0.005514089,0.02431703
GALAXY,0.05809676,7.281549E-06,17.76903,0.007835188,0.04186876,17.29092,0.007964774,0.02896462
GALAXY,0.2151894,1.407724E-05,18.51525,0.009185707,0.05145083,17.67758,0.006557696,0.03559345
GALAXY,0.09862968,2.556294E-05,16.97411,0.005704621,0.0829272,15.96862,0.003782947,0.05736865
GALAXY,0.3559597,6.57804E-05,21.10898,0.06807914,0.08586311,19.35782,0.02116518,0.05939971
QSO,2.693622,0.000789323,21.3905,0.05799622,0.09436357,21.30435,0.06541168,0.06528028
GALAXY,0.06734473,1.275757E-05,18.07772,0.007405385,0.04045391,17.37932,0.00601451,0.02798583
GALAXY,0.1082412,2.030544E-05,18.09526,0.007739187,0.02990883,17.10704,0.005272124,0.02069079
GALAXY,0.04866784,9.39642E-06,17.25541,0.006014827,0.05311296,16.867,0.005602546,0.0367433
GALAXY,0.3979232,9.941019E-05,20.63638,0.05609673,0.09574402,18.91472,0.01999475,0.06623527
QSO,1.222736,0.0003181708,18.83595,0.008604079,0.08274882,18.6447,0.009381985,0.05724525
GALAXY,0.6450539,0.0001588534,23.34971,0.2869013,0.05568395,21.12096,0.07162282,0.0385219
GALAXY,0.5430788,0.0001940846,22.53431,0.3098611,0.03767963,20.32772,0.07210266,0.0260666
QSO,2.400277,0.0001852666,19.33985,0.01149067,0.05456518,19.35224,0.01358667,0.03774794
GALAXY,0.07395093,1.872301E-05,17.1745,0.004707097,0.04271073,16.26184,0.003666561,0.02954708
QSO,0.5151306,9.020437E-05,19.69217,0.01413267,0.04334191,19.61712,0.01791962,0.02998373
GALAXY,0.03048515,3.10554E-05,17.53545,0.006078802,0.01453531,16.81686,0.004691103,0.01005546
GALAXY,0.159378,3.454381E-05,18.77923,0.0107341,0.1592232,17.67357,0.006768154,0.1101499
GALAXY,0.2455503,5.652651E-05,18.47553,0.01424367,0.1371887,17.03908,0.006604193,0.09490652
GALAXY,0.08643007,2.244147E-05,18.39746,0.009451661,0.1235879,17.55846,0.006962368,0.08549754
GALAXY,0.01167443,7.429919E-06,16.53362,0.005284253,0.09467705,16.06845,0.00487706,0.06549715
GALAXY,0.1890835,2.769995E-05,18.50133,0.009510094,0.05386712,17.25807,0.005539804,0.03726502
GALAXY,0.445193,0.0001201473,21.25761,0.09775611,0.2186041,19.44681,0.03020225,0.1512293
GALAXY,0.08220301,1.054422E-05,17.80908,0.008180005,0.1234146,17.18865,0.007177733,0.08537764
GALAXY,0.3962574,9.12816E-05,20.84087,0.05235676,0.1914785,19.0151,0.01676159,0.1324639
GALAXY,0.5090068,0.0002034679,22.44777,0.1756923,0.1757819,20.67596,0.05144234,0.1216051
GALAXY,0.0636616,1.486701E-05,16.27192,0.003570586,0.2469743,15.67834,0.003157133,0.1708557
GALAXY,0.6772828,0.000175612,23.9745,0.7503898,0.1682675,21.19951,0.1033135,0.1164067
GALAXY,0.07742485,2.047834E-05,17.54117,0.007122719,0.1721537,16.564,0.004804823,0.1190951
GALAXY,0.03037398,9.736141E-06,17.20124,0.009936352,0.119274,16.82631,0.009616263,0.08251317
GALAXY,0.1889474,1.456515E-05,20.31623,0.03309174,0.0577944,19.46621,0.0250824,0.0399819
GALAXY,0.7297636,0.0001923319,23.70565,0.8837481,0.1067407,20.89283,0.1184046,0.07384271
GALAXY,0.1411446,1.118365E-05,19.45156,0.02044302,0.07960406,19.02573,0.02059006,0.05506972
GALAXY,0.06954404,7.340407E-06,19.66251,0.01712707,0.1336258,19.11567,0.01557483,0.09244174
GALAXY,0.3879724,6.485939E-05,19.85981,0.04340136,0.07566217,18.38095,0.01905506,0.05234274
QSO,0.8196238,0.0002794605,20.50831,0.02190544,0.07813899,20.38648,0.02518986,0.05405619
GALAXY,0.1058055,3.213897E-05,19.8316,0.01942296,0.09036493,18.93531,0.01368063,0.06251404
GALAXY,0.3154797,4.879542E-05,20.10343,0.02987464,0.4754504,18.54354,0.01233872,0.3289144
QSO,2.43129,0.0008037115,21.7723,0.06967947,0.07941692,21.58094,0.0792562,0.05494026
GALAXY,0.08563632,1.053384E-05,17.38967,0.006969376,0.08655357,16.90041,0.006714616,0.05987736
GALAXY,0.1206259,3.032032E-05,18.60196,0.01004757,0.2395811,17.53441,0.006521006,0.1657411
GALAXY,0.140766,4.021882E-05,19.77627,0.0785323,0.1131172,24.52643,4.02123,0.07825395
GALAXY,0.1256952,2.016016E-05,18.41834,0.007573151,0.3245044,17.49488,0.005534329,0.2244906
QSO,2.11091,0.0006794104,18.55794,0.007581706,0.2230892,18.32205,0.007606077,0.1543321
GALAXY,0.4556388,0.0001358485,22.57173,0.18188,0.09748989,20.87928,0.05146823,0.06744306
GALAXY,0.1385081,2.968564E-05,18.73804,0.01046734,0.1580648,17.58353,0.006604435,0.1093485
GALAXY,0.5579506,0.0001079449,21.93649,0.1596127,0.07303866,20.08928,0.03826505,0.05052781
QSO,2.377762,0.0007008915,21.80188,0.06095129,0.1230372,21.83308,0.100164,0.08511657
GALAXY,0.5524181,0.0002042538,21.85742,0.1806772,0.1278805,20.41081,0.06944465,0.08846712
GALAXY,0.3501619,5.597214E-05,21.15448,0.0666388,0.2150785,19.23973,0.01916292,0.1487903
GALAXY,0.5440652,0.0001931335,22.09769,0.1595817,0.160572,20.81565,0.07747634,0.1110829
QSO,0.6582714,0.0001054619,18.49684,0.00722142,0.195253,18.5605,0.00857762,0.1350751
GALAXY,0.09063947,1.146506E-05,17.36108,0.007913657,0.2089685,16.59519,0.006410719,0.1445634
GALAXY,0.1002245,1.193794E-05,18.00417,0.008030076,0.1253241,17.30729,0.006838407,0.08669861
GALAXY,0.1139401,8.374754E-06,17.8219,0.007080264,0.09728613,17.19147,0.00637626,0.06730209
GALAXY,0.5418975,0.00011107,22.67374,0.180423,0.08542988,20.73364,0.05527329,0.0591
GALAXY,0.1766693,2.707458E-05,18.12792,0.009854333,0.06292693,17.16054,0.007149132,0.04353256
GALAXY,0.1032088,2.519019E-05,17.18957,0.005655155,0.06185269,16.16246,0.003860149,0.0427894
GALAXY,0.7905704,0.000165303,22.59286,0.1876486,0.1246297,21.09144,0.07973453,0.08621825
QSO,0.8187155,0.0001933664,21.85501,0.08005387,0.144291,21.21599,0.06693108,0.09981985
GALAXY,0.1506515,2.068412E-05,17.77729,0.006509436,0.03411405,16.76815,0.004463636,0.02359994
GALAXY,0.606821,6.00991E-05,21.35306,0.05668831,0.1359618,20.47145,0.03878927,0.09405773
GALAXY,0.5797101,0.0001228341,21.40357,0.1269128,0.1866005,20.32681,0.07914674,0.1290894
GALAXY,0.3579545,8.268704E-05,21.20033,0.0600453,0.05093095,19.42671,0.02107406,0.0352338
QSO,1.964859,0.0002286903,19.14287,0.009312657,0.01719914,19.09855,0.01088662,0.01189829
GALAXY,0.7280365,0.0004389536,23.71348,0.7064394,0.1657774,21.85719,0.2121247,0.114684
GALAXY,0.5178835,0.0001923989,22.30768,0.1284657,0.03791154,20.79309,0.05070934,0.02622703
GALAXY,0.6082507,0.000247021,23.03238,0.4932093,0.1625735,21.17684,0.1397504,0.1124676
GALAXY,0.1193576,5.923996E-06,18.07318,0.009299837,0.164404,17.25816,0.007049644,0.1137339
QSO,3.008746,0.0006669501,22.5374,0.1377837,0.1449355,22.01801,0.1389227,0.1002657
GALAXY,0.09742337,5.852893E-06,17.79263,0.006316944,0.05430027,17.13997,0.005225488,0.03756468
GALAXY,0.7263929,0.0001132879,22.15983,0.2709224,0.1334595,21.109,0.1715086,0.09232668
GALAXY,0.3154879,4.185575E-05,21.57351,0.07137217,0.1716145,20.06357,0.0269194,0.1187221
GALAXY,0.2092853,1.771335E-05,18.0726,0.01130307,0.1600554,16.68466,0.005592143,0.1107256
QSO,2.189667,0.0006081545,20.94312,0.03472455,0.135989,20.831,0.04757679,0.09407659
GALAXY,0.5467517,0.0001886224,22.41109,0.2336848,0.1422391,20.93984,0.1021533,0.09840037
QSO,0.9035181,0.000154638,18.6145,0.007460117,0.07448798,18.5128,0.008139642,0.05153044
GALAXY,0.5196962,0.0001521786,21.71529,0.1257613,0.1757831,20.05338,0.04546877,0.121606
GALAXY,0.5763952,0.0002051591,22.42705,0.1633957,0.0968104,21.17051,0.08370203,0.06697299
GALAXY,0.02637124,1.016378E-05,16.26347,0.005572644,0.1034927,15.816,0.005765926,0.0715958
GALAXY,0.04497541,1.80681E-05,17.57353,0.006499066,0.1337165,16.73777,0.004968474,0.09250447
GALAXY,0.6280259,0.0002274616,22.50912,0.2646686,0.09172444,20.65907,0.07733694,0.06345454
GALAXY,0.2933917,5.493577E-05,20.45638,0.04332618,0.07666081,18.88251,0.01732347,0.05303359
GALAXY,0.6964502,0.0002109784,23.40765,0.4255112,0.1562829,21.39589,0.1161885,0.1081158
GALAXY,0.1027312,1.809008E-05,18.71712,0.01349261,0.09856072,17.84175,0.009068437,0.06818385
GALAXY,0.1720771,1.65636E-05,17.701,0.006679649,0.0344456,16.93928,0.005427961,0.02382931
GALAXY,0.0838869,1.693773E-05,17.28807,0.006781549,0.2264902,16.67812,0.005798373,0.1566849
QSO,0.208355,4.171335E-05,19.90128,0.01673438,0.1840483,19.36621,0.01409363,0.1273238
GALAXY,0.1063772,1.480782E-05,18.00621,0.008155988,0.193683,17.19396,0.005988222,0.133989
GALAXY,0.5574369,0.0001537311,22.5567,0.1468251,0.1512129,20.88153,0.05229179,0.1046084
GALAXY,0.2198895,3.51321E-05,18.78898,0.01148981,0.0699679,17.55417,0.007149676,0.04840347
QSO,2.038756,0.0004801472,20.76151,0.03120389,0.086026,20.74896,0.03991642,0.05951239
GALAXY,0.4497302,0.0001151337,21.353,0.07397103,0.05666899,19.71304,0.02588031,0.03920334
GALAXY,0.1355728,1.641291E-05,17.59758,0.006191857,0.07734115,16.47399,0.004057189,0.05350425
GALAXY,0.1260343,2.250318E-05,17.6068,0.006786183,0.04000987,16.62388,0.004727259,0.02767865
GALAXY,0.006922595,3.25305E-06,17.41261,0.004826515,0.09598747,17.50046,0.005957627,0.06640369
QSO,2.890964,0.0003058559,21.36695,0.04425623,0.06308403,21.19428,0.05057211,0.04364124
QSO,0.5217139,0.0001064447,23.00791,0.375187,0.1866514,20.53231,0.06212051,0.1291246
GALAXY,0.05674932,9.233486E-06,18.12491,0.01092014,0.140959,17.7323,0.01134832,0.09751482
GALAXY,0.0402546,5.318325E-06,18.21364,0.007133275,0.1781183,17.7463,0.006783289,0.1232214
GALAXY,0.4947613,0.0001285449,21.8557,0.1200434,0.1360268,20.49614,0.05274667,0.09410272
GALAXY,0.1045195,2.496184E-05,18.48024,0.008290947,0.06353889,17.54495,0.005775974,0.04395591
GALAXY,0.08427629,6.410593E-06,18.361,0.007566908,0.1785709,17.81973,0.006788506,0.1235345
QSO,1.869532,0.001685788,21.57699,0.05812307,0.09167332,21.62435,0.09098892,0.06341918
GALAXY,0.03396715,8.700419E-06,17.63958,0.007918089,0.1545593,17.08549,0.007570583,0.1069234
QSO,6.064333,0.000510093,20.06613,0.01970681,0.08205446,19.53911,0.01602036,0.05676489
