class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext,velocity,Flux,distance
QSO,2.232057,0.0002268124,19.68298,0.0141063,0.07161045,19.64503,0.01739336,0.04953978,247409.54389526873,3.8077298204495193e-16,4712.0148461182425
QSO,0.8591734000000001,0.0003891017,20.80561,0.02999479,0.1693574,20.58986,0.03800164,0.1171607,165251.57297980707,1.3539858483781394e-16,7901.920392878707
QSO,2.250449,0.000992578,21.65055,0.06570788,0.04512648,21.55791,0.09545189,0.03121829,247949.55187875428,6.217819709766104e-17,11660.593350644735
QSO,1.439178,0.0004426501,20.37605,0.02314747,0.13750479999999998,20.22165,0.02628276,0.09512519,213516.1488882022,2.0111206494389456e-16,6483.666233378548
QSO,0.9184471,0.08653279,23.04818,0.4899728,0.07567048,21.73607,0.2387801,0.05234849,171688.0471301139,1.7162720313275347e-17,22194.56564257911
QSO,0.7538262,0.0007759186,21.04269,0.04141905,0.1051277,20.97568,0.054082000000000005,0.07272688,152687.7735414082,1.0883839410538954e-16,8813.504896161869
QSO,2.182127,0.0001846028,20.53808,0.02487058,0.08359081,20.58431,0.03218175,0.05782773,245901.70054761728,1.7323120453982855e-16,6985.96893519744
QSO,2.061601,0.000628314,20.34816,0.02050498,0.07561807,20.39144,0.03080473,0.05231223,241992.23083139307,2.0634508332126195e-16,6400.923696183525
QSO,2.545319,0.0002308152,20.6259,0.02561809,0.06644414,20.55846,0.03537182,0.04596575,255605.5435130634,1.5977106319204974e-16,7274.290657832542
QSO,0.6101084,4.21184e-05,21.49411,0.08619993,0.06440174,20.41318,0.04646318,0.04455283,132891.0194472062,7.181482809049279e-17,10850.072749026484
QSO,2.537902,0.0003862608,20.20401,0.02065076,0.2141091,19.81945,0.02117763,0.14811970000000002,255433.79995808902,2.356427732242065e-16,5989.804532248408
QSO,2.389822,0.0003001984,20.21351,0.02110381,0.07591457,20.01098,0.02565278,0.05251735,251790.69329039677,2.3358993466835615e-16,6016.06680370866
QSO,0.3049257,9.764844e-05,19.56899,0.01693913,0.09748127,18.74074,0.0120157,0.06743709,77956.57640252155,4.2292379949809004e-16,4471.04097621697
QSO,0.5686855,7.801444999999999e-05,19.41988,0.01279719,0.03234141,19.40929,0.01469304,0.02237364,126540.7860584868,4.851836141045784e-16,4174.328760526465
QSO,0.9071468,0.0003580847,20.48528,0.02309492,0.0291903,20.38832,0.02870133,0.02019371,170493.79435036017,1.8186374299856244e-16,6818.151547788206
QSO,2.391584,0.0003088048,19.96234,0.0176053,0.05270137,19.91433,0.02180637,0.03645856,251836.5680826041,2.943893707037367e-16,5358.936983094136
QSO,1.232115,0.000883051,20.66216,0.0280046,0.04365617,20.24875,0.02737154,0.03020114,199566.59666968664,1.5452335366842205e-16,7396.779119368205
QSO,2.113748,0.0014456520000000002,20.5539,0.02658085,0.1639573,20.41155,0.02958943,0.1134249,243732.52341269457,1.7072539460817765e-16,7037.050215522896
QSO,5.210363,0.0005052459,21.11674,0.04081436,0.1405395,20.18287,0.02968148,0.09722455,284639.4127618936,1.0166281365192188e-16,9119.240094423036
QSO,2.479026,0.0003179978,20.79968,0.03094727,0.06574964,20.72254,0.04165236,0.0454853,254035.2681040514,1.3614011878622048e-16,7880.37074576382
QSO,0.2202251,2.856849e-05,19.60998,0.01585281,0.1588116,19.01045,0.01206871,0.1098652,58893.650907389354,4.07254718882438e-16,4556.240604639395
QSO,2.245218,0.0004470541,20.3678,0.020845,0.34715890000000005,20.08133,0.02122415,0.240163,247796.79025267807,2.0264604176940838e-16,6459.079799338975
QSO,1.306765,0.0008086704,20.72101,0.02596227,0.04085266,20.24005,0.02473567,0.02826168,204938.90833482874,1.4637069171109719e-16,7599.983512367865
QSO,1.210866,0.0005655192,21.57354,0.04987276,0.08689325,21.32089,0.06124543,0.06011235,197959.54357866014,6.674859447628277e-17,11254.304207829906
QSO,0.115761,4.80375e-05,17.248910000000002,0.004624127,0.06873804,16.9481,0.004521529,0.04755266,32707.56448789464,3.5833903945074644e-15,1536.0050732047903
QSO,2.338551,0.001502973,21.63896,0.04836638,0.13674260000000002,21.50767,0.06425315,0.0945979,250427.339607596,6.28454912256708e-17,11598.521987079721
QSO,1.868419,0.0005145579,18.73794,0.008530489,0.06960682,18.66736,0.01019706,0.04815368,234816.71889673002,9.092475200549593e-16,3049.2894424584447
QSO,0.9064928,0.000135521,19.68207,0.0130209,0.1697175,19.53176,0.01506409,0.1174098,170424.21371040118,3.810922572630705e-16,4710.040593466679
QSO,0.3969572,6.914583e-05,21.51788,0.0602017,0.06745052,21.05197,0.05657011,0.04666195,96645.90012484524,7.025967316503275e-17,10969.495393672172
QSO,1.368113,0.001029757,20.8743,0.0347915,0.07130291,20.67909,0.0398625,0.04932702,209055.68139505986,1.270978269261017e-16,8155.8766735136805
QSO,2.485519,0.0003607323000000001,20.28196,0.01990587,0.07196302,20.19168,0.026135400000000003,0.04978368,254192.63376382305,2.1931792343355317e-16,6208.728228493924
QSO,1.747038,0.0008161406,19.50811,0.01317367,0.1152702,19.41807,0.01653708,0.07974338,229634.53178109252,4.473156832990302e-16,4347.430522113638
QSO,1.918778,0.0003871864,19.30373,0.01164087,0.13349049999999998,19.32863,0.01348998,0.09234810000000003,236805.98633823957,5.399656403190433e-16,3956.9143530137944
QSO,2.45329,0.0008127849000000001,19.01299,0.009724828,0.2105435,18.85249,0.01066528,0.145653,253403.66962579088,7.057682631664217e-16,3461.0561901521264
QSO,0.601268,9.488955e-05,19.9237,0.01862215,0.1379725,19.84697,0.02256119,0.09544875,131561.55019584196,3.050549842086892e-16,5264.421451355568
QSO,2.437245,0.00034441690000000004,20.9323,0.03400312,0.09319704,21.10634,0.05328856,0.06447329,253003.4495805821,1.2048642687395475e-16,8376.655407068865
QSO,2.394231,0.0002886373,19.1189,0.01037748,0.1309723,19.04646,0.01283631,0.09060601,251905.3644791799,6.401741377577297e-16,3634.0479226855873
QSO,2.635183,0.0009837119,20.73731,0.03077591,0.1354649,20.58449,0.03683859,0.09371396,257611.40503751423,1.4418966247046341e-16,7657.246889678885
QSO,2.028115,0.0002486409,18.85254,0.00819987,0.07587124,18.75236,0.009211795,0.05248737,240833.21040049687,8.181673137617228e-16,3214.538636991239
QSO,1.289215,0.0003402086,19.01276,0.009812329,0.06711849,18.81362,0.01060787,0.04643226,203712.9122553454,7.059177874196394e-16,3460.689618252008
QSO,1.166446,0.0002561703,18.14274,0.006112161999999999,0.03376644,17.99946,0.006560053000000001,0.02335947,194481.81407317315,1.5731209876736372e-15,2318.241361344243
QSO,1.45665,0.0002515375,18.49134,0.007260666999999998,0.0966314,18.200470000000006,0.007180141,0.06684916,214565.17971740838,1.1410958481533592e-15,2721.9406413839647
QSO,0.6550835,0.0002376622,20.75893,0.02939629,0.1072906,20.74633,0.04395857,0.07422312,139445.6837904581,1.413468470008651e-16,7733.8661258105785
QSO,0.8078966,0.0001387587,20.42806,0.02292542,0.1369491,20.29034,0.02431414,0.09474078,159324.77512741645,1.9170530238052228e-16,6640.834393505751
QSO,1.252457,0.0005845491,20.90318,0.03154209,0.1021834,20.42131,0.02872898,0.07069001,201071.99330366243,1.2376165981027147e-16,8265.072169219053
QSO,0.475834,8.113877e-05,20.6984,0.03018751,0.05393,20.44057,0.03430217,0.03730853,111130.18868494207,1.4945075907443167e-16,7521.260834531703
QSO,0.383435,5.007034e-05,19.93215,0.01637284,0.09801167,19.56964,0.01537747,0.06780402,94024.76521921303,3.026900361310936e-16,5284.94716744347
QSO,1.800302,0.000619683,20.86597,0.03007768,0.14828,20.90208,0.04093437,0.1025794,231979.08426272802,1.2807669884906984e-16,8124.649792950196
QSO,2.292717,0.0004919555,21.35263,0.04462665,0.1416863,21.26648,0.05085701,0.09801789,249160.32970879556,8.180994961776006e-17,10165.685043161347
QSO,1.730951,0.0005075362999999999,20.28141,0.01888149,0.04882937,20.27655,0.02469243,0.03377993,228903.560210863,2.1942905117794497e-16,6207.155853874071
QSO,1.307268,0.0004557022,19.7264,0.01376975,0.1550047,19.55089,0.01406369,0.1072315,204973.72167820964,3.658458434783766e-16,4807.182943885205
QSO,2.372982,5.709864e-06,19.42067,0.0108526,0.1655428,19.32684,0.01243172,0.1145217,251349.0105433853,4.848307147158441e-16,4175.847692863946
QSO,1.201783,0.0005115244,19.60468,0.01424872,0.181109,19.1521,0.01301154,0.1252904,197261.59927527263,4.0924758492025128e-16,4545.133565253944
QSO,2.625169,0.0007237399,21.82532,0.06951994,0.0228263,21.81909,0.1114935,0.01579113,257394.54653936398,5.293344081420695e-17,12637.892303495339
QSO,2.982534,0.0006027442,20.99817,0.03570195,0.1441611,20.60987,0.03333523,0.09972998,264231.10598783515,1.133940130023255e-16,8634.648244386037
QSO,1.371209,0.0006516972,21.56024,0.05844611,0.08518219,21.34172,0.06442057,0.05892865,209256.7155665505,6.75712767914183e-17,11185.583653462772
QSO,1.118912,0.000170808,20.83188,0.03080638,0.01958276,20.221120000000006,0.02480478,0.01354726,190574.23153333252,1.3216185484939383e-16,7998.0966907425
QSO,0.8703754000000001,0.0005527241,21.43984,0.04974917,0.05393895,21.1864,0.05783034,0.03731472,166501.13359216452,7.549568416902274e-17,10582.265419593292
QSO,2.683956,0.0008705019000000001,20.91006,0.02971068,0.09326781,20.72508,0.0338082,0.06452224,258644.7650998509,1.2297989706555164e-16,8291.3003974644
QSO,2.245257,0.000170613,19.81805,0.01369368,0.03536179,19.86137,0.01803674,0.02446312,247797.93159304222,3.3623128873522617e-16,5014.419343441875
QSO,0.1005922,2.267768e-05,18.36779,0.009044629,0.09630871,17.60564,0.007092039000000001,0.06662592,28646.954967478054,1.2786218603307835e-15,2571.394141559193
QSO,3.716386,0.0002421071,20.78073,0.03460943,0.149952,19.5995,0.01935578,0.1037361,273997.53210683144,1.3853711049577872e-16,7811.899547707585
QSO,0.9160398,0.00015062040000000002,19.64551,0.01375274,0.05277184,19.59722,0.015955100000000003,0.03650732,171434.90041056383,3.941432789152427e-16,4631.403826278592
QSO,2.761825,0.0001296054,20.21666,0.02129557,0.02560644,20.10334,0.02320394,0.01771441,260219.36298884056,2.3291321233200165e-16,6024.80021526213
QSO,2.939455,0.0007776619999999999,20.83715,0.03467843,0.04459288,20.48916,0.0341106,0.03084915,263496.4461096225,1.3152191545382307e-16,8017.531042373282
QSO,2.481447,0.0002236044,19.647070000000006,0.01422745,0.08779542,19.48464,0.01527143,0.06073647,254094.0364393393,3.935773753357922e-16,4634.732252556977
QSO,1.971239,0.0007697393,19.02275,0.008998558,0.16148510000000002,18.92752,0.009836163,0.1117146,238786.25312851678,6.994523364078243e-16,3476.6474251585473
QSO,0.6643111999999999,6.210446999999999e-05,20.52114,0.02924015,0.1023909,20.21988,0.0298281,0.07083356,140748.48784105052,1.759552077576769e-16,6931.682310281375
QSO,1.894909,0.0006241294,20.97293,0.03293791,0.07573699,20.93644,0.04674181,0.0523945,235874.21949713086,1.160609510973025e-16,8534.864883003678
QSO,2.048901,0.001267777,21.14624,0.04067287,0.1315567,20.74194,0.03879375,0.09101031,241556.56833794323,9.893777177939896e-17,9243.972612576366
QSO,2.283839,0.0009296186,20.52725,0.02851402,0.1333054,20.27611,0.0306579,0.09222002,248909.45209690975,1.7496779760462733e-16,6951.213859303068
QSO,0.7302095000000001,0.0002517287,21.14268,0.04337157,0.1530536,20.93836,0.04470644,0.1058818,149656.9472977855,9.926270940133473e-17,9228.830084726475
QSO,1.539593,0.0003492594,18.91379,0.009769455,0.1075938,18.63795,0.009720168,0.07443292,219306.21171585954,7.732895213494491e-16,3306.500936995872
QSO,2.719146,0.0004250833,20.91838,0.0382331,0.127419,20.70601,0.04866928,0.08814784,259367.49728888576,1.220411033058373e-16,8323.129465784124
QSO,0.6267419,9.939005e-05,18.758470000000006,0.009049813,0.2400377,18.77468,0.0104216,0.16605699999999998,135355.44228423815,8.922162425804151e-16,3078.2554007725257
QSO,0.4921802,3.212492e-05,21.19535,0.08598393,0.258198,19.98445,0.04343105,0.17862020000000006,113966.947883893,9.456232141914916e-17,9455.416202719874
QSO,1.760691,0.0008608646,21.25962,0.04156859,0.0342004,21.21153,0.0546403,0.02365968,230246.4577106755,8.912717171271272e-17,9739.454883016539
QSO,0.4795742,4.264235e-05,20.6639,0.02673771,0.0529529,20.63,0.03539896,0.03663258,111784.10744151128,1.542759129887118e-16,7402.708530909585
QSO,1.998473,0.0009406037,21.61447,0.05202252,0.1522931,21.56794,0.06971122,0.1053557,239778.99605968324,6.42791499997958e-17,11468.448009391233
QSO,1.119092,0.0006009473,21.38685,0.04965628,0.05458103,20.85001,0.04470686,0.03775891,190589.4059870376,7.927169148756315e-17,10327.153923421709
QSO,1.207957,0.0008671759,21.26879,0.04151264,0.02153647,20.96231,0.04887438,0.01489883,197736.73846675523,8.837758404702377e-17,9780.670992298157
QSO,0.6684194999999999,0.0003720344,20.86082,0.03221423,0.1722288,20.72695,0.03883163,0.119147,141324.02272382358,1.2868565138221545e-16,8105.40369617184
QSO,1.819148,0.0001909186,-9999.0,-9999.0,0.1270732,-9999.0,-9999.0,0.08790863,232781.72649956364,inf,0.0
QSO,2.571591,0.0003952984,20.30116,0.01966617,0.1475604,20.22256,0.02239108,0.1020816,256206.1331556594,2.1547362855762019e-16,6263.868763793629
QSO,0.2610461,4.1994040000000014e-05,19.22856,0.01450564,0.1119587,18.4882,0.01072252,0.07745251,68313.69588233657,5.786742070428219e-16,3822.281338749627
QSO,2.616859,0.0002366072,20.32226,0.01929352,0.06422583,20.22111,0.02332862,0.04443114,257213.34930926096,2.11326580246333e-16,6325.030879261705
QSO,2.033623,0.0008601819999999999,21.89505,0.07594037,0.06692052,22.38928,0.1783931,0.04629531,241026.14971720468,4.9640726084018485e-17,13050.30465073861
QSO,0.9315159,0.0001405163,18.98507,0.009946894,0.3620219,18.70434,0.01002828,0.250445,173050.514204711,7.241526515102283e-16,3416.840058979502
QSO,2.4959740000000004,0.0003591673,20.74422,0.03080834,0.3153781,20.57221,0.032807,0.2181771,254444.36888188354,1.43274903692655e-16,7681.652381560473
QSO,1.333021,0.0005161507,20.17943,0.0219856,0.07896709,19.83788,0.0206482,0.05462907,206732.37309500147,2.410383385891016e-16,5922.3851868237325
QSO,2.188426,0.0007143521000000001,20.70439,0.03269128,0.09443718,20.64893,0.03692333,0.06533121,246095.3708623185,1.4862851040684977e-16,7542.0368516548815
