class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext,velocity,Flux,distance
QSO,3.488369,0.0002717371,20.89092,0.03054135,0.17365379999999994,20.16062,0.02224169,0.1201329,271437.19774664054,1.251670812768467e-16,8218.539562559805
QSO,1.319268,0.4009741,21.48206,0.051351699999999986,0.1178605,21.16425,0.06370484,0.08153532,205798.9582698059,7.261630143124547e-17,10790.029948757277
QSO,1.755768,0.0005835237,18.90575,0.008974936,0.05395504,18.92381,0.010856,0.03732585,230026.6949822635,7.7903707251700495e-16,3294.281065713785
QSO,1.6629650000000002,0.000528214,19.23807,0.01157313,0.0545232,19.1699,0.01331063,0.0377189,225690.79376152458,5.736277136326946e-16,3839.057793835416
QSO,1.138465,0.0004336775,21.76391,0.06538887,0.1051848,21.48833,0.08720892,0.07276639,192205.62624351366,5.60136824783657e-17,12285.49473413771
QSO,2.618967,0.0010271,20.70353,0.02942186,0.08359698,20.57863,0.03447748,0.057832000000000015,257259.42066434203,1.4874628409293327e-16,7539.050459826589
QSO,2.599927,0.000175532,20.40216,0.02330234,0.09573504,20.23636,0.02594762,0.06622906,256840.63197916432,1.9633337182107957e-16,6562.097065464337
QSO,2.88545,0.001057924,21.88078,0.07090208,0.04865478,21.73143,0.08115406,0.03365915,262543.5742159884,5.029746825492985e-17,12964.82473427775
QSO,0.9433431,0.0005629608999999999,21.76837,0.05535132,0.05666283,21.47235,0.05981503,0.03919908,174266.53480896947,5.578406075648756e-17,12310.75391540387
QSO,1.870068,0.0007956061000000001,20.52769,0.02119648,0.04078278,20.51057,0.02652831,0.02821334,234883.2806407395,1.7489690539962388e-16,6952.62250901796
QSO,0.2628371,3.802659e-05,19.07673,0.01003016,0.12326760000000002,18.81513,0.009856015,0.08527598,68716.95036802161,6.65527683448347e-16,3564.155553869602
QSO,2.329124,0.000285397,19.54731,0.01310086,0.05308186,19.44487,0.0147721,0.03672178,250170.54201767902,4.3145362797483774e-16,4426.624160933097
