class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext,velocity,Flux,distance
QSO,2.204487,0.0007483909,20.63158,0.02322056,0.20497070000000006,20.39833,0.02634335,0.14179779999999995,246584.63892001507,1.5893740766050235e-16,7293.343193968174
QSO,0.8746096999999999,7.934279e-05,21.00274,0.04029864,0.1664858,20.738570000000006,0.03959722,0.1151741,166969.36064971657,1.1291772644313074e-16,8652.839539303031
QSO,0.6025756,6.435675e-05,19.63266,0.01458944,0.09012395,19.46189,0.01721498,0.06234733,131759.06375236678,3.988357917333692e-16,4604.077761355761
QSO,1.296092,0.0005775348,20.21717,0.02271459,0.1806888,19.92275,0.02372274,0.1249997,204195.95956773666,2.328038323153097e-16,6026.215388188683
QSO,2.176539,0.0003766039,20.52521,0.02380337,0.1059991,20.49065,0.03472982,0.07332972,245729.04144165298,1.7529685528850863e-16,6944.686575171556
QSO,1.218157,0.001104771,21.55732,0.05671087,0.2833843,21.1297,0.051476,0.196044,198514.9940330869,6.775324888328745e-17,11170.55239928908
QSO,1.62927,0.0002794144,18.24669,0.006394557,0.2391535,18.13786,0.007027764000000001,0.1654453,224020.90306840243,1.4294933033972769e-15,2431.91644837608
QSO,1.526882,0.0005307177,20.93274,0.03110225,0.2077073,20.66957,0.03335536,0.14369089999999998,218604.35413355488,1.204376090423822e-16,8378.352919688927
QSO,0.5603887,5.184038e-05,22.02766,0.17548139999999998,0.05215432,20.47032,0.06509586,0.03608011,125231.30013969891,4.3933330264638075e-17,13872.114030786233
QSO,3.209109,0.0006757947,21.64099,0.05281673,0.09776667,20.87578,0.0377862,0.06763452,267757.5284889979,6.27280988459804e-17,11609.369929921162
QSO,1.5650110000000002,0.0007547764,21.77658,0.06722496,0.05921777,21.61821,0.08850461,0.04096658,220684.04626888584,5.536382984324364e-17,12357.387065175508
QSO,2.389723,0.0003134112,19.36573,0.01307943,0.1698986,19.14213,0.01363437,0.117535,251788.11386608984,5.099952429821287e-16,4071.520727949368
QSO,2.266953,0.0005729694,21.36031,0.04692538,0.02956565,21.20327,0.05853466,0.02045338,248427.26948858768,8.123330541442962e-17,10201.70239520976
QSO,2.442602,0.0003219242,19.08984,0.01016355,0.04001362,19.00604,0.0108683,0.02768123,253137.63031331194,6.575399211004269e-16,3585.738796143148
QSO,0.8637546999999999,0.0003496891,21.14236,0.05184375,0.06412204,20.93405,0.05076841,0.04435933,165764.51974957236,9.929196949992501e-17,9227.470174269794
QSO,2.2768,0.0003646096,20.96056,0.03552406,0.1504534,20.88551,0.04641869,0.104083,248709.25522575856,1.1739081700842773e-16,8486.383430665597
QSO,2.73431,0.0002141983,19.73255,0.015165,0.08082379,19.4852,0.01551666,0.05591353,259673.21675082814,3.637794191719723e-16,4820.817047664036
QSO,3.772813,0.0006328384,22.15088,0.09420474,0.05516101,20.80822,0.04235448,0.03816013,274578.354867093,3.921986777860938e-17,14682.048356126725
QSO,1.080179,0.0002621668,20.85324,0.02720395,0.05839261,20.41315,0.02450071,0.04039574,187239.6829370544,1.2958720568998785e-16,8077.159334723691
QSO,1.434953,0.0005063696,20.00771,0.01825217,0.04035491,19.9634,0.02448298,0.02791734,213259.73287066675,2.823411148309138e-16,5472.082672573834
QSO,0.1944711,8.92092e-05,20.82916,0.09702325,0.1209446,19.74128,0.0520904,0.08366889999999999,52720.3876859643,1.3249336346731277e-16,7988.084496492808
QSO,0.4858012,3.05723e-05,21.51259,0.08287208,0.1867114,20.59805,0.05159441,0.1291661,112866.4251786513,7.060283257058663e-17,10942.804745911071
QSO,0.9589527,0.000183152,20.05544,0.01619491,0.2094238,19.78464,0.01616506,0.1448784,175847.14506150412,2.7019799697893563e-16,5593.693295072166
QSO,1.521073,0.0005028677,19.54482,0.01546829,0.16937470000000002,19.32171,0.01544324,0.1171727,218280.701755942,4.3244424832982917e-16,4421.551116042239
QSO,0.6665784,0.0002804813,21.2089,0.04436285,0.0354168,20.92817,0.05483059,0.02450118,141066.44213646202,9.338951612204544e-17,9514.602522228888
QSO,1.156546,0.0005350759,20.8867,0.02778819,0.04517324,20.75598,0.03390801,0.03125064,193684.20449160956,1.256545228082635e-16,8202.58331176515
QSO,2.212917,0.0005338480000000001,21.39918,0.0444853,0.03749222,21.36101,0.06122134,0.02593694,246838.8574539361,7.837654684748395e-17,10385.960106886465
QSO,3.637883,0.0005540648,21.32364,0.0400533,0.1109935,20.19749,0.02295148,0.07678481,273156.0290570059,8.402376255681126e-17,10030.871111320455
QSO,2.333936,0.0001799515,20.89206,0.02726461,0.04499089,20.93218,0.03755824,0.03112449,250301.86623464446,1.2503572746617218e-16,8222.85534149352
QSO,1.428694,0.0004109821,21.22114,0.0353173,0.03665143,20.89358,0.03580474,0.02535529,212877.88596413846,9.234260570102802e-17,9568.385188338554
QSO,2.207798,0.0007699594,21.19918,0.03899267,0.1288316,21.04438,0.04783778,0.08912510000000001,246684.69759426283,9.422933478285587e-17,9472.108194598499
QSO,1.594535,0.001363545,21.74808,0.06686798,0.3313928,21.42883,0.06600147,0.229256,222242.66290238983,5.68363428298335e-17,12196.259326682179
QSO,3.919271,0.0003771156,21.77679,0.05908301,0.095466,20.20052,0.02472027,0.06604294,275998.6760748334,5.5353122564702767e-17,12358.58218824414
QSO,1.636854,0.0008512064,21.29193,0.0439181,0.20657960000000006,21.18651,0.05134936,0.1429108,224401.41184313153,8.65139468100181e-17,9885.454695749824
QSO,1.366211,0.0007432462,21.66127,0.06318732,0.13708470000000006,21.52106,0.08040202,0.09483457,208931.86541429508,6.156730240138561e-17,11718.301023464459
QSO,2.789609,0.000285828,18.7161,0.008244300999999999,0.1387869,18.50544,0.008598516,0.09601214,260759.86943067223,9.277225759602365e-16,3018.774342353183
QSO,1.303277,0.0007534197,20.81669,0.03381134,0.1812238,20.49462,0.03696902,0.1253698,204697.00380285695,1.3402386104202723e-16,7942.343208993857
QSO,2.496068,0.000281449,21.90372,0.06901228,0.04361488,21.87139,0.08564397,0.03017257,254446.62300471656,4.924590525453291e-17,13102.51453379194
QSO,1.568147,0.0008842377000000002,20.14744,0.02102914,0.1255698,19.98442,0.02470236,0.08686862,220851.707982694,2.4824592328334725e-16,5835.7764904197
QSO,0.7445857,7.525365e-05,21.09207,0.0433048,0.113845,20.60868,0.0410099,0.07875746,151511.7203766421,1.039992303271094e-16,9016.223113133387
QSO,0.6300384,6.071766e-05,20.92081,0.03542811,0.05897335,20.72493,0.04875961,0.04079749,135838.1821635885,1.217682669944362e-16,8332.44873012639
QSO,3.423547,0.0004673997,21.62516,0.05222975,0.03974545,20.90219,0.04006401,0.02749572,270640.78173567925,6.364937231989407e-17,11525.045539376282
QSO,0.1354055,1.840209e-05,18.02215,0.007158379,0.05729293,17.12612,0.00527124,0.03963498,37867.2650140352,1.757916025231792e-15,2193.0101922396952
QSO,1.117451,0.00027495060000000003,19.56844,0.01230477,0.05978546,19.30691,0.01262582,0.04135931,190450.95715120182,4.2313809373885276e-16,4469.908674866903
QSO,1.778339,0.0009308285,21.4901,0.04940486,0.08485974,21.50416,0.07043719999999999,0.05870558,231026.15557519064,7.208055554340637e-17,10830.054699066568
QSO,2.085189,0.001267971,21.62081,0.06386337,0.05409453,21.67083,0.09512691,0.03742235,242788.97652138546,6.390489494036663e-17,11501.981112676729
QSO,2.433302,0.0007896692999999999,21.69772,0.0735755,0.09064075,21.4728,0.07719097,0.06270485,252904.32664398945,5.95346939242812e-17,11916.662789322248
QSO,1.774409,0.0009494656,21.80121,0.06833895,0.04938897,21.8567,0.09191612,0.03416706,230853.6157018142,5.4122035922948895e-17,12498.349072117522
QSO,2.527689,0.0001842541,18.87309,0.008984484000000001,0.1206947,18.79479,0.009727461,0.08349607,255195.71460813726,8.028272871152773e-16,3245.104226853643
QSO,1.912066,0.001256541,21.28058,0.04338142,0.03087815,21.18374,0.05180652,0.02136136,236545.96054365308,8.742308446156273e-17,9833.919528434264
QSO,1.6465310000000002,0.0007917528999999999,20.66261,0.02905455,0.14214870000000002,20.51427,0.02631583,0.09833783,224882.98118977036,1.5445932236799342e-16,7398.312132408184
QSO,0.8147061999999999,0.0003559421,19.13531,0.009910877,0.07993589,18.80844,0.009826121,0.05529928,160131.90199985335,6.305711910216949e-16,3661.6147603612544
QSO,1.6394959999999998,0.0004303793,18.22657,0.006505858000000001,0.1476412,18.22423,0.007214178000000002,0.1021375,224533.32699446921,1.4562305077711269e-15,2409.487347490396
QSO,2.681124,0.0002660966,18.81007,0.008167285,0.14619620000000005,18.55135,0.008257546,0.1011378,258585.78125213567,8.508051796623379e-16,3152.279009572296
QSO,2.098418,0.0011255739999999998,21.11764,0.03771242,0.09849384,20.99978,0.04669497,0.06813759,243228.8790513918,1.0157857714933226e-16,9123.020486523783
QSO,1.022215,0.000621636,21.7739,0.07265349,0.1754145,21.38784,0.07296792,0.1213509,181980.85083484184,5.550065712823388e-17,12342.145163487017
QSO,1.618482,0.0009264767,21.3209,0.05245137,0.09421666,21.27511,0.06575616,0.06517865,223474.90110961467,8.423607550612238e-17,10018.221973453696
QSO,2.478677,0.0001968221,19.78716,0.01708009,0.08004958,19.67733,0.0186484,0.05537793,254026.7872460508,3.4593469825996915e-16,4943.592334028266
QSO,1.544069,0.0007679033,21.43402,0.05890727,0.09872789,20.99366,0.04914073,0.06829949,219551.30695205322,7.590145919090424e-17,10553.940711090676
QSO,2.353371,0.0005994816,21.6088,0.05387556,0.05105232,21.7257,0.08166821,0.03531776,250827.15271219384,6.461571066518985e-17,11438.541445567202
QSO,1.611351,0.001091243,21.40153,0.04414034,0.05900913,21.10966,0.05269533,0.04082225,223110.89979895717,7.820708975434036e-17,10397.206032795364
QSO,4.1772550000000015,0.0006109222,20.51245,0.02511548,0.2451053,19.2189,0.01319142,0.1695627,278227.7343170151,1.7736916651125657e-16,6903.997892102523
QSO,0.8667036,0.000303703,23.63857,0.4764844,0.03706727,23.03206,0.4614103,0.02564296,166093.2923151146,9.963917551125027e-18,29128.937930136963
QSO,3.294855,0.0002582237,20.07328,0.01793955,0.03503628,19.50663,0.01586648,0.02423794,268958.77931443194,2.65794582756307e-16,5639.838269101823
QSO,1.1182450000000002,0.0009028076,21.41419,0.04310574,0.05051002,21.16353,0.04607726,0.0349426,190517.9762175116,7.730046834338371e-17,10458.000303815772
QSO,0.8989549000000001,0.0003747649,20.8876,0.02841727,0.07228934,20.74629,0.03644215,0.05000943,169618.54392223127,1.2555040708339217e-16,8205.98370267888
QSO,2.201117,0.0003931471,21.16752,0.03310197,0.03748262,20.98298,0.04111647,0.0259303,246482.51606291352,9.701751025517625e-17,9335.007046485583
QSO,1.518089,0.0004771003,20.93443,0.0323078,0.03838621,20.69349,0.03944188,0.026555400000000003,218113.73283450474,1.2025028800523694e-16,8384.876110014995
QSO,1.716032,0.0008917169000000002,21.60953,0.05293345,0.02501223,21.69702,0.08276164,0.01730335,228215.8677475793,6.457228058077204e-17,11442.387471397136
QSO,1.532434,0.0002860019,20.62257,0.02828832,0.0337319,20.38887,0.03462197,0.02333557,218911.9826975062,1.6026184020041773e-16,7263.143924523787
QSO,2.019232,0.0005247896,19.11296,0.009378832,0.17634960000000002,19.06315,0.01119448,0.1219979,240520.11413546102,6.436860915394351e-16,3624.1206736932963
QSO,2.165169,0.0004249768,19.89129,0.01557775,0.07898592,19.88053,0.02126203,0.054642099999999985,245375.24308954884,3.1429836746584267e-16,5186.431545410298
QSO,2.033207,0.0007744055,21.08495,0.03881423,0.08903167,20.97329,0.05150347,0.061591699999999985,241011.60957289027,1.0468347366412438e-16,8986.708402977947
QSO,1.29029,0.0004689785,21.65034,0.06407386,0.1241736,21.1764,0.06023696,0.08590274,203788.64709619686,6.219022459032406e-17,11659.465725817257
QSO,1.180705,0.0002836329,20.02567,0.01854991,0.06841347,19.60482,0.01732111,0.04732812,195616.001802476,2.7770910908926003e-16,5517.529325609197
QSO,2.268393,0.0004266781,20.89531,0.03663366,0.1400327,20.61343,0.03858718,0.09687398,248468.64736128325,1.2466201005790658e-16,8235.171541586764
QSO,2.283297,0.0003742454,22.20179,0.09933463,0.1936733,22.30424,0.1398356,0.1339823,248894.07758558288,3.742330380078114e-17,15030.334645180108
QSO,2.632854,0.0008794174000000001,21.60288,0.05141693,0.2209825,21.57054,0.06668416,0.1528746,257561.11427315656,6.496899147720228e-17,11407.399468848655
QSO,0.6523864,0.0004435579,21.25272,0.03727484,0.15877829999999998,21.18857,0.04672853,0.1098421,139062.24150190884,8.969539054958713e-17,9708.556225692553
QSO,1.594826,0.0007851647999999999,21.58568,0.04921434,0.07547078,21.6223,0.06953017,0.05221033,222257.80662573746,6.600641190028514e-17,11317.399591681728
QSO,2.574487,0.001409085,20.56429,0.02846372,0.02970587,20.4934,0.03735166,0.02055039,256271.60630752405,1.6909942280531491e-16,7070.8015770025195
QSO,3.151394,0.0006827808,20.6642,0.02297207,0.06993669,20.35617,0.0231075,0.04838187,266909.791347701,1.5423329086735229e-16,7403.7313235386255
QSO,2.155374,0.0005827228,20.3097,0.01864995,0.04233009,20.33108,0.02361671,0.02928376,245067.75531487074,2.1378544060981194e-16,6288.551908258301
QSO,0.8351875,7.584164000000001e-05,18.44186,0.007179911,0.04967004,18.3619,0.007802108,0.0343615,162522.1199654976,1.194301905459678e-15,2660.6187670273475
QSO,0.8891986999999999,0.0002333618,21.4228,0.04456301,0.04296795,21.03041,0.04725017,0.02972503,168565.6023752725,7.668989182990285e-17,10499.549131108566
QSO,2.552022,0.0008647532000000001,20.89327,0.03102439,0.05762424,20.8193,0.03997273,0.03986418,255759.92015373314,1.2489645886996932e-16,8227.438603770192
