class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext,velocity,Flux,distance
QSO,2.378881,0.0002162124,20.49902,0.02297378,0.1105828,20.50552,0.0312616,0.07650064,251504.40162377627,1.7957675736767126e-16,6861.430206400731
QSO,0.5792779,0.0001382308,20.52395,0.04291994,0.1036174,20.04235,0.04418613,0.07168204,128194.13236198992,1.755004058828113e-16,6940.65807964532
QSO,0.9501512,0.0001608606,20.24634,0.02090542,0.02894304,19.95304,0.02188969,0.02002266,174959.28745921302,2.266324664234995e-16,6107.713402811135
QSO,1.282212,0.001090214,21.20989,0.04075824,0.07010659,20.96356,0.04723512,0.04849941,203217.4840159918,9.330440015948294e-17,9518.941331233797
QSO,1.085762,0.00025109810000000003,20.87484,0.03432465,0.07179622,20.64547,0.03995981,0.04966829,187728.9550301843,1.2703462947398367e-16,8157.905122525001
QSO,1.081403,0.0006254324,22.00526,0.07478368,0.05529885,21.12646,0.05141984,0.03825549,187347.20225962694,4.484914056920415e-17,13729.75065475877
QSO,1.188193,0.00030503830000000004,20.05364,0.01861285,0.1498691,19.75095,0.02172865,0.1036788,196204.79752600155,2.7064631929795377e-16,5589.058432600754
QSO,1.091948,0.0002566692,19.15954,0.01069557,0.06691254,18.92419,0.01100843,0.04628978,188267.63798251667,6.16654812544461e-16,3702.701057404416
QSO,0.2768816,4.668448e-05,18.93326,0.01523854,0.1011418,18.10444,0.01056057,0.06996939,71850.37767517706,7.595460773916513e-16,3336.2812145281764
QSO,2.371656,0.001440555,21.55365,0.06128256,0.193858,21.46477,0.08565251,0.1341101,251313.98091897677,6.798265557197348e-17,11151.689022034852
QSO,1.348729,0.0002284095,18.86003,0.009308299,0.2024812,18.41263,0.008319001,0.14007560000000002,207782.5834501994,8.125425733494232e-16,3225.645601073957
QSO,2.276454,0.0001569955,19.65986,0.0134206,0.02330846,19.97703,0.024577,0.01612468,248699.38510324864,3.8896822513629373e-16,4662.111436954474
QSO,2.866673,0.0006961725,20.84627,0.02809864,0.1112981,20.55244,0.03000047,0.07699551,262203.6611565562,1.304217806091872e-16,8051.274803808902
QSO,2.247465,0.0006255817,18.90328,0.008693409000000001,0.12556019999999998,18.87191,0.01035073,0.08686195,247862.48971123737,7.808113635273256e-16,3290.536027003169
QSO,2.28747,0.0003526139,21.02333,0.03187233,0.1672162,20.89213,0.03863427,0.1156794,249012.27608666048,1.1079652135751945e-16,8735.276374019484
QSO,2.154306,0.0003847512,21.638720000000006,0.08194946,0.07945612,22.13239,0.1943989,0.05496738,245034.07610413182,6.28593846419315e-17,11597.24014189471
QSO,1.727791,0.0006627024000000001,20.57944,0.02790026,0.129787,20.61001,0.03538755,0.08978603,228758.69236099054,1.667562519258728e-16,7120.30586836798
QSO,2.131569,2.089311e-05,21.92348,0.08457599,0.1219792,21.52232,0.09738515,0.08438466,244309.8812534055,4.8357754397509014e-17,13222.289145927009
QSO,0.984127,0.0009509089,21.52993,0.05680358,0.1085384,21.1964,0.05517968,0.07508639,178339.3345315546,6.948421016482628e-17,11030.536857329285
QSO,1.471629,0.001168675,19.66727,0.01256814,0.03586339,19.419970000000006,0.01319483,0.02481012,215450.19602267374,3.8632260884592426e-16,4678.0477463645875
QSO,2.07656,0.0003869181,21.69225,0.08110862,0.13537149999999998,22.04254,0.1587678,0.0936494,242499.3639356019,5.983538988268125e-17,11886.682157876174
QSO,2.050365,0.0003843199,21.11525,0.04639136,0.15102420000000005,20.88987,0.04783132,0.1044778,241607.03131756972,1.0180242544590405e-16,9112.984888499273
QSO,0.8452168999999999,0.0002837927,21.12529,0.0410236,0.06388909999999999,20.99064,0.05387514,0.04419818,163672.43950736427,1.0086537911302096e-16,9155.217159333894
QSO,2.257823,0.001485766,21.30515,0.04726437,0.06727564,21.25528,0.06166907,0.04654098,248163.79080452718,8.546693412550018e-17,9945.821260214168
QSO,2.4698,0.0003278964,21.2287,0.04596055,0.08179881,21.13719,0.05635443,0.05658804,253810.2989927677,9.170185590283729e-17,9601.755660326715
QSO,1.499973,0.00021049080000000005,19.00564,0.00992108,0.1138435,18.79595,0.01045879,0.07875643,217089.55029900008,7.105622404699456e-16,3449.361010947265
QSO,2.370175,0.0005533303,21.2235,0.04474872,0.1431559,21.15932,0.05439295,0.09903457,251274.81296347574,9.214210407745262e-17,9578.789955328308
QSO,1.517989,0.0003789252,20.862920000000006,0.03860803,0.09157758,20.63067,0.03564104,0.06335295,218108.1289465129,1.2843699181830636e-16,8113.246108026859
QSO,1.78024,0.0004229438,19.48511,0.01255236,0.05481323,19.45344,0.01513921,0.03791954,231109.3933647397,4.568926011396324e-16,4301.6260164353
QSO,1.524798,0.0003718984,19.34839,0.01253104,0.1085435,19.302670000000006,0.01504603,0.07508987,218488.45313290923,5.182056278203203e-16,4039.137615978831
QSO,1.776544,0.0001632425,18.41169,0.007342048,0.1902205,18.25569,0.007818646,0.1315936,230947.42617399592,1.2279540765196889e-15,2623.9082807121636
