class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext,velocity,Flux,distance
QSO,1.7150869999999998,0.000431667,20.27921,0.0187508,0.3902074,20.01723,0.01923696,0.2699437,228171.98653602903,2.1987412552189106e-16,6200.87033646107
QSO,0.5365017,6.15e-05,19.28593,0.01149643,0.04210759,19.36532,0.01501153,0.02912984,121389.03307388171,5.488910194115407e-16,3924.6113012975256
QSO,1.854086,0.000314195,20.70497,0.02792684,0.07557832,20.5818,0.0379548,0.05228474,234234.0088814393,1.4854913429823563e-16,7544.051597780674
QSO,0.9565957,0.000157667,19.58019,0.01396309,0.05866794,19.2239,0.01366737,0.0405862,175610.2308935548,4.1858351943945674e-16,4494.161242865247
QSO,0.9555687,0.000178619,20.74876,0.03008988,0.1934706,20.51945,0.03658848,0.13384200000000002,175506.80785943355,1.426770512961162e-16,7697.729576082419
QSO,3.75354,0.000938042,22.27007,0.1008113,0.08420243,20.86206,0.04343333,0.05825085,274382.16412687924,3.514229541398189e-17,15510.45900208337
QSO,1.445124,0.000801933,19.58929,0.01527052,0.1062938,19.45187,0.01612917,0.07353356,213875.19374735202,4.1508986079740307e-16,4513.034464699235
QSO,0.2615852,2.04e-05,18.04384,0.008273336,0.1049618,17.242829999999998,0.00603398,0.07261206,68435.16524650493,1.7231461942955023e-15,2215.0250909652223
QSO,2.943948,0.00033606900000000004,20.13087,0.02013199,0.0611501,20.05536,0.02266949,0.04230336,263574.1042636412,2.5206359454190797e-16,5791.4145129856615
QSO,0.23689570000000004,2.78e-05,17.54733,0.004874064,0.05442596,17.40121,0.004957366,0.03765163,62794.03296640996,2.722238207790692e-15,1762.28705100165
QSO,2.618842,0.000307503,20.62353,0.02750548,0.2035676,20.55845,0.039897900000000014,0.14082709999999998,257256.6907620651,1.6012020048274485e-16,7266.355643746479
QSO,2.111697,0.001103936,19.0447,0.009738844,0.07287306,18.98362,0.01106734,0.05041325,243665.5180883419,6.854537002531254e-16,3511.9688088176813
QSO,2.571888,0.000291448,20.46961,0.02346783,0.08489855,20.25031,0.02610977,0.05873242,256212.85439019185,1.8450754283273052e-16,6769.126810702695
QSO,1.87533,0.000380175,20.4109,0.02136825,0.05283681,20.42883,0.03016219,0.03655226,235095.02576237125,1.9475926424027714e-16,6588.562197208131
QSO,1.600924,0.000365265,19.46828,0.01166458,0.05751659,19.32977,0.01302622,0.03978971,222574.180719818,4.640300707022239e-16,4268.415124654409
QSO,3.097951,0.000278173,19.66155,0.01457101,0.1380516,19.12333,0.01235552,0.09550348,266095.0435281744,3.8836324856852203e-16,4665.741248268954
QSO,3.008136,0.000518962,21.23462,0.0390793,0.2117045,20.95462,0.04234139,0.1464562,264657.4156109085,9.120321023542273e-17,9627.968264877616
QSO,2.400897,0.000363365,20.70013,0.02811243,0.11210639999999998,20.69817,0.04134981,0.0775547,252077.9804218896,1.4921281551481842e-16,7527.255368825742
QSO,2.697163,0.000244719,19.33102,0.0108956,0.1010314,19.25608,0.01244999,0.06989307,258918.2107029472,5.2656274044913275e-16,4006.9567067165185
QSO,0.766418,0.000185937,19.37131,0.01182061,0.3601941,19.38104,0.014415700000000004,0.2491806,154270.35248325145,5.073809125271911e-16,4081.9967077629526
QSO,2.41282,0.000604158,20.15819,0.01927191,0.06869693,20.11259,0.02420523,0.04752422,252384.47345199017,2.45800139599516e-16,5864.738469947357
QSO,2.407281,0.000484033,20.07627,0.01590959,0.05660604,20.10192,0.02252785,0.03915979,252242.44557342387,2.6506362019986723e-16,5647.609370166971
QSO,1.986667,0.00029143,20.1861,0.02196861,0.08171864,20.26365,0.02793403,0.05653257,239351.52547976703,2.3956210758551135e-16,5940.604640035607
QSO,1.313679,0.000502238,20.92135,0.04697358,0.1418817,20.31739,0.03970706,0.09815308,205415.86647361593,1.2170771958454734e-16,8334.521094393913
QSO,1.96344,0.00053219,19.38175,0.01256614,0.09869333,19.18952,0.01370972,0.06827559,238497.59516619475,5.025255241205221e-16,4101.66937524868
QSO,2.444886,0.000391706,20.05213,0.01939359,0.1122411,19.8539,0.02185109,0.07764784,253194.66882148167,2.710229856166271e-16,5585.17326023971
QSO,1.973227,0.00044529,19.97505,0.01761736,0.07645361,19.8753,0.02333811,0.05289026,238859.5194960627,2.909632407203031e-16,5390.395736198164
QSO,2.28098,0.001287346,21.93985,0.07952504,0.09938964,21.76475,0.1042155,0.06875729,248828.27677417538,4.7634117674544844e-17,13322.34420259767
QSO,3.1305080000000003,0.00029503200000000003,21.81286,0.06587438,0.0774378,21.60495,0.08080487,0.05357111,266594.8655185089,5.354440848568705e-17,12565.583200747456
QSO,2.587242,0.000257754,20.41835,0.02139989,0.185812,20.28,0.02577009,0.1285439,256558.26977016652,1.9342745835421395e-16,6611.205398129033
QSO,0.8604779,0.000351864,20.96556,0.03102393,0.16901229999999998,20.65736,0.03131492,0.116922,165397.90237223497,1.1685145519751105e-16,8505.946564893613
QSO,2.550539,0.00073672,21.99141,0.07454471,0.2345073,22.01266,0.106554,0.16223110000000002,255725.8331419922,4.5424915196944853e-17,13642.458775351264
QSO,1.714866,0.00028744700000000003,19.71087,0.01396856,0.06465053,19.65788,0.0175972,0.04472493,228161.71881042526,3.711163816521821e-16,4772.925439990951
QSO,3.801051,0.000340461,21.23136,0.03823663,0.1128044,19.9685,0.02094777,0.07803757,274861.78628800955,9.147746587601671e-17,9613.52478052303
QSO,0.5527316999999999,0.000193037,18.69821,0.008300875,0.04493718,18.78359,0.01024092,0.03108733,124011.40205682626,9.431355717142046e-16,2994.005888142547
QSO,0.6566484,0.00016826700000000002,21.07252,0.06658084,0.1101753,20.51119,0.06292773,0.07621878,139667.61072752517,1.0588882403433032e-16,8935.413400391595
QSO,2.591246,0.001475426,21.13965,0.04112566,0.02916714,21.00901,0.0528495,0.02017769,256647.6891810351,9.954011203162023e-17,9215.961464089176
QSO,0.1888104,3.26e-05,18.56705,0.01441514,0.1225242,17.31268,0.007733429,0.08476169,51339.166627095365,1.0642364397423637e-15,2818.5169447152884
QSO,0.7123983,0.000186243,20.73967,0.02890556,0.04616789,20.70019,0.03835836,0.03193873,147315.86525154175,1.4387658638593408e-16,7665.573463923327
QSO,1.45201,0.00161203,20.85216,0.02916209,0.02898314,20.65914,0.03787388,0.020050400000000003,214288.360791647,1.2971617238742653e-16,8073.143090680343
QSO,3.010263,0.000560694,19.89997,0.01575279,0.03252567,19.58794,0.01547957,0.02250111,264692.49496558326,3.117957026563159e-16,5207.20469501278
QSO,2.04135,0.000481887,20.21693,0.0204819,0.06915725,20.11863,0.02373368,0.04784267,241295.2832832737,2.328552988642455e-16,6025.549383055611
QSO,2.3293630000000003,0.0008116719999999999,20.38056,0.02381932,0.03867262,20.27459,0.02724891,0.02675354,250177.07652159352,2.0027840552876823e-16,6497.146359465466
QSO,1.161753,0.000489443,21.88019,0.08220363,0.05538802,21.06573,0.059135300000000016,0.03831718,194104.75987264508,5.032480783390474e-17,12961.302604553966
QSO,1.575815,0.000533453,22.13832,0.06738205,0.1692425,22.26849,0.111573,0.1170812,221259.54076849887,3.967620497116365e-17,14597.37113850084
QSO,2.9793580000000004,0.000505748,21.2686,0.04118386,0.1298181,21.00484,0.04499216,0.08980753,264177.6920697665,8.8393051165306e-17,9779.815238302584
QSO,1.568591,0.000416904,19.47082,0.01247819,0.3028544,19.25298,0.01367338,0.2095133,220875.40489680588,4.629457752883574e-16,4273.410867508711
