class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext,velocity,Flux,distance
QSO,2.312938,0.0002891776,20.35395,0.02038853,0.08717867,20.32695,0.02576997,0.0603098,249725.0702093958,2.0524761780368866e-16,6418.013852177586
QSO,0.6985395999999999,0.0001448149,17.78961,0.005375373,0.1400674,17.85003,0.005993932,0.09689796,145460.60708864176,2.177780602388686e-15,1970.3013282275879
QSO,1.238347,0.0005384394000000001,21.448,0.05479592,0.06228592,20.82693,0.04140244,0.04308911,200031.1878072082,7.493041280378056e-17,10622.106467129592
QSO,2.193876,0.0001706245,19.01353,0.01073913,0.1104661,18.622,0.0103067,0.07641995,246262.12393121773,7.054173306831735e-16,3461.9169898292425
QSO,1.0617219999999998,0.0005481684,21.63608,0.06946398,0.1164206,21.14166,0.07312912,0.08053926,185600.98077674257,6.301241508620727e-17,11583.14919143309
QSO,2.578409,0.00015041270000000002,20.32968,0.02644253,0.1329701,20.28577,0.03294937,0.09198809,256360.04659175588,2.0988728279732236e-16,6346.680707294
QSO,1.551567,0.0008458988,22.23278,0.08660522,0.03969727,21.99262,0.09494061,0.02746239,219959.50645422228,3.637023650915126e-17,15246.37684774915
QSO,2.147521,0.0012917999999999998,20.46564,0.02388879,0.1413367,20.30464,0.02618905,0.0977761,244819.4087202467,1.851834305495919e-16,6756.762443293283
QSO,0.8900847,0.0003154988,21.48746,0.059130099999999984,0.05971247,20.981720000000006,0.04840266,0.04130881,168661.70157527292,7.225603482150003e-17,10816.895899007848
QSO,1.204223,0.0003529114,19.79749,0.01536498,0.08494109,19.54025,0.01733978,0.05876185,197449.74559587697,3.426589858593379e-16,4967.165725344142
QSO,2.006268,0.0004625871,20.77789,0.02763805,0.02948542,20.7161,0.03317118,0.02039787,240058.84724369095,1.3889996144963842e-16,7801.689289961764
QSO,2.743173,0.0003383316,21.5558,0.04990938,0.120352,21.18589,0.04978436,0.08325899,259850.33744843,6.78481679432806e-17,11162.735906505217
QSO,0.43054,-1.0,18.81679,0.009128326,0.1782705,18.67291,0.01005886,0.1233267,102977.81775616328,8.455555124733144e-16,3162.049396900504
QSO,1.257072,0.0007097705,20.68298,0.02473581,0.11606500000000003,20.27627,0.02358474,0.08029325,201409.110554813,1.5158845450513392e-16,7468.040252388491
QSO,2.000201,0.0004452051,20.86843,0.02841393,0.08340649,20.98148,0.04067369,0.05770022,239841.1967643141,1.2778683837028444e-16,8133.859195671393
QSO,2.941408,0.0003181736,20.25428,0.0206682,0.04515212,20.08261,0.02202797,0.03123603,263530.23225825187,2.2498114629227e-16,6130.087168152573
QSO,0.4068915,5.081656e-05,20.9375,0.05233056,0.1046218,19.55395,0.02254496,0.07237689,98545.14388361748,1.1991075161638982e-16,8396.738924699996
QSO,2.236469,0.001430782,21.88423,0.07656002,0.09558968,22.05379,0.1419632,0.06612849,247539.82695553446,5.013789831446232e-17,12985.439408465507
