class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext,velocity,Flux,distance
QSO,2.804247,0.0003897599,19.7382,0.01435246,0.1134433,19.60055,0.01550941,0.07847955,261040.2944188772,3.6189128547481036e-16,4833.376766137971
QSO,1.6465029999999998,0.001790283,21.78424,0.07266068,0.06237432,21.67639,0.08212949,0.04315027,224881.5941350788,5.497460596508739e-17,12401.055470154588
QSO,0.12890710000000002,4.050777e-05,16.87334,0.004314153,0.1072049,16.42128,0.004065213,0.07416388,36172.74273152019,5.064331491861833e-15,1292.048005865234
QSO,1.00156,0.0003604913,18.31756,0.006767121,0.10625,18.11087,0.007492271,0.07350323,180025.00287720902,1.33916510789728e-15,2512.595919352883
QSO,2.225443,0.0002726871,20.30038,0.02168187,0.1517192,20.25079,0.02649206,0.1049586,247213.3521375348,2.1562848184066258e-16,6261.619165678278
QSO,0.6736354999999999,0.0001700764,20.31226,0.02062225,0.04118922,20.1666,0.02623851,0.02849451,142050.7805237877,2.1328196101832827e-16,6295.970002132783
QSO,2.069813,0.0006051777,21.74117,0.05802366,0.08949548,21.76236,0.08791118,0.06191256,242271.4306058014,5.71992224560769e-17,12157.510410017163
QSO,0.9813576,0.000229081,22.12144,0.09663866,0.06058001,21.52347,0.07952029,0.04190897,178068.5550113365,4.029787312651744e-17,14484.33797819918
QSO,0.8920828000000002,0.0001778383,21.65399,0.05503744,0.04320124,21.43637,0.06289431,0.02988642,168878.07265739728,6.198150612433024e-17,11679.080452009219
QSO,1.91431,0.0004773868,20.93856,0.03078787,0.09327922,21.09737,0.04511102,0.06453013,236633.06594429573,1.197937403478221e-16,8400.83877693204
QSO,0.06329979,3.3877820000000004e-05,17.32164,0.004848058,0.0477029,16.72299,0.004250725,0.03300065,18377.315445922195,3.3512137186723266e-15,1588.3223610253672
QSO,0.6750765000000001,0.0001182615,20.75918,0.03722903,0.03778308,20.59692,0.04351811,0.02613816,142250.78190606384,1.4131430443332476e-16,7734.756571310411
QSO,1.0901610000000002,0.0006177067,21.17343,0.04087428,0.04609387,20.97341,0.05458908,0.03188753,188112.3934230953,9.649084845134087e-17,9360.448325997912
QSO,1.289632,0.001142712,22.4892,0.1041063,0.03673823,21.74076,0.08933019,0.02541534,203742.30028786891,2.871958269692789e-17,17157.36735897246
QSO,0.7117741999999999,7.456959e-05,18.93114,0.008881134,0.0681772,18.97744,0.01078665,0.04716467,147232.95627400922,7.610306099783359e-16,3333.025605736208
QSO,2.033259,0.0002846544,19.20266,0.009954447,0.03937005,19.13136,0.01159864,0.02723601,241013.42737533306,5.926443183563766e-16,3776.962301742753
QSO,1.841773,0.0005623933,21.94722,0.05756616,0.04075981,22.19923,0.1021389,0.02819744,233727.39987856802,4.731187123552582e-17,13367.63719670288
QSO,1.153986,0.001467075,20.73595,0.02896366,0.06270642,20.57421,0.03183541,0.04338001,193476.58533866843,1.4437038851437057e-16,7652.452633353224
QSO,0.1503972,4.759241e-05,16.95691,0.004162481,0.08575889,16.62165,0.004040169000000001,0.05932761,41730.40412866631,4.689149996858339e-15,1342.7422367165273
QSO,1.614491,0.001042837,21.8457,0.07623121,0.2275378,21.63888,0.08246453,0.1574096,223271.48541240953,5.194911163218618e-17,12757.061526603069
QSO,2.3415060000000003,6.277704e-05,18.64063,0.007534675,0.1354072,18.69932,0.008911575,0.09367409,250507.43768240127,9.945030633300593e-16,2915.65846474009
QSO,1.11041,0.0005472108000000001,19.37394,0.01163803,0.06440271,19.07701,0.01259879,0.0445535,189854.14391032234,5.061533612008039e-16,4086.9436530772455
QSO,1.610681,0.001179866,20.82092,0.02855963,0.1122605,20.706570000000006,0.03424576,0.07766131,223076.57248163671,1.3350272339559672e-16,7957.829869233683
QSO,3.030695,0.0002618906,21.78417,0.06028593,0.1182992,21.58891,0.06321001,0.08183886,265026.86265567876,5.4978150423175313e-17,12400.655713801447
QSO,0.7106531,0.0001624224,21.2666,0.03944372,0.04110758,21.10585,0.04504536,0.02843803,147083.87242328734,8.855602724328629e-17,9770.81184244411
QSO,1.994286,0.0005834462999999999,21.68401,0.05723648,0.05518398,21.71711,0.08133987,0.03817602,239627.8946470728,6.029122739227591e-17,11841.66171045956
QSO,0.5008059,0.0001187769,21.01027,0.03512518,0.05778611,20.94456,0.05230173,0.03997617,115441.96812626679,1.1213730777075222e-16,8682.897016636225
QSO,0.6434938,0.0002122873,18.68651,0.008144644,0.04237438,18.7163,0.009798189,0.0293144,137789.4121373508,9.533538509924145e-16,2977.9174190119043
QSO,1.374642,0.0003269973,21.10801,0.03501207,0.04003361,20.95666,0.03800989,0.02769507,209478.8982622664,1.0248354159288e-16,9082.651487819145
QSO,0.17308959999999998,4.696463e-05,19.08779,0.0135801,0.0706968,18.16724,0.009274094,0.04890772,47456.68845818576,6.587826080308386e-16,3582.355241366874
QSO,1.367961,0.0008647441999999999,21.1037,0.04473402,0.05073344,20.58428,0.03354155,0.03509716,209045.79528642748,1.0289117461672221e-16,9064.641862571392
QSO,2.463978,0.0004854371,20.78368,0.02809063,0.0526362,20.37292,0.02638585,0.03641348,253667.50275943516,1.3816120908573591e-16,7822.519422191295
QSO,1.992148,0.00150505,21.23396,0.04025466,0.06193853,21.17613,0.05974619,0.04284879,239550.52602510896,9.12586679218049e-17,9625.042373011021
QSO,2.831121,0.0002747837,21.07873,0.04481363,0.0716205,20.93239,0.05455166,0.04954673,261547.49735712982,1.0528490878309883e-16,8961.003565185936
QSO,2.722138,0.000865703,21.21575,0.03709434,0.1054572,20.98527,0.04205592,0.07295482,259428.08807047634,9.280216865929181e-17,9544.664121831749
QSO,2.035303,0.0006807769999999999,21.27089,0.03215827,0.03301489,21.29711,0.04557385,0.02283955,241084.81666126897,8.820681184925087e-17,9790.134314917846
QSO,2.392561,0.0002408073,21.36001,0.05571645,0.1937183,21.43138,0.06430101,0.1340134,251861.9773840318,8.125575410746107e-17,10200.293075292842
QSO,0.2261112,3.470698e-05,18.98069,0.01498842,0.03624715,17.725929999999995,0.008440191,0.02507561,60279.312250864525,7.270798772154789e-16,3409.9550181728823
