class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext,velocity,Flux,distance
QSO,1.809911,0.001019995,19.96998,0.01644669,0.08753417,19.806520000000006,0.01845887,0.06055573,232390.0424688902,2.9232511230713835e-16,5377.824806650182
QSO,2.837089,0.001295241,21.86913,0.08137468,0.07444128,21.91569,0.1405785,0.05149813,261658.81260451727,5.084006828564305e-17,12895.454401049039
QSO,3.292327,0.0003624125,20.63159,0.02306442,0.06617349,19.98504,0.01917859,0.04577851,268924.3195089967,1.589359437996224e-16,7293.3767811321195
QSO,1.988845,0.0002941673,20.04375,0.01759504,0.1251265,20.02566,0.02392646,0.08656191,239430.71636870847,2.7312290635147454e-16,5563.660872223533
QSO,1.396252,0.0005526936,19.18272,0.01102204,0.1063005,18.88576,0.01108359,0.07353816,210859.97313368312,6.036290401617705e-16,3742.438309185772
QSO,2.254887,0.000272465,21.37472,0.05065171,0.07910803,21.20274,0.06391545,0.05472657,248078.64474197652,8.01622918442479e-17,10269.626529536132
QSO,1.643468,0.001226077,19.97865,0.01896108,0.03005295,19.92095,0.02165484,0.02079049,224731.02951989535,2.9000008500747033e-16,5399.339676360208
QSO,2.263653,0.001174222,21.71416,0.06734119,0.06501269999999999,21.46593,0.06698213,0.04497549,248332.26217348466,5.864002208584844e-17,12007.225035351365
QSO,2.194798,0.0001919728,21.14953,0.04085275,0.08414476,21.13945,0.06271376,0.05821095,246290.2599424381,9.86384241182122e-17,9257.988779917549
QSO,2.758009,0.0006453162999999999,21.10723,0.03482696,0.0845422,20.934420000000006,0.04020143,0.0584859,260144.27175096987,1.0255719289294553e-16,9079.389555547028
QSO,1.5685870000000002,0.0002911632,21.37109,0.03788493,0.0421517,21.22183,0.04768761,0.02916035,220875.19145632014,8.043075125495699e-17,10252.473374612879
QSO,1.734435,0.0004537198000000001,20.95699,0.02835027,0.1216982,20.92289,0.03556762,0.08419026,229062.79139416688,1.1777744404171059e-16,8472.442890582097
QSO,0.9281603,0.0007088077999999999,21.45728,0.04497049,0.02063564,21.07691,0.04556352,0.01427564,172702.5763368465,7.429269711208014e-17,10667.598216854078
QSO,1.5189709999999998,0.0007751593,21.14864,0.04812863,0.04677315,20.94702,0.05554452,0.03235745,218163.13547403706,9.871931318481721e-17,9254.195076776394
QSO,0.5236483000000001,2.5702270000000008e-05,19.38874,0.02201323,0.08909747,18.6424,0.01647973,0.06163722,119276.3754211598,4.993006428423565e-16,4114.893979900929
QSO,2.311209,0.0007393243,20.26027,0.02115636,0.0503909,20.2084,0.02623273,0.03486019,249677.14106562475,2.2374334429704733e-16,6147.020339169245
QSO,2.516628,0.0002289628,20.04443,0.01860161,0.05045957,20.04748,0.02309805,0.03490769,254935.75066080678,2.7295190217199507e-16,5565.403414200957
QSO,1.749629,0.0004167212,20.83807,0.03365066,0.07082608,20.97901,0.04988385,0.04899715,229751.25210918795,1.3141051738922737e-16,8020.928594785385
QSO,2.421396,0.0008310962,20.97916,0.0352647,0.02993401,20.87724,0.04898148,0.02070821,252603.15785210195,1.1539689549084785e-16,8559.386749861222
QSO,2.469633,0.0003459175,21.9124,0.06976686,0.04215637,22.03536,0.1164792,0.02916358,253806.2119698125,4.8853774696911326e-17,13154.993871887184
QSO,1.723943,0.0004632491,20.58088,0.02170479,0.07029662,20.66541,0.03055162,0.04863088,228581.710235416,1.66535231541853e-16,7125.029226052444
QSO,1.061364,0.0004869093,19.19583,0.01024643,0.05424731,18.97548,0.01074275,0.03752804,185568.87048813724,5.963841945467351e-16,3765.101167610474
QSO,0.7767444,0.0002165401,21.96755,0.05735345,0.1148926,21.42871,0.05744598,0.07948218,155551.23023984517,4.6434216847795283e-17,13493.376861786546
