class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext,velocity,Flux,distance
QSO,2.253978,0.0005176111,21.09,0.03402908,0.1918624,20.9236,0.0417499,0.1327296,248052.24174347843,1.0419769820062206e-16,9007.632311394465
QSO,6.419276,0.0008235635000000001,19.45532,0.01252128,0.4121026,19.03328,0.01205612,0.28509070000000003,289094.30661956134,4.696022025617894e-16,4243.015811034939
QSO,2.250163,0.0006331295,20.78199,0.03474863,0.04446167,20.96865,0.05558976,0.03075838,247941.21663938224,1.3837643103163425e-16,7816.433729051519
QSO,0.8854898000000001,0.0001608836,21.20621,0.04402758,0.03232492,20.8636,0.04735826,0.02236223,168162.27867868755,9.36211831335443e-17,9502.823217901896
QSO,0.6470968,6.605326999999999e-05,20.40873,0.02457454,0.1568412,20.37272,0.02945904,0.108502,138306.71488189147,1.951489078978178e-16,6581.981391234414
QSO,1.776566,0.0005651573,21.14649,0.03874187,0.03584325,21.22026,0.05541274,0.0247962,230948.39188543698,9.891499313814352e-17,9245.036925518893
QSO,1.292846,0.0001811123,18.88693,0.008623471,0.1029401,18.59421,0.00861032,0.0712135,203968.38348092468,7.926585074866335e-16,3265.853130775096
QSO,1.987077,0.00035585699999999995,21.97673,0.07675083,0.08969186,22.04552,0.10942269999999997,0.06204841,239366.4443132456,4.604326634135004e-17,13550.541484182595
QSO,2.189694,0.000254365,19.1993,0.01087222,0.04200749,19.14781,0.01302239,0.02906059,246134.23493011034,5.944812003457628e-16,3771.122586705649
QSO,0.4092976,0.0001848985,19.27005,0.01082448,0.09903885,19.00455,0.01154465,0.06851462,99001.80955185083,5.569781075121766e-16,3896.015267589923
QSO,1.421469,0.0005644004,22.33386,0.09440242,0.1240067,21.88369,0.08923404,0.08578730000000001,212434.13390948705,3.3137071526489065e-17,15972.858711516106
QSO,2.225507,0.0009888673,21.37922,0.04451805,0.06375518,21.27797,0.06409158,0.04410554,247215.25568460667,7.983073451714186e-17,10290.930616486494
QSO,2.1747490000000003,0.001853917,21.68588,0.06933743,0.03077278,21.67065,0.08849794,0.02128846,245673.56398547642,6.018747515619677e-17,11851.863748872864
QSO,0.7931548,0.0001080794,19.69038,0.01385994,0.04644184,19.4646,0.01546454,0.03212825,157555.81910434854,3.7818658994207815e-16,4728.099964604588
QSO,2.520684,0.00032502970000000003,21.10434,0.04060163,0.2619677,20.92536,0.04487636,0.181228,255031.33405057216,1.0283054207343467e-16,9067.313886296923
QSO,1.20946,0.001487974,21.37091,0.05222992,0.06222201,21.14115,0.06572323,0.0430449,197851.9406904948,8.044408666305758e-17,10251.623550910665
QSO,2.950606,0.0006345656,20.66842,0.02760006,0.03299596,20.48273,0.03698304,0.02282645,263688.7350800598,1.536349860087941e-16,7418.133590400755
QSO,1.289626,0.0001679319,18.68599,0.007826819,0.06440677,17.93345,0.006445098000000001,0.044556300000000014,203741.8775280135,9.538105574507101e-16,2977.2043859311675
QSO,0.1848132,1.985756e-05,18.67776,0.009487718,0.04363957,18.12892,0.008364041,0.03018966,50358.50914068145,9.610680179405976e-16,2965.9419734378107
QSO,2.035512,0.001034031,20.92735,0.02933749,0.06936757,20.82212,0.03712063,0.04798817,241092.10918582763,1.210369928639415e-16,8357.582072475547
QSO,0.4458952000000001,4.9296140000000014e-05,18.0917,0.0061494,0.03629506,18.02555,0.007198075,0.02510875,105790.51414619898,1.6488385214031034e-15,2264.386985426136
QSO,1.383818,0.001113132,21.23094,0.03745908,0.03739576,20.90209,0.04083323,0.02587021,210069.0016190371,9.151285934235589e-17,9611.665539789898
QSO,0.5796225,0.0003207462,19.2677,0.01070527,0.04411444,19.37561,0.01396645,0.03051817,128247.57542243198,5.581849532257874e-16,3891.801222114511
QSO,1.579917,0.001716571,22.09394,0.08242033,0.05625268,21.88634,0.1099989,0.03891534,221476.47965146956,4.133159119604737e-17,14302.061793116029
QSO,1.005545,0.0006363204,19.07767,0.01004247,0.0283397,18.96928,0.01076989,0.01960527,180405.80813565978,6.64951737573019e-16,3565.698760893991
QSO,0.7567775,0.0002672088,20.90668,0.02988456,0.03444574,20.80312,0.03707883,0.0238294,153060.76158195268,1.2336334171397442e-16,8278.404633407863
QSO,2.326804,0.000913918,20.78341,0.02538047,0.0292781,20.58667,0.02855674,0.02025446,250107.04573094117,1.3819557117569832e-16,7821.546833761161
QSO,1.098455,0.0003154421,20.15853,0.01789468,0.09070313,19.80452,0.01803429,0.06274801,188830.40922637566,2.45723178950046e-16,5865.656817878527
QSO,2.033086,0.0005768333,21.44933,0.05369855,0.05476936,21.37033,0.05980656,0.03788919,241007.37937184534,7.483868109717137e-17,10628.614368796761
QSO,2.559238,0.0008255033,21.47843,0.0459297,0.07948960000000001,21.43871,0.06010318,0.05499054,255925.23287079742,7.285948970645078e-17,10772.007574252688
QSO,2.111654,0.0003505089,20.67663,0.02778882,0.05265283,20.61235,0.03468858,0.03642499,243664.1120548623,1.524776272650735e-16,7446.23348884115
QSO,2.941527,0.0003366972,21.60669,0.05520249,0.04450894,21.70191,0.1007508,0.03079108,263532.28942020907,6.474140575970626e-17,11427.432117120363
QSO,0.2263819,2.603236e-05,19.8004,0.01850103,0.09620611,18.94511,0.01299195,0.06655495,60342.81446980485,3.4174181779508927e-16,4973.82670881492
QSO,0.6253858,9.408717e-05,18.83176,0.008489494,0.03130086,18.921,0.01058483,0.02165379,135156.31380336196,8.339770992353004e-16,3183.9236883776707
QSO,2.176286,0.0004351752,20.99829,0.02883066,0.1600129,21.02855,0.03958599,0.1106962,245721.20522140103,1.1338148092541483e-16,8635.125425866898
QSO,2.239194,0.0003433985,21.18649,0.03295727,0.04719122,20.9536,0.0403304,0.03264667,247620.05921372244,9.533714125810977e-17,9416.914994575796
QSO,1.735896,0.0005890955,19.534370000000006,0.01258281,0.15214589999999995,19.32874,0.01339287,0.1052538,229129.41177169295,4.366265347521636e-16,4400.323948682265
QSO,1.180017,0.000290754,19.74536,0.01432239,0.06702434,19.38161,0.01631431,0.04636713,195561.66904516378,3.595126077014363e-16,4849.340171926664
QSO,2.140013,0.0005102375,20.36774,0.01975378,0.1864718,20.17159,0.02087392,0.1290004,244580.44204345587,2.0265724071296209e-16,6458.901330834296
QSO,1.252526,0.0002903966,19.52468,0.0118179,0.2912239,18.77849,0.009252939,0.2014674,201077.0455405344,4.4054078892866867e-16,4380.7316464392625
QSO,0.6274531,8.980437e-05,21.77884,0.16339379999999998,0.2152811,20.0703,0.05623666,0.1489305,135459.74802852134,5.5248707844079615e-17,12370.254938983187
QSO,3.213316,0.0003252566,20.8694,0.03223543,0.09646817,20.52453,0.03330677,0.06673623,267818.0605008205,1.2767272420602808e-16,8137.49341448538
QSO,1.105538,0.0007782500999999999,21.75407,0.07597928,0.08208238,21.45441,0.09090431,0.05678421,189438.53132467132,5.652364045581086e-17,12229.9491159588
QSO,2.320133,0.0003318807,21.7198,0.06657862,0.17951489999999998,21.81052,0.091289,0.1241876,249923.80655649363,5.833619856131143e-17,12038.452128629235
QSO,2.410691,0.0002305061,18.71099,0.008064677,0.04803381,18.73788,0.009601911,0.03322957,252329.95607162445,9.32099178481449e-16,3011.6787879404196
QSO,0.8485144,0.0001166553,20.40506,0.02343794,0.04824753,19.98562,0.02713431,0.03337742,164047.7962005792,1.9580966535962828e-16,6570.866596403762
QSO,0.860944,8.962381e-05,20.22486,0.01846023,0.08444391,19.83355,0.017727200000000002,0.05841791,165450.13379387153,2.3116076614911653e-16,6047.59431503456
QSO,0.9006985000000001,0.0004232299,21.62455,0.07365857,0.04896129,21.43882,0.07819685,0.03387119,169805.51044594726,6.3685142542754e-17,11521.808431511568
QSO,1.16431,0.0004163298,19.32074,0.01172569,0.1489011,19.08078,0.01243307,0.1030091,194310.4321563556,5.315720346860232e-16,3988.032143934799
QSO,2.471591,0.001096792,20.83172,0.03597494,0.15831389999999998,20.61955,0.04073069,0.1095208,253854.09719141334,1.3218133237519394e-16,7997.5073909105595
QSO,0.9539953,0.0002917718,19.3362,0.01170991,0.05912882,19.31017,0.01472842,0.04090505,175348.13126713037,5.240565159163321e-16,4016.5266242903326
QSO,1.073323,0.0003383213,20.1541,0.01719152,0.05494149,19.739,0.01643636,0.03800827,186634.79529770135,2.4672782211227473e-16,5853.702545803197
QSO,1.108167,0.0004348189,19.474220000000006,0.01216747,0.0212038,19.22924,0.01366171,0.01466869,189663.07199977263,4.614983208585498e-16,4280.107235254519
QSO,1.871207,0.000555433,21.51635,0.04100093,0.06630161,21.54466,0.05901379,0.04586715,234929.19898775534,7.035875163058982e-17,10961.769107776945
QSO,0.5421095,0.0001352526,21.49948,0.125987,0.1520812,20.42471,0.06772438,0.105209,122300.7873890134,7.146051227879359e-17,10876.937927547959
QSO,2.184611,0.0009228355,21.42909,0.0476575,0.07728812,21.33762,0.07353622,0.05346757,245978.19493247804,7.62468884313194e-17,10530.006762875862
QSO,2.752827,0.0003603224,20.83846,0.040633800000000005,0.1327983,20.43894,0.03915101,0.09186924,260041.96581700386,1.3136332277781327e-16,8022.369296065589
QSO,0.8956174000000001,0.0009215503,21.40791,0.05559919,0.07685777,21.07902,0.06212523,0.05316985,169259.64092756776,7.774887706837853e-17,10427.798969586878
QSO,1.989517,0.0008608543,20.28652,0.0197043,0.06326044,20.41591,0.03244025,0.04376328,239455.11967626715,2.1839873835203174e-16,6221.779993834158
QSO,1.086129,0.0005464348,20.14103,0.01802459,0.03494725,19.99192,0.02079567,0.02417634,187761.01421280578,2.497158594160171e-16,5818.575180461437
QSO,1.995069,0.001218232,20.308020000000006,0.02104204,0.1417145,20.22908,0.02739098,0.09803744,239656.1934676445,2.1411649483134288e-16,6283.688534724737
QSO,5.493083,1.374036,24.60047,0.4944384,0.1073612,22.46218,0.1615374,0.07427198,285900.35526928236,4.108375448272764e-18,45363.301031651914
QSO,2.885189,0.0003644376,20.17159,0.02051676,0.04817872,20.03087,0.02277176,0.03332981,262538.8803812862,2.427851531823356e-16,5901.041244776845
QSO,0.4034488,3.081583e-05,20.85606,0.05022614,0.09927135,19.59426,0.02770246,0.06867546,97889.48159351242,1.2925106349193316e-16,8087.655616314805
QSO,1.271286,0.00029439,18.3456,0.00700936,0.06771977,18.19366,0.0073330869999999986,0.04684822,202437.33229758704,1.305022877892518e-15,2545.251195528867
QSO,2.718755,0.0002657645,21.27897,0.04395097,0.04651864,21.21247,0.05943127,0.03218138,259359.56934023282,8.755281724052129e-17,9826.631044170545
QSO,1.189248,0.0002955624,21.11652,0.033078199999999995,0.03639429,20.53774,0.03156088,0.0251774,196287.38073239493,1.0168341541966514e-16,9118.316236866342
