class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext,velocity,Flux,distance
QSO,2.222875,0.00031736,19.766070000000006,0.0149745,0.04517032,19.84873,0.02039864,0.03124862,247136.88967716467,3.5272003198728526e-16,4895.811071479678
QSO,1.30064,0.000585136,21.38189,0.05251467,0.1141047,20.96058,0.05480839,0.07893708,204513.54292086433,7.963465908717686e-17,10303.591925932446
QSO,0.7922437,0.000131867,19.76196,0.01414065,0.03326787,19.62862,0.01580943,0.02301455,157445.509729689,3.540577663603743e-16,4886.5534115972405
QSO,0.194066,3e-05,18.87959,0.0100757,0.15592720000000002,18.29016,0.008323129,0.1078697,52621.836003981974,7.980353422732775e-16,3254.8325469781926
QSO,2.930839,0.000452847,20.91956,0.0360537,0.09005892,20.78126,0.04037822,0.06230235,263346.83970755007,1.2190853862397334e-16,8327.653567359073
QSO,0.4905172,3.4200000000000005e-05,20.72258,0.03950932,0.1119879,19.89655,0.02760405,0.07747269,113680.84017189864,1.4615918921582517e-16,7605.480376422136
QSO,2.3396630000000003,0.0008946039999999998,21.67287,0.06535418,0.04397755,21.64015,0.09345049,0.03042347,250457.503635514,6.091301906437149e-17,11781.067657583468
QSO,3.108329,0.0016287920000000002,22.37235,0.1185276,0.1010337,22.02454,0.1308862,0.06989465,266255.5633706654,3.198292099035934e-17,16258.50654267912
QSO,0.4189880999999999,3.72e-05,19.27586,0.01121355,0.1186995,19.39442,0.01417612,0.08211574,100827.96534812952,5.540055623898666e-16,3906.4534191010853
QSO,1.253842,0.0004900190000000001,21.05928,0.03797031,0.09768064,20.52938,0.03245753,0.06757502,201173.3348220948,1.071879895406391e-16,8881.097748995391
QSO,1.888238,0.000427771,21.9741,0.07446627,0.08036014,21.97171,0.1132394,0.05559277,235610.25599318423,4.615493303567847e-17,13534.139548312782
QSO,2.520966,0.000693667,19.62849,0.01262771,0.05274132,19.44635,0.01353425,0.0364862,255037.96858473364,4.0037055051540763e-16,4595.244777103143
QSO,1.812515,0.000569992,18.94871,0.009696718,0.08339178,18.93927,0.01102969,0.05769004,232500.79425945325,7.488142926449597e-16,3360.1034621311555
QSO,0.4652606,0.000186887,19.36688,0.01281299,0.03487784,19.1106,0.01478914,0.02412833,109265.89839854256,5.094553475340669e-16,4073.6775542955397
QSO,0.8577305000000001,0.000176805,18.35409,0.006348168,0.04437868,18.16456,0.00693118,0.03070097,165089.46724246768,1.2948579429844711e-15,2555.222071208066
QSO,1.937635,0.000252531,19.84402,0.01397369,0.08968378,19.87941,0.01832101,0.06204282,237528.32165303992,3.2828430895805304e-16,5074.749975097911
QSO,0.4778300999999999,3.98e-05,17.969260000000006,0.005794346999999999,0.08019008,17.92967,0.00655335,0.05547513,111479.53637494778,1.845670306249879e-15,2140.2408553624987
QSO,2.219706,0.000163804,18.71421,0.008207153,0.0924309,18.71278,0.009532128,0.06394327,247042.309653587,9.29338919471992e-16,3016.1480132130982
QSO,1.835511,0.001304346,20.4586,0.02281933,0.1607132,20.45948,0.02912041,0.1111807,233467.59267838323,1.8638807594565698e-16,6734.892221679833
QSO,2.065872,0.000382821,20.37879,0.02524793,0.03492393,20.2185,0.0274253,0.02416021,242137.68463874425,2.0060517172274674e-16,6491.852595018878
QSO,0.9971765,0.000443644,20.04374,0.01963773,0.07201458,19.89999,0.02173294,0.04981935,179604.18516115355,2.731254219179904e-16,5563.635250677351
QSO,2.257472,0.000308953,20.5938,0.02295496,0.2360274,20.15752,0.02114381,0.1632826,248153.62228193192,1.6456524671438693e-16,7167.548661421556
QSO,1.886732,0.000877843,19.24776,0.01128437,0.09212524,19.07683,0.01441755,0.06373182,235550.44820547994,5.685309672467216e-16,3856.227524075869
QSO,1.203763,0.000232944,19.31109,0.0106738,0.15831389999999998,18.89059,0.01022343,0.1095208,197414.31230236127,5.363176938974254e-16,3970.348693674162
QSO,0.4975576,4.84e-05,21.95524,0.1123431,0.1020034,20.59923,0.05220214,0.07056545,114888.26014577782,4.696368054055908e-17,13417.099797647696
QSO,2.5300580000000004,0.00066658,21.19267,0.03998603,0.2420256,21.06778,0.04802548,0.1674322,255251.10660019823,9.479602464630729e-17,9443.753662457439
QSO,2.856009,0.0007821289999999999,20.6838,0.02947992,0.16335329999999998,20.15185,0.023580200000000003,0.113007,262008.5857688446,1.5147401086371322e-16,7470.860895824315
QSO,2.29828,0.000188527,19.74343,0.01689814,0.134982,19.76991,0.02128814,0.09337996,249316.61540644328,3.601522441030587e-16,4845.032003656778
QSO,1.408954,0.000390699,20.98519,0.03522238,0.02709382,20.519820000000006,0.03148331,0.01874338,211657.8581049475,1.1475777656898936e-16,8583.188494208262
QSO,3.493136,0.000472503,20.73538,0.03320511,0.03230654,19.65915,0.01831907,0.02234951,271494.49481272546,1.4444620133691098e-16,7650.444168707562
QSO,1.267668,0.000407867,19.47165,0.01370963,0.1583103,19.10369,0.01455875,0.1095183,202177.04626864725,4.625920078081936e-16,4275.04460181776
QSO,0.2313946,3.5e-05,19.06902,0.02071892,0.0295177,17.750970000000006,0.01046551,0.02042021,61515.172442943396,6.702705302392755e-16,3551.523151785
QSO,0.9374466,0.00019792,20.16008,0.01785495,0.03495846,19.99349,0.02296116,0.0241841,173662.28554944595,2.4537263414106167e-16,5869.845226470926
QSO,1.259601,0.000476839,19.35317,0.0116705,0.06145568,18.94715,0.01065861,0.04251475,201593.16518003974,5.159292200855761e-16,4048.038647085289
QSO,2.256117,-1.0,21.20885,0.04843958,0.09904088,20.86677,0.05252036,0.06851602,248114.34041901064,9.339381696722846e-17,9514.383442931816
QSO,1.347033,0.000583002,21.10681,0.03538789,0.04823807,20.86106,0.0408212,0.03337087,207669.99827959473,1.0259687320677818e-16,9077.63361573521
QSO,3.479957,0.000258787,21.16855,0.04310745,0.08569461,20.19123,0.02393626,0.05928314,271335.67123856273,9.692551677555152e-17,9339.435994301619
QSO,3.699349,0.000346141,19.83318,0.01532052,0.07920002,18.855320000000006,0.01040839,0.05479021,273818.2764755939,3.3157831879070583e-16,5049.479927053392
QSO,2.434355,0.000430165,21.24532,0.04294096,0.08694018,21.03735,0.04944436,0.06014481,252930.8279078207,9.030881116245823e-17,9675.527466065883
QSO,2.433765,0.000821589,21.74301,0.05172015,0.09334138,21.7503,0.07276634,0.06457313,252915.98183671586,5.710236887562479e-17,12167.816458245863
QSO,1.851836,0.000152686,18.58197,0.007372966,0.2088707,18.51498,0.008093475,0.14449579999999998,234141.85257574669,1.0497119111615885e-15,2837.949414983003
QSO,1.58614,0.000438749,21.2543,0.03914982,0.06416593,20.90026,0.04031314,0.04438969,221803.9629931133,8.956495771560969e-17,9715.622905780074
QSO,0.7475086,5.870000000000001e-05,18.13268,0.00608642,0.035787,17.98677,0.006544197,0.02475728,151885.07695386317,1.5877646376494997e-15,2307.5262496230307
QSO,0.7688248000000001,7.85e-05,20.89094,0.03720014,0.1058828,20.86986,0.04771771,0.07324921,154570.24840565733,1.2516477563523833e-16,8218.61525845514
QSO,0.8325497,0.000203748,20.10927,0.01878928,0.1695694,19.97772,0.02213003,0.1173073,162217.39657348656,2.5712844606320517e-16,5734.0919135790855
QSO,0.8214999,0.00018999,18.32514,0.006410326,0.05904487,18.31216,0.007533884,0.04084697,160930.92609558257,1.3298483696790563e-15,2521.382011638366
QSO,2.248214,0.000481358,21.230220000000006,0.04663059,0.08197058,21.25104,0.06170004,0.05670687,247884.36273498836,9.15735657186535e-17,9608.47910648368
QSO,0.7327334,0.000359471,21.43563,0.05406476,0.07626954,21.41649,0.07353216,0.05276292,149984.8041039936,7.578899099698137e-17,10561.768646264767
QSO,0.8806789,0.000249718,20.58419,0.02663831,0.05474335,20.46238,0.03346322,0.0378712,167636.60373105665,1.6602830157248382e-16,7135.8982706388015
QSO,2.395152,0.000541351,20.54461,0.02915533,0.1046152,20.35649,0.03410144,0.0723723,251929.2678616368,1.7219245787813177e-16,7007.008593358006
QSO,1.985233,0.000229346,20.82282,0.03660663,0.03660949,20.77948,0.04059595,0.02532627,239299.30409745214,1.3326930264481773e-16,7964.795876919291
QSO,0.9925108,0.000274405,22.04968,0.07746217,0.05396444,21.31997,0.05843174,0.03733235,179154.03988356725,4.305128562903345e-17,14013.501040664873
QSO,1.851607,0.000977806,21.53104,0.05064113,0.02468826,21.25118,0.060212,0.01707922,234132.46266482433,6.941320943663196e-17,11036.176821148883
QSO,2.6597630000000003,0.000690976,21.777520000000006,0.0667497,0.13176500000000002,21.5915,0.08531280000000001,0.09115441,258136.8702203902,5.53159181331321e-17,12362.737562995779
QSO,2.824646,0.000500698,20.90253,0.02902275,0.07201801,20.67219,0.02974343,0.04982173,261426.1859607564,1.2383577464907153e-16,8262.59850530994
QSO,2.580523,0.000412288,20.35933,0.02130531,0.09168669,20.32393,0.02811952,0.06342842,256407.60798459584,2.0423309800883506e-16,6433.934719429473
QSO,1.065335,0.000473288,21.2969,0.05043289,0.04634876,21.013,0.05469915,0.03206386,185924.3461706178,8.611883084951299e-17,9908.10613584132
QSO,3.050118,0.0007866780000000001,21.53567,0.05988587,0.04018917,21.42064,0.0710354,0.02780268,265340.3973052333,6.911783485104833e-17,11059.733193350634
QSO,2.294348,0.00056523,22.24359,0.1076721,0.04554911,22.60544,0.2283145,0.03151066,249206.22348014984,3.600991740174389e-17,15322.465427347184
QSO,2.226926,0.000305613,18.85498,0.008701758,0.04239679,18.5997,0.008684075,0.0293299,247257.43520126116,8.163306920123086e-16,3218.1527205024977
QSO,2.249414,0.00040724,21.32184,0.040437,0.03458291,20.89241,0.04560224,0.0239243,247919.3784110576,8.416317783191866e-17,10022.559660259914
QSO,2.425113,0.00069154,21.77398,0.06633685,0.03691364,21.63064,0.08522716,0.02553669,252697.4833594365,5.549656783934688e-17,12342.599873294495
QSO,1.068234,0.0013781879999999998,21.51672,0.0472494,0.0371824,21.38102,0.06008932,0.02572261,186182.89330184256,7.033477867773042e-17,10963.637056967906
QSO,2.521103,0.000792277,20.41644,0.01965015,0.03770801,20.26415,0.02385623,0.02608623,255041.1912268968,1.9376803058064566e-16,6605.39282117417
QSO,0.9135698,0.00017528200000000002,18.60226,0.007964923,0.09932226,18.39599,0.00810173,0.06871068,171174.45063987345,1.0302772858620656e-15,2864.5911780333
QSO,3.169523,0.0006627180000000001,19.32178,0.01123668,0.1006747,18.86532,0.01024122,0.06964628,267179.59652308194,5.310630986989154e-16,3989.942620337777
