class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext,velocity,Flux,distance
QSO,0.205243,5.076846e-05,19.88602,0.01989577,0.1639911,18.71498,0.01123044,0.1134483,55324.422906958374,3.158276328100348e-16,5173.859728247391
QSO,1.1287120000000002,0.0005023773,18.83368,0.008373561,0.0702566,18.64171,0.008743564,0.04860319,191396.15434864617,8.325036095823337e-16,3186.740135340366
QSO,2.399134,0.000391156,20.41059,0.02328179,0.133929,20.30161,0.02564995,0.09265145,252032.41584089678,1.9481487995215518e-16,6587.621679387852
QSO,0.1747279,3.37265e-05,18.94932,0.009447502,0.293978,18.57625,0.00906723,0.2033726,47864.50256819686,7.483937039007104e-16,3361.0474994676974
QSO,1.748978,0.000904254,20.85969,0.03279,0.1259626,20.8986,0.04908808,0.08714034,229721.95182450337,1.288196530699594e-16,8101.186869182631
QSO,2.627843,0.0008859267,21.00439,0.03069743,0.04862738,20.98349,0.04283861,0.0336402,257452.6126625586,1.1274625500462762e-16,8659.416924690511
QSO,0.3022638,8.35948e-05,19.93766,0.02132464,0.03662267,18.984,0.01493872,0.02533539,77385.50054713085,3.0115780645265935e-16,5298.374478498615
QSO,2.26907,0.0003134093,19.91943,0.0161849,0.1574499,19.87475,0.01965715,0.1089231,248488.08397041197,3.0625707137380063e-16,5254.079624095241
QSO,1.788024,0.0002407526,18.03814,0.006189888,0.1269908,17.94012,0.006745704,0.08785167,231448.72185755018,1.732216316941974e-15,2209.21839195722
QSO,2.200482,0.0003276331,18.91265,0.009515032,0.225451,18.69298,0.009721391,0.1559659,246463.24148369808,7.741018853628455e-16,3304.7655146279303
QSO,2.358121,0.0002924405,19.36674,0.01125971,0.03116281,19.39301,0.01535405,0.02155829,250954.30076780435,5.095210433697154e-16,4073.4149230639728
QSO,0.8298331,0.00012808870000000002,21.43431,0.05663614,0.05285163,21.72959,0.09508473,0.03656251,161902.61396546662,7.588118862821428e-17,10555.35028331286
QSO,2.081027,0.0005134976,20.25394,0.02014754,0.09323901,19.47968,0.01549448,0.06450231,242649.55372097922,2.2505161052446287e-16,6129.12742007262
QSO,1.947177,0.0004738342,20.32366,0.02072909,0.08093829,20.11705,0.02462103,0.05599273,237889.29250380176,2.1105426129186265e-16,6329.110092211584
QSO,3.035401,0.0006301089,20.55576,0.0231159,0.048833,20.25722,0.02285304,0.03378244,265103.2126718589,1.7043317133392429e-16,7043.080465170553
QSO,1.610367,0.0001888897,18.76976,0.0083458,0.05014108,18.64491,0.009371945,0.03468737,223060.47720864235,8.829866250650251e-16,3094.3016585813866
QSO,2.954603,0.001007211,21.74361,0.06424276,0.08151628,21.45622,0.07141994,0.05639258,263757.2957851023,5.707082165804281e-17,12171.179014713709
QSO,1.445696,0.0005075122,20.88477,0.03574604,0.05570213,20.5168,0.035184,0.03853448,213909.62190851092,1.2587808438884484e-16,8195.296112290174
QSO,0.464251,0.0002776806,21.61697,0.05551118,0.09716221,21.42293,0.06818429,0.06721637,109086.6673394876,6.413131205725609e-17,11481.659151589824
QSO,1.039501,0.0004411202,21.20152,0.0390175,0.05528643,20.84823,0.03854687,0.0382469,183584.01911498813,9.402646855836626e-17,9482.320933123838
QSO,0.8572742,0.0003700836,21.51146,0.05710475,0.1458805,21.20266,0.06640116,0.1009195,165038.14814143075,7.067635202378396e-17,10937.11176427562
QSO,0.847308,0.00033565930000000003,21.45693,0.05755163,0.1843472,21.24817,0.06279474,0.12753050000000002,163910.63355520673,7.43166501086037e-17,10665.878941730773
QSO,1.711942,0.0004062144,19.36204,0.01266484,0.09285799,19.17708,0.01278533,0.06423873,228025.6702135253,5.117314694814839e-16,4064.607836252965
