class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext,velocity,Flux,distance
QSO,1.166725,0.0002867455,18.55884,0.0072839290000000015,0.08014035,18.33429,0.007621504,0.05544072,194504.17097712058,1.0723143680982355e-15,2807.880689484018
QSO,0.4685413,3.406461e-05,22.19848,0.1122385,0.195481,20.81421,0.05388027,0.1352329,109846.83857601054,3.753756741770486e-17,15007.441188573799
QSO,2.08701,0.0005189985,20.77624,0.02777183,0.15967179999999995,20.4416,0.031167400000000005,0.11046019999999998,242849.82337212074,1.3911120905335314e-16,7795.76340400672
QSO,1.524343,0.0008615395,20.98267,0.03664766,0.1556346,20.77019,0.03745773,0.1076673,218463.1171715632,1.1502443937423144e-16,8573.233456724334
QSO,1.799796,0.0003559133,18.40021,0.007491435,0.09784118,18.30434,0.007934257,0.06768607,231957.3439715792,1.2410066971729535e-15,2610.072976009289
QSO,2.372914,0.0002960103,20.31803,0.02339398,0.07423275,20.32073,0.03256044,0.05135387,251347.21504906457,2.121515090107556e-16,6312.72179426703
QSO,0.9636713,0.0002918349,21.58628,0.06507076,0.10309360000000002,21.50731,0.1111913,0.07131971,176319.57871846895,6.596994548603604e-17,11320.527136819084
QSO,2.280291,0.0006916049,21.02583,0.03808604,0.1437909,20.92515,0.04770021,0.09947386,248808.68591356976,1.1054169642971463e-16,8745.339024015948
QSO,0.5572402,4.289787e-05,18.70097,0.008075423,0.1021184,18.71119,0.009191278,0.07064502,124731.01738831334,9.407411149242413e-16,2997.8137698262335
QSO,1.70734,0.0005791488,19.76669,0.01540483,0.1428979,19.32956,0.01447031,0.09885608,227810.7966231038,3.5251867184907714e-16,4897.209125734108
QSO,2.62165,0.0004242771,20.04295,0.01817656,0.06000324,19.89377,0.02145551,0.04150996,257317.9535947409,2.7332422490533423e-16,5561.611521337187
QSO,1.655197,0.000643383,20.35439,0.02205399,0.2210936,20.30291,0.02618164,0.15295150000000002,225310.51766733782,2.051644570369818e-16,6419.314449967559
QSO,0.8051649000000001,0.0001350075,21.93832,0.07222718,0.10559369999999997,21.61435,0.07361813,0.07304921,158999.2265113241,4.770129013742047e-17,13312.960704413907
QSO,2.0925,0.001184387,21.36999,0.04837936,0.03616129,21.271,0.06747685,0.02501621,243032.69814166627,8.051227995336872e-17,10247.281107525077
QSO,2.814025,0.0003603533,20.98577,0.03273728,0.02980237,20.72542,0.03650552,0.02061714,261225.9730056509,1.146964893656649e-16,8585.481368945619
QSO,2.31843,0.001307672,21.75549,0.06107704,0.03254673,21.74159,0.08664523,0.02251568,249876.87101451657,5.644976329773175e-17,12237.94931305517
QSO,1.0912190000000002,0.0008438655,20.88275,0.03158301,0.03506182,20.5291,0.03430731,0.02425561,188204.3426761742,1.261124971428983e-16,8187.67602897854
QSO,1.708044,0.0005910266,20.44925,0.02193733,0.04042419,20.31978,0.028429000000000006,0.02796526,227843.72696372098,1.8800011945045063e-16,6705.9552365680365
QSO,1.386424,0.0004479811,21.98066,0.06332982,0.04087207,21.61939,0.06535952,0.02827511,210235.599307713,4.587690646354472e-17,13575.087891929443
QSO,0.8495860000000001,0.0001349837,20.7621,0.03166441,0.1154738,20.67778,0.03952603,0.07988421,164169.47551513088,1.4093476160677983e-16,7745.164569754821
QSO,2.201936,0.000390545,19.37486,0.0112126,0.125553,19.19408,0.01271893,0.08685697,246507.36079235774,5.057246531438096e-16,4088.6755584722173
QSO,1.908435,0.0004244817,20.1232,0.02030068,0.03569362,20.13256,0.02604762,0.02469268,236404.6488375294,2.5385055964832016e-16,5770.994363162734
QSO,2.263954,0.0004227963,20.10452,0.01916456,0.09682749,20.1177,0.02265545,0.06698481,248340.9385708854,2.582558245968966e-16,5721.562549456525
QSO,1.26784,0.0008243925,21.20143,0.04140053,0.1254007,20.808000000000003,0.03947777,0.08675165,202189.44237553183,9.403426302343024e-17,9481.927931953249
QSO,2.282071,0.0004259016000000001,21.25937,0.04132508,0.2147391,21.59732,0.07491955,0.1485555,248859.27563217725,8.91476963653066e-17,9738.333651379684
QSO,0.9949612,0.0003413555,20.67216,0.02629374,0.1503425,19.63089,0.01661625,0.1040062,179390.7420549613,1.5310667504663634e-16,7430.9211005188035
QSO,2.549934,0.0009283262,21.3383,0.04766094,0.09679763,21.12627,0.05492826,0.06696415,255711.9160444811,8.289686853590934e-17,10098.820433611227
QSO,1.92899,0.0004921894,19.66624,0.01353699,0.08137329,19.67511,0.01636797,0.05629366,237198.65735350703,3.866892734996441e-16,4675.82932232249
QSO,3.54869,0.0002755141,21.39725,0.05172141,0.08213237,20.23734,0.026805,0.05681879,272149.8179136074,7.851599256182938e-17,10376.73318895569
QSO,1.333672,0.0006311821,19.31855,0.01125206,0.03926225,19.16737,0.01275596,0.02716144,206776.23239326873,5.326453318793868e-16,3984.012112327449
QSO,2.180439,0.0003373278,19.16947,0.01044399,0.04369901,18.937620000000006,0.01150456,0.03023077,245849.62881213074,6.110406812195725e-16,3719.6720389568527
